,system:index,availablePixels_count,cloudcover_pct_scene,datetime_landsat,esd_au_scene,lakeCoverage_pct,sunazi_deg_scene,sunelev_deg_scene,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,.geo,landsat_time_utc,scene,is_temp_avg,is_temp_stdev,is_depth_avg,is_depth_stdev,is_temp_med,insitu_count,HerrickCoveSouth_median,HerrickCoveSouth_mean,HerrickCoveSouth_std,HerrickCoveSouth_count,Newbury_median,Newbury_mean,Newbury_std,Newbury_count,NorthSunapeeHarbor_median,NorthSunapeeHarbor_mean,NorthSunapeeHarbor_std,NorthSunapeeHarbor_count,SouthOfTheFells_median,SouthOfTheFells_mean,SouthOfTheFells_std,SouthOfTheFells_count,loon_median,loon_mean,loon_std,loon_count,harbor_median,harbor_mean,harbor_std,harbor_count,GeorgesMills_median,GeorgesMills_mean,GeorgesMills_std,GeorgesMills_count,HerrickCove_median,HerrickCove_mean,HerrickCove_std,HerrickCove_count,StateBeach_median,StateBeach_mean,StateBeach_std,StateBeach_count
91,1_2_1_LE07_013030_20150624,12649,13.0,1435159949826.0,1.0164187,73.6906495776289,133.98424554,64.32254769,1.91030989579167,28.792722920000017,21.07184772364703,21.07996037015408,16.487850920000028,20.39337430652647,21.685375252281045,0.8172682762834371,1.008110258940911,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-06-24 15:32:29.826000+00:00,LE07_013030_20150624,20.409,0.3073344179301179,1.4700000000000002,0.048304589153964836,20.57,10.0,20.64,20.64,,1.0,20.18,20.18,,1.0,19.68,19.68,,1.0,20.17,20.17,,1.0,20.57,20.57,0.006324555320337494,6.0,,,,,,,,,,,,,,,,
92,1_2_1_LE07_013030_20150710,6984,21.0,1436542356798.0,1.0166406,40.6874453830469,134.27905884,62.9639826,4.991807450523048,29.03540234000002,22.47603257991017,22.39940575808407,20.36730362000003,21.986193548790805,22.7987308505698,1.6581317645944949,0.9284531326855294,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-07-10 15:32:36.798000+00:00,LE07_013030_20150710,21.87,0.34499597421161704,1.4700000000000002,0.048304589153964836,22.03,10.0,22.130000000000003,22.130000000000003,,1.0,21.16,21.16,,1.0,21.81,21.81,,1.0,21.32,21.32,,1.0,22.045,22.046666666666667,0.03502380143083759,6.0,,,,,,,,,,,,,,,,
93,1_2_1_LE07_013030_20150912,15066,43.0,1442071968695.0,1.0064691,87.77162831342848,152.28634873,47.72301079,15.671994660974864,27.801497120000025,23.51624100771768,23.690088666672963,21.51234032000002,23.29724043572086,23.690088666672963,2.352205615808227,0.424096159357286,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-09-12 15:32:48.695000+00:00,LE07_013030_20150912,23.284999999999997,0.3238142003736657,1.1416666666666668,0.4756972553924174,23.455,12.0,23.31,23.31,,1.0,22.83,22.83,,1.0,22.64,22.64,,1.0,22.82,22.82,,1.0,23.484,23.4775,0.04937032075476677,8.0,,,,,,,,,,,,,,,,
94,1_2_1_LE07_013030_20150928,15247,23.0,1443454372108.0,1.0020602,88.82609962132247,156.92375645,42.27579659,16.5248076435187,25.918168100000003,19.567478089690084,19.433026561861613,18.521572820000017,19.433026561861613,19.85142104463984,2.964382325564056,0.5399897265255176,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-09-28 15:32:52.108000+00:00,LE07_013030_20150928,19.729,0.03145972481942984,1.0,0.5345224838248488,19.734,8.0,,,,,,,,,,,,,,,,,19.734,19.729,0.03145972481942934,8.0,,,,,,,,,,,,,,,,
95,1_2_1_LE07_013030_20151030,10303,32.0,1446219199870.0,0.9930649,60.02330323332362,162.93167924,31.38579871,10.628789415914309,12.998052500000028,10.16712671693135,10.13166117545979,5.4066300800000135,10.109311636264607,10.475239782378956,-2.147793340278993,0.5329033070121235,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-10-30 15:33:19.870000+00:00,LE07_013030_20151030,11.236,0.0,1.5,0.0,11.236,4.0,,,,,,,,,,,,,,,,,11.236,11.236,0.0,4.0,,,,,,,,,,,,,,,,
96,1_2_1_LE07_013030_20160525,13169,12.0,1464190521332.0,1.0129819,76.72006990969997,140.43989064,63.39375297,0.3008956900064268,29.185795220000045,15.503962250438748,15.736165995113629,9.515090120000025,13.698984454529564,16.929120830122518,0.2559544512458306,2.453548394914504,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-05-25 15:35:21.332000+00:00,LE07_013030_20160525,15.29,0.024494897427831987,1.5,0.0,15.28,6.0,,,,,,,,,,,,,,,,,15.28,15.29,0.024494897427832056,6.0,,,,,,,,,,,,,,,,
97,1_2_1_LE07_013030_20160626,12312,4.0,1466955327585.0,1.0165427,71.7273521701136,135.13090893,64.55780621,0.5352479123077591,22.534328300000027,12.81874469748692,12.724993813064351,8.154718160000016,11.43796070251939,13.671286719153454,0.7425098307108268,2.05553017021386,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-06-26 15:35:27.585000+00:00,LE07_013030_20160626,22.275,1.1361840897118236,1.4875,0.03535533905932741,22.735,8.0,,,,,19.86,19.86,,1.0,21.48,21.48,,1.0,,,,,22.895,22.810000000000002,0.41347309465066506,6.0,,,,,,,,,,,,,,,,
98,1_2_1_LE07_013030_20160712,15422,6.0,1468337726605.0,1.0165557,89.845616079231,135.8092909,62.97865885,9.964372645231446,32.562798980000025,23.26808244734532,23.05041214180949,21.785781919999977,22.642776570373183,23.462048637399956,2.63985368630264,1.0119531936057158,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-07-12 15:35:26.605000+00:00,LE07_013030_20160712,22.21875,0.7709259275146255,1.4875,0.03535533905932741,22.58,8.0,,,,,20.83,20.83,,1.0,21.14,21.14,,1.0,,,,,22.63,22.63,0.10315037566582191,6.0,,,,,,,,,,,,,,,,
99,1_2_1_LE07_013030_20160829,10918,21.0,1472484934561.0,1.0097582,63.60617535683076,148.94913886,52.16272494,10.718031226569131,31.16482880000001,24.28003950296769,24.301948555848977,21.789199940000003,23.88771795213244,24.72478227762389,2.385289119057104,0.7599200990808941,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-08-29 15:35:34.561000+00:00,LE07_013030_20160829,23.5325,0.4112263888141684,1.4875,0.03535533905932741,23.73,8.0,,,,,22.66,22.66,,1.0,23.14,23.14,,1.0,,,,,23.744999999999997,23.74333333333333,0.01861898672502171,6.0,,,,,,,,,,,,,,,,
100,1_2_1_LE07_013030_20160914,11279,73.0,1473867336298.0,1.0057406,65.70929216428779,154.10804203,47.03652514,3.422934433281637,24.61248446000002,20.006880488868976,20.22056706991711,15.376994420000017,19.68943051135832,20.74192504862389,-0.9677707424222578,0.9743724637290488,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-09-14 15:35:36.298000+00:00,LE07_013030_20160914,21.80125,0.21702123003456222,1.4875,0.03535533905932741,21.895,8.0,,,,,21.66,21.66,,1.0,21.31,21.31,,1.0,,,,,21.905,21.906666666666666,0.01861898672502365,6.0,,,,,,,,,,,,,,,,
101,1_2_1_LE07_013030_20170715,5508,55.0,1500132933389.0,1.0164352,32.08855228662977,136.15875088,62.58043528,6.498640269452265,28.519281320000005,21.80707428179783,21.67214205224605,19.276955240000007,21.19795357067053,22.14677342604404,1.5674461398546262,0.8687138894980275,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-07-15 15:35:33.389000+00:00,LE07_013030_20170715,21.79111111111111,0.7943306056744331,1.488888888888889,0.03333333333333336,22.24,9.0,21.14,21.14,,1.0,20.02,20.02,,1.0,21.48,21.48,,1.0,,,,,22.290000000000003,22.246666666666666,0.17025471114382607,6.0,,,,,,,,,,,,,,,,
102,1_2_1_LE07_013030_20170731,14966,3.0,1501515332090.0,1.0150403,87.1890474803379,139.58562656,59.70322169,12.983168508132172,35.53305836000004,22.82704136335535,22.867969031143275,21.173956340000014,22.45845085434705,22.893372583799472,2.796350985808039,0.9344056967980024,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-07-31 15:35:32.090000+00:00,LE07_013030_20170731,22.452222222222222,0.48378140150737986,1.488888888888889,0.03333333333333336,22.74,9.0,21.97,21.97,,1.0,21.83,21.83,,1.0,21.65,21.65,,1.0,,,,,22.775,22.77,0.025298221281347354,6.0,,,,,,,,,,,,,,,,
103,1_2_1_LE07_013030_20170901,4559,21.0,1504280130481.0,1.0091146,26.559860180600054,149.82034806,51.30168087,6.19564038207851,22.213034419999985,19.295954211587368,19.571747710613742,13.168953500000043,19.23281082196721,19.571747710613742,-1.827542731825671,0.8103742375025706,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-09-01 15:35:30.481000+00:00,LE07_013030_20170901,20.176666666666662,0.2570505786805393,1.488888888888889,0.03333333333333336,20.34,9.0,20.0,20.0,,1.0,19.86,19.86,,1.0,19.69,19.69,,1.0,,,,,20.34,20.34,0.0063245553203355,6.0,,,,,,,,,,,,,,,,
104,1_2_1_LE07_013030_20170917,15215,8.0,1505662528075.0,1.004999,88.63967375473348,154.88249609,46.08854595,8.909169437180138,29.07983660000002,21.774675515403256,21.559358205406596,19.76231408000001,21.559358205406596,22.013609068596352,1.7101745560612025,0.6902522825787945,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-09-17 15:35:28.075000+00:00,LE07_013030_20170917,20.757777777777775,0.22179820658527558,1.488888888888889,0.03333333333333336,20.830000000000005,9.0,20.48,20.48,,1.0,20.67,20.67,,1.0,20.33,20.33,,1.0,,,,,20.895,20.89,0.06449806198638738,6.0,,,,,,,,,,,,,,,,
105,1_2_1_LE07_013030_20171003,12755,4.0,1507044929573.0,1.0004927,74.30818526070492,159.09341814,40.51219885,10.347834219913024,22.052387479999997,17.86649615947516,17.884557970794283,14.727570620000051,17.510232724589887,18.26405119216114,1.6168141193586365,0.4363229950008842,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-10-03 15:35:29.573000+00:00,LE07_013030_20171003,18.606666666666666,0.07174027227901175,1.5,0.0,18.615000000000002,6.0,,,,,,,,,,,,,,,,,18.615000000000002,18.606666666666666,0.07174027227901231,6.0,,,,,,,,,,,,,,,,
107,1_2_1_LE07_013030_20171104,11926,54.0,1509809731414.0,0.9916552,69.47859015438392,163.87946937,29.76898669,0.8478675689063593,9.255320600000005,6.210708489800625,6.15269652628184,1.0178924000000509,5.689196461085568,6.832948882110014,-0.3867250837906764,1.0323555142675225,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-11-04 15:35:31.414000+00:00,LE07_013030_20171104,13.0,0.0,1.5,0.0,13.0,4.0,,,,,,,,,,,,,,,,,13.0,13.0,0.0,4.0,,,,,,,,,,,,,,,,
108,1_2_1_LE07_013030_20180531,14781,32.0,1527780771477.0,1.0139012,86.1112729391203,137.93598512,63.7309947,0.6553492938784129,23.781905600000016,13.360754427450033,13.785384802213212,3.49595690000001,12.151190325766809,15.063517404587024,-0.4527364940333455,2.6497712830308653,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-05-31 15:32:51.477000+00:00,LE07_013030_20180531,16.59,0.341935666463737,0.45,0.30983866769659335,16.39,6.0,,,,,,,,,,,,,,,,,16.39,16.59,0.3419356664637372,6.0,,,,,,,,,,,,,,,,
109,1_2_1_LE07_013030_20180702,11303,15.0,1530545535711.0,1.0166839,65.84911156422953,133.61339619,63.7110563,6.67489558021536,31.674113780000027,23.476715696427934,23.0817633716865,21.026981480000018,23.0817633716865,23.590649374259137,2.1122459425211195,1.1553716732747383,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-07-02 15:32:15.711000+00:00,LE07_013030_20180702,23.654583333333335,0.24817558942894746,0.1875,0.21174738846497995,23.68,24.0,,,,,,,,,,,,,,,,,23.450000000000003,23.578333333333333,0.26865715450489386,6.0,,,,,23.97,23.97,0.0,6.0,23.68,23.679999999999996,0.0,6.0,23.39,23.39,0.0,6.0
110,1_2_1_LE07_013030_20180718,15161,2.0,1531927917797.0,1.0162793,88.32508010486455,135.09932315,61.68721521,0.2933532033291568,29.117434820000028,24.5101338655767,24.43979461273879,21.669569239999987,23.93886387437314,24.93165597777212,0.5226081175190259,0.7718655325216488,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-07-18 15:31:57.797000+00:00,LE07_013030_20180718,24.508750000000003,0.5194253723022247,0.1875,0.21174738846497995,24.645,24.0,,,,,,,,,,,,,,,,,24.229999999999997,24.256666666666664,0.07527726527090679,6.0,,,,,25.03,25.045,0.03674234614174863,6.0,24.93,24.929999999999996,0.0,6.0,23.77,23.80333333333333,0.051639777949433,6.0
111,1_2_1_LE07_013030_20180819,14641,19.0,1534692682672.0,1.0120151,85.29565977279347,143.7430742,54.70633965,16.97695278209221,28.567133600000037,23.3293811986272,23.398912089916102,21.20813654000005,23.041110154065123,23.398912089916102,2.8643217760776074,0.4533765017569707,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-08-19 15:31:22.672000+00:00,LE07_013030_20180819,23.95875,0.17592766547152502,0.5125000000000001,0.35821113521400244,23.87,24.0,,,,,,,,,,,,,,,,,23.85,23.87833333333333,0.05307227776030132,6.0,,,,,23.87,23.83666666666667,0.051639777949432614,6.0,24.25,24.25,0.0,6.0,23.87,23.87,0.0,6.0
112,1_2_1_LE07_013030_20180904,7009,24.0,1536075062812.0,1.0084507,40.83309059131955,149.0863873,50.0208082,4.600153391885904,28.97387798,22.80855675636087,22.587865953671976,20.63390918000005,22.11365605386571,23.05778048097912,1.3602699625129555,0.8081208842590026,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-09-04 15:31:02.812000+00:00,LE07_013030_20180904,23.745833333333334,0.19192201012654705,0.2875,0.24058352974093777,23.77,24.0,,,,,,,,,,,,,,,,,23.5,23.66333333333333,0.25935818218569096,6.0,,,,,23.97,23.97,0.0,6.0,23.77,23.77,0.0,6.0,23.58,23.58,0.0,6.0
113,1_2_1_LE07_013030_20181022,13721,45.0,1540222195725.0,0.9951671,79.93591610836003,160.95405142,33.68153256,7.388832271445038,13.086921019999975,10.44710610973068,10.525074344576522,4.996467680000023,10.180004894601224,10.858189240428306,-2.177324034854746,0.6420674225529469,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-10-22 15:29:55.725000+00:00,LE07_013030_20181022,11.254999999999999,0.009999999999999787,1.5,0.0,11.26,4.0,,,,,,,,,,,,,,,,,11.26,11.254999999999999,0.00999999999999954,4.0,,,,,,,,,,,,,,,,
114,1_2_1_LE07_013030_20181107,6613,30.0,1541604574934.0,0.9909771,38.52607049228081,162.48680647,28.64553661,9.836986626639913,12.365718800000025,8.076978887950952,7.979526801751465,4.5213628999999855,7.979526801751465,8.357638696568284,1.789849960888125,0.5452428763150841,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-11-07 15:29:34.934000+00:00,LE07_013030_20181107,8.274999999999999,0.019148542155127127,1.5,0.0,8.27,4.0,,,,,,,,,,,,,,,,,8.27,8.275,0.019148542155127745,4.0,,,,,,,,,,,,,,,,
115,1_2_1_LE07_013030_20190518,14743,5.0,1558193009855.0,1.0114827,85.88989222254588,137.12954709,60.68392321,4.057747722898244,21.690077360000032,10.753909714926577,10.25911078585713,8.711855420000006,9.85471942721072,11.437689660954671,1.6461929460342637,1.486146659322355,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-05-18 15:23:29.855000+00:00,LE07_013030_20190518,9.275,0.0378593889720018,1.5,0.0,9.29,4.0,,,,,,,,,,,,,,,,,9.29,9.275,0.037859388972001605,4.0,,,,,,,,,,,,,,,,
116,1_2_1_LE07_013030_20190603,14776,20.0,1559575375492.0,1.014316,86.08214389746577,132.9852241,62.6770968,3.364337425621132,22.794097820000047,15.119288937461896,15.01782644173205,13.27491212000001,14.315109637542765,15.55907662701879,1.4734520322899407,1.0031543506199372,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-06-03 15:22:55.492000+00:00,LE07_013030_20190603,14.488333333333335,0.011690451944499872,1.5,0.0,14.49,6.0,,,,,,,,,,,,,,,,,14.49,14.488333333333335,0.011690451944499632,6.0,,,,,,,,,,,,,,,,
117,1_2_1_LE07_013030_20190705,14844,6.0,1562340104531.0,1.0167008,86.47829886396737,129.3490062,61.97603131,3.0045022361711045,35.46811597999999,24.723653104509317,24.955104683131736,19.47178238000004,24.49703857500286,25.39867861006268,0.5062603827713965,1.620128582354953,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-07-05 15:21:44.531000+00:00,LE07_013030_20190705,24.598333333333333,0.12480651692386285,1.5,0.0,24.615000000000002,6.0,,,,,,,,,,,,,,,,,24.615000000000002,24.598333333333333,0.12480651692386167,6.0,,,,,,,,,,,,,,,,
118,1_2_1_LE07_013030_20190806,14181,12.0,1565104827959.0,1.014301,82.61578794057675,135.24104759,56.61412127,14.912560670151173,31.38358208,23.806318252922814,23.942282837152614,22.387353440000027,23.562240158717284,23.942282837152614,2.9791855362546915,0.6583909764566034,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-08-06 15:20:27.959000+00:00,LE07_013030_20190806,25.36333333333333,0.12274635093014673,1.5,0.0,25.395,6.0,,,,,,,,,,,,,,,,,25.395,25.363333333333333,0.12274635093014848,6.0,,,,,,,,,,,,,,,,
119,1_2_1_LE07_013030_20190822,9119,61.0,1566487187761.0,1.0114615,53.12554616953102,140.40007468,52.6495023,5.490916965200695,31.40409020000004,25.73784048531753,25.94514349388518,24.181813939999984,25.35771610529564,25.94514349388518,1.4858516574423324,0.7169199909129779,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-08-22 15:19:47.761000+00:00,LE07_013030_20190822,24.130000000000006,0.05549774770204576,1.5,0.0,24.115000000000002,6.0,,,,,,,,,,,,,,,,,24.115000000000002,24.13,0.055497747702046164,6.0,,,,,,,,,,,,,,,,
120,1_2_1_LE07_013030_20190907,11941,8.0,1567869546333.0,1.0077679,69.5659772793475,145.82302021,47.98254106,5.823782501334819,24.64324664000003,20.07853156442956,20.087185818256867,17.185127000000023,19.71047140526196,20.470792174582936,0.1997279949244133,0.4729010656055518,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-09-07 15:19:06.333000+00:00,LE07_013030_20190907,20.633333333333336,0.03669695718539474,1.5,0.0,20.635000000000005,6.0,,,,,,,,,,,,,,,,,20.635000000000005,20.633333333333336,0.03669695718539523,6.0,,,,,,,,,,,,,,,,
121,1_2_1_LE07_013030_20191009,14373,63.0,1570634264116.0,0.9989185,83.7343431401107,154.86056528,37.3191507,4.133927866522432,17.393626219999987,14.781294427194542,14.648491524823902,12.516111679999996,14.648491524823902,14.976408983793473,0.0972216894276464,0.3893254997654346,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-10-09 15:17:44.116000+00:00,LE07_013030_20191009,15.538333333333332,0.01329160135825191,1.5,0.0,15.54,6.0,,,,,,,,,,,,,,,,,15.54,15.538333333333334,0.013291601358252364,6.0,,,,,,,,,,,,,,,,
123,1_2_1_LE07_013030_20200520,14632,0.0,1589987163964.0,1.0120347,85.24322749781533,129.64352364,58.80676326,5.82006869387669,24.26726444000002,12.966239216464052,12.841611584535109,10.400357299999996,12.483398421172966,13.5336499311733,1.883667486055126,1.398700590561319,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-05-20 15:06:03.964000+00:00,LE07_013030_20200520,12.123333333333333,0.08914407813571637,1.5,0.0,12.120000000000001,6.0,,,,,,,,,,,,,,,,,12.120000000000001,12.123333333333333,0.08914407813571612,6.0,,,,,,,,,,,,,,,,
124,1_2_1_LE07_013030_20200621,12246,11.0,1592751851160.0,1.016285,71.3428488202738,122.96927887,60.27403909,5.653411323378361,34.76400386,25.197490310126703,25.065565724661333,19.458110300000044,24.56752008014317,25.5623891994966,1.3277440495661712,1.2995049333122162,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-06-21 15:04:11.160000+00:00,LE07_013030_20200621,23.778333333333336,0.1826928205120998,1.5,0.0,23.744999999999997,6.0,,,,,,,,,,,,,,,,,23.744999999999997,23.778333333333336,0.1826928205120998,6.0,,,,,,,,,,,,,,,,
125,1_2_1_LE07_013030_20200824,14076,21.0,1598281213173.0,1.0108827,82.00407806583164,134.72439763,49.49579227,9.331369044018906,30.91873136000004,23.491933224557357,23.67105059390888,22.17201818000001,23.172566044133728,23.67105059390888,2.129755410082774,0.7466154611702382,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-08-24 15:00:13.173000+00:00,LE07_013030_20200824,24.07166666666667,0.03250640962436299,1.5,0.0,24.055,6.0,,,,,,,,,,,,,,,,,24.055,24.07166666666667,0.032506409624361576,6.0,,,,,,,,,,,,,,,,
126,1_2_1_LE07_013030_20200909,14589,39.0,1599663550306.0,1.0070785,84.99271773958637,140.27453906,44.94950325,2.3023425057138844,25.29950647999999,18.29457937379332,18.48063989438096,14.854037360000008,17.689854451452177,18.89439415693705,0.3728362404109754,0.9607854470970392,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-09-09 14:59:10.306000+00:00,LE07_013030_20200909,21.18666666666667,0.026583202716499544,1.5,0.0,21.195,6.0,,,,,,,,,,,,,,,,,21.195,21.186666666666667,0.0265832027164991,6.0,,,,,,,,,,,,,,,,
127,1_2_1_LE07_013030_20200925,14316,7.0,1601045886948.0,1.0027235,83.40227206524905,145.35730653,39.91006948,11.649687091064768,24.53386999999998,17.737097770765317,17.794781222010585,16.347712100000024,17.321392402907097,17.794781222010585,2.5984523994746453,0.6599798198239389,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-09-25 14:58:06.948000+00:00,LE07_013030_20200925,17.123333333333335,0.05046450898073606,1.5,0.0,17.135000000000005,6.0,,,,,,,,,,,,,,,,,17.135000000000005,17.123333333333335,0.05046450898073674,6.0,,,,,,,,,,,,,,,,
128,1_2_1_LE07_013030_20201011,13992,3.0,1602428226072.0,0.9981451,81.51471016603554,149.50651063,34.62749344,6.082079440993004,16.976627780000058,14.211338355195808,14.423842659849678,10.663544839999986,14.090680817124271,14.423842659849678,-1.3705447096782173,0.5034830079714693,"{""type"":""MultiPoint"",""coordinates"":[]}",2020-10-11 14:57:06.072000+00:00,LE07_013030_20201011,14.895000000000001,0.040865633483403795,0.75,0.0,14.89,6.0,,,,,,,,,,,,,,,,,,,,,14.89,14.895000000000001,0.04086563348340387,6.0,,,,,,,,,,,,
129,2_1_LC08_013030_20130930,14828,3.88,1380555286433.0,1.0013445,86.38508593067287,158.19667165,41.54173133,24.63289969377133,23.795577680000008,17.688465347564602,17.681265103811572,15.927295640000011,17.562580462768054,17.812196406446144,3.4084612351771684,0.4499031857929422,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-09-30 15:34:46.433000+00:00,LC08_013030_20130930,16.955,0.06685805860178737,1.0,0.5477225575051661,16.959999999999994,6.0,,,,,,,,,,,,,,,,,16.959999999999994,16.955,0.06685805860178683,6.0,,,,,,,,,,,,,,,,
131,2_1_LC08_013030_20140629,15625,23.38,1404055958509.0,1.0166299,91.02825517040488,133.87596305,64.03352295,1.2691959816989424,32.78155226000001,21.34461028537436,21.68284099357583,11.610336380000035,20.18929988974186,22.69032208613144,-0.461774637132797,2.360376607886512,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-06-29 15:32:38.509000+00:00,LC08_013030_20140629,21.249000000000002,0.668105946355484,1.15,0.45765100725819935,21.53,10.0,22.09,22.09,,1.0,20.02,20.02,,1.0,20.49,20.49,,1.0,20.49,20.49,,1.0,21.53,21.566666666666666,0.09157874571464038,6.0,,,,,,,,,,,,,,,,
132,2_1_LC08_013030_20140901,10568,24.68,1409585579911.0,1.0091627,61.56714244101369,148.85292408,51.16009626,10.433677271756276,28.085192780000057,22.483648874446967,22.308735486282675,21.25940684,22.19288075043909,22.5562746969714,2.9007315019827957,0.7101351736157359,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-09-01 15:32:59.911000+00:00,LC08_013030_20140901,21.744,0.2429540422933249,1.05,0.4813176359397884,21.835,10.0,21.93,21.93,,1.0,21.66,21.66,,1.0,21.31,21.31,,1.0,21.32,21.32,,1.0,21.9,21.87,0.07238784428341564,6.0,,,,,,,,,,,,,,,,
133,2_1_LC08_013030_20140917,11291,15.91,1410967981558.0,1.0050675,65.77920186425867,154.00900596,45.99582689,5.0124156218333,22.32241106000004,18.150758961435987,18.18021443345874,15.247109659999978,17.942043111568744,18.446820355149654,-0.6401797536962186,0.4285575404237423,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-09-17 15:33:01.558000+00:00,LC08_013030_20140917,18.553999999999995,0.3222214559377854,1.05,0.4813176359397884,18.7,10.0,18.49,18.49,,1.0,18.23,18.23,,1.0,18.06,18.06,,1.0,18.07,18.07,,1.0,18.759999999999994,18.781666666666663,0.08495096624916479,6.0,,,,,,,,,,,,,,,,
134,2_1_LC08_013030_20141003,17194,0.02,1412350384481.0,1.0005507,100.16894844159629,158.31998501,40.45809409,22.81172040085852,20.784302060000016,16.662398106606837,16.684366985652282,15.42484669999999,16.56693814447227,16.812451354546784,2.8466665551770536,0.3124968427309889,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-10-03 15:33:04.481000+00:00,LC08_013030_20141003,17.356666666666666,0.10726913193769451,0.8333333333333334,0.5163977794943223,17.345000000000002,6.0,,,,,,,,,,,,,,,,,17.345000000000002,17.356666666666666,0.10726913193769502,6.0,,,,,,,,,,,,,,,,
135,2_1_LC08_013030_20141120,15510,37.92,1416497582885.0,0.9880979,90.35828721235072,163.797951,25.45111419,1.5812001729545058,7.040443640000035,5.108631815676344,5.312580713094172,1.2400637000000074,4.815378655086418,5.564870555246464,-1.2624475154685697,0.7474644421577632,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-11-20 15:33:02.885000+00:00,LC08_013030_20141120,6.933600000000001,0.08565330635117892,1.5,0.0,6.965000000000001,10.0,,,,,,,,,,,,,,,,,6.876500000000001,6.876500000000001,0.11720210464549484,4.0,6.965000000000001,6.971666666666667,0.024832774042918834,6.0,,,,,,,,,,,,
136,2_1_LC08_013030_20150702,12141,38.28,1435851138313.0,1.0166499,70.7311389455287,133.72996396,63.76875145,1.2943919515217557,28.57055162000006,20.843802395621083,21.06980990784643,18.88046492000001,20.06564741720276,21.56206014894004,0.6739857131885394,0.921935654541077,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-07-02 15:32:18.313000+00:00,LC08_013030_20150702,19.823,0.9563013239676197,1.4700000000000002,0.048304589153964836,20.279999999999998,10.0,19.99,19.99,,1.0,17.27,17.27,,1.0,19.52,19.52,,1.0,19.52,19.52,,1.0,20.32,20.321666666666665,0.04308905506815901,6.0,,,,,,,,,,,,,,,,
137,2_1_LC08_013030_20150803,17194,4.47,1438615951019.0,1.0146895,100.16894844159629,139.14819971,58.83560768,7.8690077147203485,36.36021920000002,25.725559445152907,25.432527137714235,24.807311600000048,25.18991554824756,25.80926145829691,2.455509345720852,1.0166648598867658,"{""type"":""MultiPoint"",""coordinates"":[]}",2015-08-03 15:32:31.019000+00:00,LC08_013030_20150803,23.981,0.3355741348793148,1.4700000000000002,0.048304589153964836,24.1,10.0,24.52,24.52,,1.0,23.68,23.68,,1.0,23.32,23.32,,1.0,23.66,23.66,,1.0,24.105000000000004,24.105000000000004,0.005477225575054626,6.0,,,,,,,,,,,,,,,,
