system:index,availablePixels_count,cloudcover_pct_scene,datetime_landsat,esd_au_scene,lakeCoverage_pct,sunazi_deg_scene,sunelev_deg_scene,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,.geo
1_1_2_1_LT05_013030_19990807,16560,12.0,9.34038634745E11,1.0141307,96.47538595980191,131.96028603,55.12404379,9.404743423400467,28.05101258000002,23.00312329890476,23.205120450534427,20.791138100000012,22.645904800190696,23.345241113281556,1.4427077091218747,0.523788891582929,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990823,17194,8.0,9.35421020682E11,1.0112184,100.16894844159627,137.39034369,51.28611151,10.346370690080104,30.194111120000002,20.80809319979251,20.84115068174813,19.533306740000057,20.190638079499646,20.991194116068687,2.078089596143694,0.7137659571585832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990924,17194,0.0,9.38185764978E11,1.0031499,100.16894844159627,148.32179213,41.71789754,17.940914124240958,25.90449602000001,17.16121350476075,17.09873640605399,16.395564379999996,16.95354847212407,17.09873640605399,3.09982292407099,0.5828968602627761,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19991026,17194,15.0,9.40950558136E11,0.9940889,100.16894844159627,155.65736732,31.0936486,3.9581559920700897,13.801287200000047,9.31967357254584,9.449492697898204,6.520904599999994,9.306119732010774,9.449492697898204,-0.965825429565335,0.6331712792775364,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19991111,17194,4.0,9.42332924984E11,0.9900342,100.16894844159627,157.27471421,26.32829801,3.0203112336773437,10.605438499999991,7.493695022580588,7.747941651406531,1.8758154200000376,7.224876170390041,8.117103624569097,-1.7755086116280827,1.0039700011409136,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000708,16232,18.0,9.63068986144E11,1.0166708,94.56452082726479,125.29347283,59.9033299,6.090168284846792,30.83328086000006,20.85194471673058,20.642759159168342,19.33506158,20.49532660404798,21.213252519892055,1.6380372960760725,0.8755328409713427,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000825,16894,2.0,9.67216242139E11,1.0106287,98.42120594232449,138.61373054,50.65376866,12.88904908484561,29.00122213999998,19.91207514548833,19.688865866669662,18.931735220000007,19.539091948249983,20.289318660810203,2.764989495780851,0.6800586025802082,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000910,17194,1.0,9.68598665212E11,1.0067614,100.16894844159627,144.45159584,46.06121766,35.96636926342229,26.485559420000016,19.03282790798541,19.133347845620523,8.67083918000003,18.720501001292,19.27953624825975,2.2440274467452954,0.5400517806856253,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001012,17194,2.0,9.71363484292E11,0.9977914,100.16894844159627,153.90763012,35.644291,17.00737341134667,18.490810640000007,12.045532228418894,12.099401786911029,11.042945060000022,11.95170204697287,12.099401786911029,2.847014711175997,0.44517635890177515,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010508,17194,0.0,9.89334785514E11,1.0094253,100.16894844159627,135.54843506,57.39708019,2.985291159931842,25.210637959999985,10.942187156365504,10.796847620000158,7.62492506000001,9.370762708627405,11.985384494900082,1.4557373880774296,2.1192876717814673,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010609,15670,9.0,9.92099595944E11,1.0152023,91.29041654529566,127.90808175,61.6999222,2.845912352355116,28.649166079999986,16.060494457044733,15.702014502131146,14.088400879999995,14.80589581751317,16.93654177939143,1.4761883704942573,1.6809847365956927,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010625,16884,11.0,9.93481994614E11,1.016503,98.36294785901543,126.08778909,61.51552161,7.261283488971927,29.83863703999998,20.61111860831967,20.4038926518662,18.542080940000005,20.256008128357823,21.01722260784827,2.283221306123742,1.073929939892788,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010727,6227,15.0,9.96246792674E11,1.0154875,36.27730847655112,129.89041814,57.58865928,2.7877126348271855,25.326850640000032,21.694930816622527,21.849792611921252,18.480556579999984,21.320558611479917,21.849792611921252,0.44456859594013703,0.676026327527824,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010828,17194,14.0,9.99011584664E11,1.0100156,100.16894844159627,140.36240799,50.15399138,12.368181822238048,31.486122679999994,23.40057684528017,23.135236597575837,22.360009279999986,23.082149849160242,23.675927542075833,2.847346360873425,0.7350369276409555,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010913,14861,42.0,1.000393981435E12,1.0060384,86.57733760559277,146.00181898,45.39579944,10.1694584802854,26.567591900000025,20.63207583363417,20.562830442508446,19.13681642000006,20.447392548979824,20.562830442508446,2.330400174357034,0.6470869265689065,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010929,13525,8.0,1.001776372372E12,1.0015948,78.79405767550247,150.95502477,40.1823811,2.1143009972897104,21.502086260000056,17.056413212093876,17.123534950014797,13.404796880000049,16.9701155429831,17.498590928759253,-0.5974216210107796,0.5597846090410803,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20011116,8579,50.0,1.005923546185E12,0.9888039,49.97960967084183,158.47956707,25.14587985,5.192919332290659,15.83159108000001,8.469686696234865,8.065181327887293,7.242106820000004,7.929231461617607,8.742581096873781,2.1784478266556624,1.0220328596530723,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20020511,15427,5.0,1.021129793883E12,1.0100586,89.87474512088552,133.55819203,57.54883721,6.137017090219285,22.216452440000012,10.410138661907723,10.081342751163106,8.311947079999982,9.938149429420774,10.814610549207998,2.078948948401733,1.2918122920444488,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20020714,17135,10.0,1.026659306093E12,1.0164941,99.82522575007282,125.41743081,58.96997925,7.385284279599201,33.728343800000005,23.37182528151201,23.28780528449554,21.41321774000005,22.66355060242812,23.770226787097332,2.244978902671768,1.1488836777295561,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20021018,5798,35.0,1.034953543071E12,0.9962377,33.77803670259249,153.35830506,33.31722168,2.7943828526997407,14.655792200000008,13.061073866808902,13.062349466628204,8.629822940000054,12.849208602653107,13.595259565735375,-1.3589866459390654,0.7510616310019919,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20021103,17192,9.0,1.03633591965E12,0.9919311,100.15729682493446,155.6845196,28.25616775,2.740644930238707,10.051719260000027,8.356984383431424,8.496514482999762,2.063806520000014,7.9735444228879695,9.01605919999958,-1.6821718603333082,1.2196098234381658,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030615,13337,35.0,1.055689722137E12,1.0157787,77.69880570929216,125.43844757,61.17897221,2.920171333218513,25.272162320000007,17.114091128257567,16.891387566006365,15.100134799999978,16.39001359764083,17.66623527584206,1.5683400246033352,1.225972936551279,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030701,8931,14.0,1.057072144205E12,1.0166731,52.030294203320715,124.59782462,60.56546763,18.54488719159581,36.54137426,22.82887195927035,22.621257027534,20.16905846000003,22.484641816790592,23.1949911875388,2.7466411475665824,0.9703867242463321,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030717,8656,33.0,1.058454560066E12,1.0163524,50.42819691232159,126.32077102,58.79926256,9.837321252085392,31.434852380000052,22.941424449912745,22.71581720284531,21.358529420000025,22.584844600467978,23.266210609333076,2.0673744450575278,0.8380355440132331,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030818,10608,53.0,1.061219395072E12,1.0122355,61.800174774249925,135.60092544,52.55930932,6.960261612033573,29.749768520000032,24.351375912727164,24.57246023707263,22.41127958000004,23.935505534606587,24.57246023707263,1.3649667928582807,0.5543725072556668,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20031122,17194,13.0,1.069513879471E12,0.9876741,100.16894844159627,158.29858807,23.7721038,8.856647388479395,10.831027820000031,6.181680761472152,6.040383994629289,4.92127124000001,5.898879871411004,6.455063897787568,1.701034365533595,0.44921220957576113,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20040703,11454,13.0,1.088867692922E12,1.0167044,66.72880862219634,126.83015003,61.20382048,4.558625472507433,29.233647500000018,21.565468459207725,21.053112238992416,19.670027539999978,20.906990387734755,21.962976206913147,1.8205112021258916,1.1296003203290497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20041007,17194,0.0,1.097162232273E12,0.9992356,100.16894844159627,154.49493655,37.78579189,11.549959092610832,22.63003286000003,16.767152709536447,16.843384389280892,15.68119820000004,16.409341332434817,16.988774783452453,2.1105601140862675,0.4903207840935146,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20041108,12405,5.0,1.099927072418E12,0.9905786,72.26915234488786,159.54793155,27.57791812,3.669359324553458,10.796847619999994,8.62191449106629,8.910433034324514,2.0330443400000036,8.386515479258154,9.057539683714813,-1.5617317669868558,0.8272569195963035,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050503,7194,61.0,1.115133607052E12,1.0082058,41.91086513253714,139.43024504,57.04120657,5.941319358395063,18.702727879999998,7.877009648164297,7.2355704516865,5.9603493199999775,7.2355704516865,8.360003142518163,2.155080774478822,1.4428703800700107,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050519,12031,49.0,1.116516012708E12,1.0118195,70.09030002912904,135.5516534,60.56360388,7.107340575984551,22.944490700000017,11.515044603854141,11.309816974741189,9.180124159999991,10.746791101473255,11.454044880946991,2.417536381197155,1.5387611436750832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050604,17194,2.0,1.117898421199E12,1.0145541,100.16894844159627,131.75409098,62.48057206,5.281618460195313,35.382665480000014,20.605073116533823,20.360536409779474,17.66364980000003,19.702497745311717,21.02671137802124,2.039764961253938,1.6520344094038983,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050620,16936,16.0,1.119280828128E12,1.016219,98.66588989222255,129.2377601,62.79826206,10.323662702884866,31.301549600000044,20.381742788127276,20.32631505119918,18.360925880000025,19.888628562348558,20.475024708214296,2.5599239294308638,0.9435087866848522,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050807,8802,46.0,1.12342805341E12,1.0140613,51.27876492863385,135.87606617,56.38619898,0.17435760963894742,25.795119380000017,14.659553299720157,14.857666277027072,6.75674798,12.908777491629598,16.165882484101495,-0.10222677579337273,2.82544261145883,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050823,8768,30.0,1.12481045889E12,1.0111232,51.08068744538304,141.32563422,52.42319905,10.424545601205796,28.782468859999994,23.107668929855848,23.182814420143576,19.58457704,22.765182170276997,23.34349257739316,1.506989856016623,0.6276109179877551,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050908,16748,1.0,1.126192861189E12,1.0073549,97.57063792601224,146.95131366,47.75132489,18.980782238056833,32.361135800000056,21.37331804029485,21.308706926838337,20.12120618000006,20.864149335362722,21.45727557925499,2.957416139340036,0.7401364051088638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050924,17194,0.0,1.127575259937E12,1.0030249,100.16894844159627,152.05165465,42.54925922,3.4760105639268843,22.636868900000024,19.148809460274116,19.171133815943605,15.807664939999995,18.828090448902426,19.325228964008375,-0.9802439562382866,0.5422668604394707,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20051111,10265,41.0,1.131722472749E12,0.989933,59.801922516749194,160.59094629,27.02740694,0.13746312793559445,8.70501938000001,5.830166702538695,6.574419058167339,-2.406963639999958,4.402163731173234,7.643391103884193,-0.9306508867586214,2.039706326380433,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060725,17194,15.0,1.153841164693E12,1.0157178,100.16894844159627,134.22257343,59.77714192,8.366377413475352,33.926588960000004,23.99684157877438,24.09598396861453,22.568508500000007,23.290055857419713,24.134908752826515,2.154053112274724,0.9471835751451959,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060911,16605,3.0,1.157988398218E12,1.0066447,96.73754733469269,149.88598224,47.44752268,0.7608976595192627,22.30190293999999,15.704214582594505,15.839371477907454,11.924794220000024,15.15441537380673,16.367239177609775,-0.03607921345625367,0.8803882993348329,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060927,5141,18.0,1.159370809985E12,1.0022493,29.950480629187297,154.75150423,42.10804049,16.10092666209439,22.390771459999996,16.6831961921493,16.65849564913777,13.931171960000029,16.65849564913777,16.80346721148661,1.6187650208719582,0.504418187856855,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20061013,17194,1.0,1.160753221325E12,0.9976656,100.16894844159627,158.56029561,36.58573776,3.5406189071693976,15.86235326000002,13.544184137688577,13.619954395814398,9.470655860000022,13.468760253733263,13.97560978710712,-1.6682361514288644,0.6403592515644099,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070509,17194,29.0,1.178724447941E12,1.0095275,100.16894844159627,140.9144254,59.21507423,1.1109348685108023,36.148301960000026,14.812160847826629,14.031003703085336,7.669359320000012,12.677982722256925,16.694543549133122,0.9645176666849443,3.080845719032318,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070525,15522,1.0,1.180106836746E12,1.0128657,90.4281969123216,136.94174141,62.24561405,3.784481281662301,33.01397761999999,16.374184053967724,15.929613109947315,13.312510340000017,15.281750870241401,16.717738067896697,1.8764845232192469,2.202130690170781,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070610,7597,70.0,1.181489222327E12,1.0152515,44.25866588989222,133.32567681,63.63056632,-0.8947393847410057,21.700331419999998,14.33253446744066,14.473959199983955,7.286541080000006,12.171126700938705,16.60137092891703,-0.27558020962376617,2.762620560614756,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070626,17194,4.0,1.182871604444E12,1.0165196,100.16894844159627,131.38928971,63.43486746,2.469726338935252,35.621926880000046,20.860471071092125,20.494027900607552,18.200278940000032,19.646707546443796,21.794216312527542,1.4089235594124818,1.9527029466955408,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070712,8247,15.0,1.184253995703E12,1.0165832,48.04544130498107,131.99929322,61.91173813,5.536503199805141,30.204365180000025,21.502369734582388,21.475764272318006,19.591413080000052,20.91218658311622,21.942159393446243,1.5600200939597841,0.9766308265318395,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070813,12865,49.0,1.18701877638E12,1.0131619,74.94902417710458,139.75161244,55.7917812,7.745303627028958,30.952911560000018,24.003650647524797,24.017116158764587,21.720839540000043,23.394883877126833,24.156332540816795,2.00907243877362,0.8247800095530944,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070829,17194,1.0,1.188401165072E12,1.009913,100.16894844159627,145.20798098,51.47234426,9.645421672856227,32.251759160000006,23.52276721205573,23.218644082026255,22.363427300000012,23.098940026312956,23.803919122500865,2.368512312133936,0.8371626007293079,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070914,17138,30.0,1.189783559297E12,1.0059195,99.84270317506554,150.54677068,46.49819316,15.768612343529146,26.67355052000005,19.32338331596828,19.13261484988373,18.38485202000004,18.989573154365825,19.734871571751185,2.636757853273138,0.5072659045435323,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20080511,17194,0.0,1.21051929084E12,1.0101572,100.16894844159627,137.91458057,59.17399627,5.474524763537241,25.59345619999999,11.268161646536921,10.803466496944878,9.005805140000007,10.25354273558518,11.739014010716986,2.0836354952581355,1.673383207189238,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20080612,17194,1.0,1.213284039651E12,1.015551,100.16894844159627,130.20899042,62.82824199,1.0153051101383932,31.48954070000002,20.521730081287277,20.32118020256313,16.757874500000014,19.799762397099677,21.44707273448724,0.059407411309891106,1.3032925506562254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20080831,10100,6.0,1.220195902672E12,1.0092744,58.84066414214972,143.34253844,49.79288004,14.37082420052338,29.185795220000045,21.529958882838667,21.436427937019555,19.01034967999999,21.29587870869518,21.89381133021053,2.4947095332641345,0.6576788865536016,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20081018,8754,9.0,1.224343013316E12,0.9961141,50.99912612875036,156.56749226,33.98145804,0.34077272466401576,15.10697084000003,10.910195857601005,11.314387351260562,4.066766239999993,9.713789730585601,12.367410291558784,-1.0106205342865804,1.7965076572365188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20090530,8284,50.0,1.243696855701E12,1.0137994,48.26099621322458,133.12551622,62.15374484,4.63191248803814,25.620800360000032,16.195363209814094,15.945573743756151,14.63528408000002,15.431184051245944,16.591628104331537,1.9965659478482158,1.4330584694907578,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20090818,17194,0.0,1.250608935552E12,1.0121479,100.16894844159627,140.14211902,53.92915572,9.882738926605212,37.197634100000016,25.66521953677212,25.20197152018063,24.335624840000037,25.075268112372836,25.921731483592367,2.5416209275051855,1.0353355022839423,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20090919,8572,14.0,1.253373762884E12,1.0044302,49.93882901252549,151.19207559,44.38442029,2.159142904421489,18.931735220000007,16.329468542380877,16.696231950447007,11.371074980000003,16.174486435022697,16.838974157019056,-1.4129348516752613,0.9146205000700741,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20091021,11235,36.0,1.256138583546E12,0.9953496,65.45295659772793,158.89959364,33.53601388,6.333585608602098,16.71685825999998,10.957032976708344,10.853890984278918,9.552688340000032,10.72639865414748,11.492040043192912,1.8708319202780725,0.7568517462383091,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20091122,17192,27.0,1.25890339766E12,0.9875894,100.15729682493446,161.29596051,24.42046622,7.278552572482644,11.118141499999979,7.521067099173892,7.3036317960033035,6.1791026000000215,7.3036317960033035,7.8607492130109025,1.4405532452017387,0.39981049480714653,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100517,17194,36.0,1.274109820667E12,1.0113477,100.16894844159627,137.473008,60.58406937,1.9554160105971174,23.51188202000003,10.721079071925764,10.28762451581466,7.946218939999994,9.050242210958956,11.688527892381972,1.2728874090897055,2.02286740058518,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100602,14374,4.0,1.275492215349E12,1.0142216,83.74016894844159,133.53642009,62.74109899,5.663279485916075,32.385061940000014,21.73931389013365,21.666128195243513,19.12656235999998,21.00569869872116,22.460074241578287,1.6942359164334249,1.2836047577140255,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100618,16973,5.0,1.276874611122E12,1.0160488,98.88144480046607,130.6832996,63.26365956,1.1373433138469782,32.043259939999984,17.310548434607202,17.444287038059226,10.42428344000001,16.22569281978385,18.673741304900965,0.294982431331335,2.4550680862783647,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100704,6421,40.0,1.278257006405E12,1.0167037,37.407515292746865,130.07694463,62.35034344,5.625811983235765,33.051575840000055,21.827189858759187,21.603094983376394,18.719817980000016,20.92360946972969,22.2947280862092,1.7960933125339882,1.519869583911155,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100906,9502,28.0,1.283786588713E12,1.0079366,55.35683076026798,146.95940977,48.65947916,2.555204607601442,24.85858189999999,20.522421126748164,20.583765008698297,16.593809540000052,20.16741429636349,21.143360788412977,-0.9640359396726907,0.9215675796376017,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20100922,14630,62.0,1.285168983139E12,1.0036693,85.2315758811535,152.07256796,43.47270131,3.782562320278073,26.601772100000005,17.715878189991795,17.72109957247581,15.937549699999977,16.946310814769713,17.817665585839734,1.407614204010683,1.0481841293688638,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20101008,17194,3.0,1.286551375004E12,0.9991087,100.16894844159627,156.24245596,37.99198895,20.307469360940775,20.87317058000002,15.152769606499719,15.167510933692897,14.430202880000024,15.030672686891577,15.167510933692897,3.1335565638883516,0.43330356321398966,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20110621,17194,3.0,1.308669731277E12,1.0162461,100.16894844159627,129.85707336,63.01580496,6.601641795722353,34.47347216000003,21.297258538757056,21.069869700098973,19.70762576000004,20.319585723691794,21.675553182558758,2.000944351527589,1.2209504092248848,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20110707,4617,16.0,1.310052125247E12,1.0166933,26.8977570637926,129.69343806,61.86865653,1.8721504178360204,28.416740720000007,22.315646590565205,21.938672561793677,20.063099840000007,21.794385930124463,22.5538100497908,1.0669831586773757,0.9568916728365691,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20110824,17136,62.0,1.314199299563E12,1.0110274,99.83105155840373,141.81414762,52.36918784,1.2610950770944376,19.35215168000002,12.78526794435549,12.693927918981885,5.864644760000033,11.824221920150928,13.8307805731257,0.24055389088055393,1.4869212763908217,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20111011,17194,1.0,1.318346456341E12,0.9983227,100.16894844159627,156.3268844,36.93492219,20.548212288962787,21.26624288000005,15.833160487050321,15.866067077757451,15.185585300000014,15.715880787563492,15.866067077757451,3.326027657243485,0.41747103552473774,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20111112,16751,32.0,1.321111226133E12,0.9898324,97.58811535100496,160.39132198,26.82625862,5.28209489169843,9.94917866000003,8.095841007233396,8.145172254736494,3.666857900000025,8.005103371673584,8.569070875809793,-1.7281603139334811,0.5857287737144973,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19990730,15980,5.0,9.33348346992E11,1.0152067,93.09641712787649,135.25213653,58.8277259,11.587572824220798,32.91827306000005,26.75089742757157,26.544182193200953,24.16814185999999,26.544182193200953,27.02408514776812,2.1714735186679603,0.6532866215190339,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19990831,17194,0.0,9.36113150809E11,1.009433,100.16894844159627,145.72756983,50.85215622,31.21359362381564,28.488519139999994,21.168001171203787,21.224461661583963,20.16905846000003,20.880389618368895,21.224461661583963,4.105052095905752,0.4524135252701816,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19991002,17194,2.0,9.38877955579E11,1.0008737,100.16894844159627,155.64442467,40.40318426,14.475506740891518,21.013309400000026,16.89159258832528,16.912214752123504,15.100134799999978,16.912214752123504,16.912214752123504,1.5972166425872691,0.3392475096433318,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20000918,16814,7.0,9.69290603699E11,1.0046139,97.95514127585201,151.12157298,44.7077019,30.75700595474418,25.15253161999999,18.73287417723632,18.802585205524437,9.815875880000021,18.425411619502864,18.802585205524437,-3.123987912690224,0.7981462085683402,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20001020,17194,0.0,9.72055386451E11,0.9955329,100.16894844159627,158.78475161,33.81150391,16.91799746795493,16.545957260000023,12.107477528777059,12.142215576040583,10.707979099999989,11.783172717347728,12.142215576040583,2.7577871473754354,0.38569866070937314,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20010601,17194,5.0,9.91408957386E11,1.0141253,100.16894844159627,133.23822423,62.5125848,3.6359800048249946,25.78828334000002,12.963070256921123,13.018428606937356,9.4604018,12.308838773812745,13.713196147619035,1.1826351233953907,1.4337380939556958,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20010905,17194,1.0,9.99703289315E11,1.0081043,100.16894844159627,146.07220455,48.73820533,6.177170593643854,24.34929692000003,20.583200512657715,20.425991846030616,17.73201019999999,20.425991846030616,20.770922620907488,0.027364766931396764,0.43913718797325646,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20011108,17194,2.0,1.005232879518E12,0.990631,100.16894844159627,160.38160537,27.85181716,5.211193836684629,11.483869640000023,8.737317202179378,8.630230284663595,5.481826520000027,8.60593529422344,8.96215379554169,-0.8795429474208026,0.43425960128850194,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020604,8958,11.0,1.023204089857E12,1.0145243,52.18759102825518,132.15964422,62.57461496,0.9641454265508518,17.29108561999999,8.521554255045054,8.396227522842581,5.317761560000008,7.633453077367813,9.15706667714052,0.6285468217228211,1.352651033212282,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020620,17073,9.0,1.024586482707E12,1.0162051,99.46402563355664,129.52896833,62.89205846,2.358582992111881,31.11355850000001,20.862365777304447,20.92023408615385,18.39852410000003,19.92394215183062,21.43034520896875,0.9526982853814014,1.3299235307414563,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020706,12015,25.0,1.025968879109E12,1.0167028,69.99708709583454,129.26199609,61.81555258,4.237115622744614,26.40010891999998,20.861092066807156,21.03942496158925,17.07575036000003,20.25983318328048,21.429281795570173,-0.04133453513066737,0.8564011859957089,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020722,17167,30.0,1.027351269688E12,1.0159834,100.01165161666181,131.53543407,59.6028483,7.3342352473713035,32.93536316000001,24.52961018579198,24.43461403305062,18.918063140000015,23.827946760203254,25.04928307431435,2.147379342829825,1.0651576065301416,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020908,17194,0.0,1.031498451692E12,1.0074121,100.16894844159627,146.75276589,47.80776426,10.872185067070383,29.404548500000033,21.64864054548909,21.34548762740001,20.240836880000018,21.34548762740001,21.71013645523263,2.8200787461732406,0.8693240130705675,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020924,17194,20.0,1.032880839972E12,1.0030874,100.16894844159627,151.82013862,42.6027257,14.406324176724478,24.492853760000003,19.448944645238775,19.3162664502185,17.855058920000033,19.3162664502185,19.67171387239165,1.8013382270908982,0.3879865892346614,"{""type"":""MultiPoint"",""coordinates"":[]}"
