system:index,cloud_cover,earthsun_d,l_exceltime,pixel_count,sunazi,sunelev,temp_max,temp_mean,temp_median,temp_min,temp_p25,temp_p75,temp_skew,temp_stdDev,vapor_source,.geo
1_1_2_1_LT05_013030_19971105,17.0,0.9913533,35739.62966409722,16951,156.43419852,27.78281492,11.767565300000001,8.790716810234183,8.906780427907936,5.023811840000008,8.50473203473674,9.051865224087626,-0.356878443255675,0.5037447359994021,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980516,1.0,1.0111655,35931.63218732639,17134,132.61213512,58.69949536,26.065142960000003,14.319415996756998,13.949670686705488,11.86326986000006,13.168467305590218,14.592070459323047,1.9201266394949366,2.114024630858765,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980703,16.0,1.0167043,35979.632651747685,9120,125.36990353,60.67307188,29.52417920000005,21.54970680608266,21.616952447519637,18.873628880000012,20.82730002084717,22.257065394426377,1.299206673058158,1.1900925065087045,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980820,22.0,1.0117834,36027.6329234375,4404,136.91501504,52.20287305,17.742264260000013,12.247412975885156,11.992816080954322,8.387143519999995,10.817149105455426,13.169492629104404,0.6296422978588638,1.7606644459423288,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19981108,77.0,0.9906834,36107.63324837963,7134,157.95262062,27.33518561,9.340771099999984,6.485142249882822,6.806322956128681,1.7561847200000216,5.847221054761789,7.351365652732543,-1.1602965183184415,1.1114604570611177,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990604,5.0,1.0144944,36315.63260732639,8677,128.18758517,61.12892056,26.089069100000017,17.364107907514782,17.093648616241552,14.310572180000008,16.688207432738103,17.78436490174181,1.477179978543665,1.129622174764192,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990620,50.0,1.016191,36331.63251452547,9050,125.60512018,61.40496042,27.83567732000006,17.058092371761482,17.836195380457873,8.547790459999987,15.435340031137008,19.08857298940478,-0.5571745598210538,2.672959258734378,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990722,16.0,1.0160027,36363.6323787963,11999,127.66668973,58.17162495,32.52520076000002,23.1931381264248,23.0975020631579,21.440561900000034,22.966083117592987,23.117468229905796,2.3132098674394643,1.0595206587893031,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19990730,5.0,1.0152067,36371.642905,16324,135.25213653,58.8277259,34.087235899999996,26.760700839026708,26.542976761213595,24.16814185999999,26.542976761213595,27.023992519083187,2.6437271120852106,0.7280896005549464,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990807,12.0,1.0141307,36379.63234658565,16569,131.96028603,55.12404379,29.698498220000033,23.012327891464885,23.190167650804618,20.791138100000012,22.645743416729097,23.345338959718216,1.6125257000778441,0.5318138519496032,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990823,8.0,1.0112184,36395.63218381944,17134,137.39034369,51.28611151,28.310782099999983,20.822190753776248,20.841149511413924,19.533306740000057,20.190602067250026,21.004092620553973,2.0104546900240137,0.7472383992527123,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19990831,0.0,1.009433,36403.64294917824,17134,145.72756983,50.85215622,27.312720259999992,21.18114453142584,21.2244197065023,20.16905846000003,20.870363820076747,21.2244197065023,4.03567306109402,0.49952141781489756,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990924,0.0,1.0031499,36427.63153909722,17134,148.32179213,41.71789754,24.28093652000001,17.176368392939978,17.09789229855415,16.395564379999996,16.95354658653225,17.10324553832133,2.9443877078476426,0.6276725051853668,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19991002,2.0,1.0008737,36435.64300438658,17134,155.64442467,40.40318426,21.355111400000055,16.906660537687433,16.913578274206344,15.100134799999978,16.896515757545274,16.913578274206344,2.3479329185063817,0.36357992380306564,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19991026,15.0,0.9940889,36459.63145990741,17134,155.65736732,31.0936486,12.697266740000032,9.3352311715846,9.449493782878154,6.520904599999994,9.306141992329529,9.449493782878154,-0.7952749655139372,0.6396099718443404,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19991111,4.0,0.9900342,36475.6310762037,17134,157.27471421,26.32829801,10.605438499999991,7.503654094102869,7.747956395418326,1.1819573600000126,7.225035895096581,8.117119940000531,-1.7978498984445213,0.9927816921492386,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000622,57.0,1.0163646,36699.631535555556,9283,124.88212846,61.10394961,25.928422160000025,11.05348011562975,10.35864264092706,4.8392387600000575,9.4829592279209,12.560767610753167,0.9633401601491267,2.938872013397816,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20000630,51.0,1.0166702,36707.64205019676,5279,130.34133956,62.78680614,26.519739619999996,21.70663346633933,21.794167168212596,18.85995680000002,21.3825504709997,22.216494006727736,0.8349582418932905,0.7046723825805156,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000708,18.0,1.0166708,36715.631784074074,16424,125.29347283,59.9033299,29.71900634000002,20.87079821573088,20.642627082708326,19.33506158,20.495435868731978,21.221713160569696,1.6594888451389078,0.9202518579601207,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000825,2.0,1.0106287,36763.632432164355,16935,138.61373054,50.65376866,26.912811920000024,19.924333304138063,19.688865445554686,18.931735220000007,19.539062679153254,20.289313993997684,2.7941297589818177,0.7307613782982534,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000910,1.0,1.0067614,36779.63269921296,17134,144.45159584,46.06121766,25.938676220000048,19.043929011925712,19.133318668287252,-2.222390560000008,18.720497591500163,19.27949840219759,-1.57630912146655,0.604238354187841,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20000918,7.0,1.0046139,36787.6412465162,16903,151.12157298,44.7077019,26.21553584000003,18.746370715171988,18.812049965530758,9.815875880000021,18.425489971599998,18.812049965530758,-2.248668598705774,0.8536965831322442,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001012,2.0,0.9977914,36811.63292004629,17134,153.90763012,35.644291,16.952701639999987,12.065906540993105,12.099111439805702,11.042945060000022,11.951705093678312,12.099111439805702,3.000980933891297,0.505982685134386,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20001020,0.0,0.9955329,36819.64104688657,17134,158.78475161,33.81150391,16.689514099999997,12.12989850139106,12.142116157377663,10.707979099999989,11.78302326779229,12.142116157377663,3.3748976672015223,0.4663106569516512,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001028,59.0,0.9933546,36827.63310364583,5757,156.79694393,30.44363958,11.630844500000023,9.63443550245608,9.969216215531219,4.466674580000017,9.295614146016234,10.342152058132491,-1.37780646273504,1.1158147024475245,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001129,53.0,0.9862617,36859.63341443287,5239,158.37899552,22.26323304,7.197672560000001,3.980110225030386,3.948324394824572,1.469071040000017,3.813246993399097,4.392104763349325,0.4442633023528347,0.4838447309695463,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010508,0.0,1.0094253,37019.634091597225,17134,135.54843506,57.39708019,23.49479192000001,10.963939721660799,10.796847620000158,7.62492506000001,9.370763888663847,11.9854127303402,1.6021396967655697,2.2044553329554746,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20010601,5.0,1.0141253,37043.640710486114,17134,133.23822423,62.5125848,23.645184800000038,12.964611785519429,13.01797040105772,9.4604018,12.310464962472729,13.720635775030527,1.2466958435451387,1.4621253189962395,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010609,9.0,1.0152023,37051.63421231481,16061,127.90808175,61.6999222,29.27808176000002,16.0759771968496,15.738577354916343,14.084982860000025,14.806064505675083,16.861285180298875,1.5895667515522474,1.7411934303276213,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010625,11.0,1.016503,37067.634196921295,17061,126.08778909,61.51552161,29.513925140000026,20.607951054316036,20.404114211645823,18.542080940000005,20.25592520443171,21.01698311772742,2.2618523089181264,1.114232891808346,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010727,15.0,1.0154875,37099.634174467596,9167,129.89041814,57.58865928,26.372764759999995,21.567364662598237,21.6943627718414,16.84332500000005,21.16677623362033,21.849881622669596,-0.1871642034198341,0.7677419279255752,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010828,14.0,1.0100156,37131.63408175926,17134,140.36240799,50.15399138,31.780072399999995,23.416786278754625,23.13199027085964,22.360009279999986,23.13199027085964,23.623011539182063,2.908069686983427,0.7792404263977483,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20010905,1.0,1.0081043,37139.63992262731,17134,146.07220455,48.73820533,25.682324719999997,20.598017881400956,20.425956827254346,17.99519773999998,20.425956827254346,20.757424295963084,0.7677488351020308,0.45064995585283674,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010913,42.0,1.0060384,37147.63404438658,16139,146.00181898,45.39579944,27.039278660000036,20.632775544861914,20.562596039401193,17.14069274000002,20.449005979428826,20.562596039401193,2.163516277176207,0.7178020658448419,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010929,8.0,1.0015948,37163.63393949074,15109,150.95502477,40.1823811,20.439082040000017,17.036691313347944,17.123842635713615,13.404796880000049,16.59307817224218,17.498967759060744,-0.6987346959880231,0.5638804031601375,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20011108,2.0,0.990631,37203.63980923611,17134,160.38160537,27.85181716,11.504377760000011,8.757341922645763,8.622202912525823,5.481826520000027,8.622202912525823,8.962148469358988,-0.3317119111812466,0.42979285382308635,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20011116,50.0,0.9888039,37211.63363640046,11731,158.47956707,25.14587985,16.887759260000053,8.536975565851323,8.06569847505799,6.565338859999997,7.929663268349162,8.743107730443963,2.2158190497629557,1.1405429441567319,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20020511,5.0,1.0100586,37387.631873645834,15918,133.55819203,57.54883721,20.186148559999992,10.417492112527615,10.081332103153008,8.311947079999982,9.938213188680136,10.763470279093422,2.1851927365906345,1.3521465195031965,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020604,11.0,1.0145243,37411.63992890046,9221,132.15964422,62.57461496,16.197319220000054,8.488369416167087,8.44480328264157,5.317761560000008,7.63160800985035,9.145918931377897,0.6507070176046698,1.3534792547044368,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020620,9.0,1.0162051,37427.63984614583,17122,129.52896833,62.89205846,31.55106506000004,20.882961181679132,20.936783730000002,18.39852410000003,19.92402048373052,21.430294783247188,1.2394626357020817,1.4147002247255427,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020706,25.0,1.0167028,37443.639804502316,14479,129.26199609,61.81555258,27.914291779999985,20.83717388397874,21.03920431338952,17.07575036000003,20.257390626149785,21.429024207448048,0.12983652643491264,0.8987053923174166,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20020714,10.0,1.0164941,37451.63085755787,17134,125.41743081,58.96997925,34.24788283999999,23.382553411933387,23.286649956031,21.41321774000005,22.663502459779203,23.77025626957504,2.3243062026986485,1.1921662756965963,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020722,30.0,1.0159834,37459.63969546296,17104,131.53543407,59.6028483,33.78303212000003,24.5357684689113,24.440936806155634,18.918063140000015,23.837841271586193,25.045154368121985,2.2545739600213808,1.1019257315349222,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020908,0.0,1.0074121,37507.639487175926,17134,146.75276589,47.80776426,30.341085980000003,21.666098886475915,21.345483393381294,20.240836880000018,21.345483393381294,21.713165034339966,3.0686220577903405,0.9609533162576023,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020924,20.0,1.0030874,37523.639351527774,17134,151.82013862,42.6027257,24.74236922,19.464017134999043,19.317360871981258,17.87898505999999,19.317360871981258,19.671622365759983,2.365323420867422,0.41346274518245413,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20021018,35.0,0.9962377,37547.628970729165,9241,153.35830506,33.31722168,15.028356379999991,12.918705115470585,13.0623391036021,8.629822940000054,12.5290591535552,13.451649833469807,-1.1728526050597914,0.8535531501377034,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20021103,9.0,0.9919311,37563.62869965278,17130,155.6845196,28.25616775,10.051719260000027,8.36830526409901,8.496517051039877,1.92366770000001,7.9735103969494014,9.01605919999958,-1.6726223788733188,1.2031115275112607,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030615,35.0,1.0157787,37787.63104325232,14085,125.43844757,61.17897221,25.668652640000005,17.130009749057983,16.88804629066146,14.447292980000043,16.389914419503462,17.662831296177725,1.7638214220174278,1.2973346756313344,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030701,14.0,1.0166731,37803.63129866898,10212,124.59782462,60.56546763,33.30450932000002,22.749867313029913,22.62443701217318,20.16905846000003,22.484438503041638,23.19402332802055,2.1664588963601394,0.9942980698383164,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030717,33.0,1.0163524,37819.63148224537,9671,126.32077102,58.79926256,31.181918900000028,22.899362441379104,22.716658376240876,20.56213076000006,22.5848290624967,23.249988316464023,1.9166204739611357,0.8795532423412077,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20030725,22.0,1.0157401,37827.639860717594,7744,132.2233885,59.15064789,29.69166217999998,22.839077815309395,22.93102493036817,20.616819080000027,22.46509553077462,22.93102493036817,2.072053849920754,0.8249301646346698,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030818,53.0,1.0122355,37851.631887407406,12271,135.60092544,52.55930932,30.935821460000057,24.292341115455777,24.01851433267617,21.129522080000015,23.862738960631035,24.57249236324386,1.1822517439135056,0.5913344625297953,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20030826,36.0,1.0105793,37859.63977289352,14062,142.26742013,51.75406113,29.57544949999999,22.031700994518104,21.936978919848848,19.389749900000027,21.515452313544273,22.364362762367733,2.080788640589617,0.6855073633437402,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20031013,1.0,0.9977285,37907.63960015046,14668,156.70642311,36.24764597,18.97275146000004,14.539401448505645,14.66949093133635,13.268076080000014,14.31763103029888,14.66949093133635,3.1195885689059737,0.43804346515580644,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20031021,74.0,0.9954717,37915.63255353009,6435,155.38151636,32.85658503,16.375056260000008,13.365556350200421,13.547330156385522,11.99657264000001,12.72687437522173,13.547330156385522,0.17684464507873515,0.6321532824306565,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20031114,25.0,0.9893585,37939.63990673611,13621,160.65629374,26.33798412,8.335873220000053,5.971066952455022,6.205888453731601,-2.6017907799999875,5.846019870628333,6.543170272524332,-2.070013026688521,1.292954527634676,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20031122,13.0,0.9876741,37947.63286424769,17134,158.29858807,23.7721038,10.831027820000031,6.20611194094023,6.040393863845021,4.92127124000001,5.898813829448027,6.455065312931163,2.2051172266529226,0.5114302340811729,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20040703,13.0,1.0167044,38171.63533474537,12349,126.83015003,61.20382048,30.26588953999999,21.560054141211687,21.052906679895244,19.044529880000027,20.9069084515879,21.968656685573297,1.7900700836737755,1.155954783782681,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20040711,15.0,1.0165919,38179.64019539352,14445,129.95399349,61.24354971,30.29323370000003,22.08872550654915,22.02826932755204,19.55381485999999,21.623616777384015,22.434018574842156,2.654733611373273,0.8234001436342544,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20041007,0.0,0.9992356,38267.636947604165,17134,154.49493655,37.78579189,21.73109360000001,16.78632607938412,16.84342770114526,15.68119820000004,16.40931558551957,16.988850381029383,2.247562325134986,0.5314851268272882,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20041108,5.0,0.9905786,38299.63741224537,15284,159.54793155,27.57791812,10.796847619999994,8.616092895403535,8.910438622673633,3.1541549000000373,8.386490991746008,9.057529591146082,-1.5232188810310439,0.7853993970978232,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050503,61.0,1.0082058,38475.63897050926,8355,139.43024504,57.04120657,17.332101860000023,7.827055673506027,7.2356666519823705,5.956931300000008,7.092556834877794,8.216242520000037,2.339805126784232,1.5023849311118513,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20050511,21.0,1.010108,38483.64063243056,11702,138.28519369,59.24028386,26.793181220000008,14.317156309408198,14.268956695618469,11.193337939999992,13.265312990689468,14.812315329370463,2.238387727698871,1.7311219357877232,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050519,49.0,1.0118195,38491.63903597222,13544,135.5516534,60.56360388,23.57340638000005,11.467952437559816,11.310245270595978,9.039985340000044,10.74695160414777,11.454064736542383,2.3933977052099302,1.6350886851206154,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050604,2.0,1.0145541,38507.639134247685,17134,131.75409098,62.48057206,32.54229085999998,20.61479566397891,20.366977859224857,17.66364980000003,19.713690875561984,21.026574541488273,2.099725054433043,1.701007298704564,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050620,16.0,1.016219,38523.63921444445,17014,129.2377601,62.79826206,29.233647500000018,20.388136967254194,20.32631627495216,18.360925880000025,19.88852625269963,20.47501925248523,2.5114398638035884,0.9740009525758717,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20050714,48.0,1.0164828,38547.640500995374,12131,130.48460555,60.93068888,30.635035700000003,22.860963796216584,22.76843159053373,19.92637904000003,22.21420553281878,23.33293040012423,1.6736524946313858,1.1019998447473782,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20050730,25.0,1.0151521,38563.64048362269,11300,133.92348054,58.21442314,30.488060840000003,23.890488954992595,24.07545686298253,20.69543354000001,23.65266789284049,24.125929996377465,1.9219128600744118,0.7236102362767174,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050807,46.0,1.0140613,38571.63950706019,9118,135.87606617,56.38619898,26.406944960000033,14.635716424984011,14.860800276581282,6.75674798,12.932506098040198,16.16233400521462,-0.07719701001657756,2.823262556669401,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050823,30.0,1.0111232,38587.63957048611,11329,141.32563422,52.42319905,31.082796320000057,23.013649103330735,23.18073906999991,19.58457704,22.760158174183214,23.344523659151566,1.530708161305725,0.6778320436539723,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050908,1.0,1.0073549,38603.63959709491,16852,146.95131366,47.75132489,31.229771180000057,21.38523449588119,21.30871941584501,20.12120618000006,20.864130147969835,21.457276981915705,2.713393777732611,0.7675603242713172,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050924,0.0,1.0030249,38619.63958260417,17134,152.05165465,42.54925922,23.17008002,19.162304160404556,19.17103666222205,15.807664939999995,18.828300876412378,19.325308564209646,-0.9301441676657829,0.5316782464373532,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20051002,4.0,1.0007467,38627.64025188657,14534,154.46364709,39.86385655,24.55779614000005,17.78843200944771,17.8118699646455,16.645079839999994,17.423302529534766,17.8118699646455,3.271241734754861,0.5932145850226511,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20051103,66.0,0.9918757,38659.64046689815,11736,160.20508819,29.32609623,9.887654300000008,4.725572107943611,4.551337378701362,-0.045111819999988256,3.7301881618752546,5.849210671164132,-0.2982596982658414,1.4950329290071591,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20051111,41.0,0.989933,38667.639730891206,14024,160.59094629,27.02740694,8.70501938000001,5.779176052642457,6.035147886161838,-2.406963639999958,4.402981596146827,7.497719857198881,-0.8135843952209616,1.930472208147601,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20051119,18.0,0.9881811,38675.64056762731,14761,161.0042771,25.01329583,7.091713939999977,5.233289817432389,5.395692532452104,0.5530416800000353,5.040705444952526,5.7718693221881745,-1.3896884874113398,0.7341100198024585,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060530,8.0,1.013765,38867.64093800926,13852,133.69576759,62.31645827,23.966478680000023,13.09497001158545,13.049181252937682,10.396939280000026,12.080222118238929,13.842743134670865,1.3734300558417183,1.5799356657779313,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060701,9.0,1.0166757,38899.64083079861,14415,129.48719522,62.45028655,30.361594100000048,21.521469182658784,21.20750407850039,19.933215080000025,21.18139591266026,21.619767800805846,2.316358740718538,0.8706861764071047,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060717,8.0,1.0163383,38915.640739375,14943,131.03422466,60.56458205,35.47153400000002,26.478080453011312,26.211228511408738,24.67400882000004,26.182316407684883,26.683698032559942,2.6680042756965334,0.9851451174156308,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060725,15.0,1.0157178,38923.64310987269,17134,134.22257343,59.77714192,33.926588960000004,24.005178807423913,24.052838509059754,22.568508500000007,23.28964752484691,24.12405493070944,2.1412749751913234,0.972340102450706,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060802,22.0,1.0148086,38931.64068334491,14594,134.79728016,57.68323206,36.14146592000003,25.54190871883778,25.321700353160505,22.67446712000003,24.656767040706086,25.961981673299075,1.9115026447963532,1.273150644554855,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060911,3.0,1.0066447,38971.643497893514,16780,149.88598224,47.44752268,21.778945880000038,15.713046744619792,15.84002434668307,11.924794220000024,15.15433092196925,16.36737871122234,-0.11512031242746955,0.885142485877284,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060919,54.0,1.0044915,38979.64055784722,12264,150.82339538,44.36341004,25.497751640000047,18.9871650317679,18.880873884487748,17.496166819999985,18.44162588039794,19.345279197612186,2.3982789524874577,0.823354573318193,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060927,18.0,1.0022493,38987.643634085645,10275,154.75150423,42.10804049,21.262824860000023,16.62742089459285,16.656800213137632,13.20996974000002,16.656800213137632,16.796496096151163,0.4029707427730192,0.5202271263476496,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20061005,22.0,0.9999597,38995.64041940972,8808,155.29178453,38.94993316,16.316949920000013,14.413850488853903,14.42369447317399,9.204050300000006,14.07576431468912,14.74708143988473,-2.0286385818075736,0.6540607205222304,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20061013,1.0,0.9976656,39003.64376533565,17134,158.56029561,36.58573776,15.814500980000048,13.553428162593498,13.620108817901832,8.26067678000004,13.468760118936995,13.975581961313464,-1.7728607022243204,0.635695165349833,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20061021,31.0,0.9954106,39011.64061135417,11728,158.59011972,33.53153469,13.548353720000023,11.280285221604522,11.683248100446043,3.8206688000000213,11.019919194620895,11.71150301472924,-2.225032933905888,0.9309468475381437,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070501,32.0,1.0075723,39203.641211504626,14668,140.95475677,56.69531679,9.398877439999978,-0.9639076146457564,-1.0328431935602105,-3.377681319999965,-1.85283009454543,-0.2417013983365506,1.38067215808866,1.4250648715159746,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070509,29.0,1.0095275,39211.6440733912,17134,140.9144254,59.21507423,31.41092623999998,14.821578098762618,14.030976424933128,7.669359320000012,12.677990928594117,16.68779647258365,1.0531620985660433,3.142064342110885,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070525,1.0,1.0128657,39227.64394381944,16006,136.94174141,62.24561405,30.337667960000033,16.35914005101129,15.929616681879537,13.312510340000017,15.281732972815416,16.718874821695604,2.009220773765161,2.2338049452534605,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070602,64.0,1.0141897,39235.64107805556,8461,133.17176195,62.6158513,28.42699478000003,16.93643535781515,16.79105823143214,11.21042804000001,15.686386963218276,18.405753556905832,0.5010936983546084,2.3580667349989937,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070610,70.0,1.0152515,39243.64377693287,8878,133.32567681,63.63056632,21.194464460000006,14.019610804068098,13.965191342031392,7.28312305999998,12.04075838440753,16.26191491511432,-0.13997757881021927,2.7315643880567366,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070618,27.0,1.0160326,39251.64108136574,8785,130.30352658,63.14837724,25.648144520000017,17.950574071878133,17.747347462116036,12.557127920000028,17.380496345329966,18.46760713385168,0.39971860629937245,1.2127691817514836,NCEP,"{""type"":""MultiPoint"",""coordinates"":[]}"
