"date","LSmission","month","doy","temp_avg","t_stdev","depth_avg","d_stdev","temp_med","insitu_count","HerrickCoveSouth_median","HerrickCoveSouth_mean","HerrickCoveSouth_std","HerrickCoveSouth_count","Newbury_median","Newbury_mean","Newbury_std","Newbury_count","NorthSunapeeHarbor_median","NorthSunapeeHarbor_mean","NorthSunapeeHarbor_std","NorthSunapeeHarbor_count","SouthOfTheFells_median","SouthOfTheFells_mean","SouthOfTheFells_std","SouthOfTheFells_count","loon_median","loon_mean","loon_std","loon_count","harbor_median","harbor_mean","harbor_std","harbor_count","GeorgesMills_median","GeorgesMills_mean","GeorgesMills_std","GeorgesMills_count","HerrickCove_median","HerrickCove_mean","HerrickCove_std","HerrickCove_count","StateBeach_median","StateBeach_mean","StateBeach_std","StateBeach_count","system:index","cloud_cover","earthsun_d","l_exceltime","pixel_count","sunazi","sunelev","surface_temp_max","surface_temp_mean","surface_temp_median","surface_temp_min","surface_temp_p25","surface_temp_p75","surface_temp_skew","surface_temp_stdDev","vapor_source",".geo","collection","freeze_QAQC","temp_spread","spread_QAQC","IQR","IQR_QAQC"
2017-09-01,"LS 7","09","244",20.145,0.280089271483219,1.52,0.103279555898864,20.325,10,19.84,19.84,NA,1,19.7,19.7,NA,1,20.17,20.17,NA,1,19.71,19.71,NA,1,20.34,20.3383333333333,0.0132916013582502,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20170901",21,1.0091146,42979.6496583449,5151,149.82034806,51.30168087,22.5890166200001,19.1505387993592,19.2329007381151,13.1689535,18.8885770533287,19.5716896795162,-1.57388578325943,0.950402953047837,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",9.4,"P",0.700000000000003,"P"
2017-09-09,"LS 8","09","252",18.811,0.122424579957531,1.52,0.103279555898864,18.845,10,19.03,19.03,NA,1,18.56,18.56,NA,1,18.71,18.71,NA,1,18.74,18.74,NA,1,18.85,18.845,0.0187082869338679,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20170909",61.93,1.0070687,42987.6479208449,4509,151.60365988,48.5586222,21.98402708,17.6551857233979,17.6462025610093,14.21828564,17.3523846413685,18.1515358277194,-0.53719699465323,0.632204143436266,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",7.8,"P",0.800000000000001,"P"
2017-09-17,"LS 7","09","260",21.616,0.666886630378641,1.52,0.103279555898864,21.825,10,20.65,20.65,NA,1,21.33,21.33,NA,1,20.82,20.82,NA,1,20.84,20.84,NA,1,22.055,22.0866666666667,0.290769095102397,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20170917",8,1.004999,42995.6496304977,15177,154.88249609,46.08854595,30.42653648,21.7940600868647,21.9875851175028,19.76231408,21.5593001807275,22.0135692486537,2.17464701348203,0.760478046061674,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",10.6,"F",0.399999999999999,"P"
2017-10-03,"LS 7","10","276",18.7266666666667,0.0225092573548459,1.5,0,18.73,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.73,18.7266666666667,0.0225092573548451,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20171003",4,1.0004927,43011.6496478356,13619,159.09341814,40.51219885,23.56657034,17.8794284825062,17.8783097859313,14.7275706200001,17.5095245132833,18.2637218926407,2.11901816147123,0.460499160958333,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",8.9,"P",0.800000000000001,"P"
2017-10-11,"LS 8","10","284",18.0533333333333,0.0121106014163901,1.5,0,18.055,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.055,18.0533333333333,0.0121106014163889,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20171011",67.15,0.9981547,43019.6480397338,8267,160.11483282,37.56598033,19.37607782,14.6609839716378,15.9524252705413,-0.00409558000001198,13.450917168203,16.9485617305173,-1.46825279261624,3.08406484591217,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"F",19.4,"F",3.4,"F"
2017-11-04,"LS 7","11","308",13.075,0.00999999999999979,1.5,0,13.08,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.08,13.075,0.00999999999999949,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20171104",54,0.9916552,43043.6496691435,12408,163.87946937,29.76898669,9.2553206,6.16429801536693,6.14647025208253,1.01789240000005,5.41717098749832,6.85917416460042,-0.425062339298653,1.05434752641616,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",8.3,"P",1.5,"P"
2017-11-12,"LS 8","11","316",10.225,0.00999999999999979,1.5,0,10.22,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.22,10.225,0.00999999999999954,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20171112",28.47,0.9897209,43051.6480249653,17134,163.71901035,27.38811643,9.19721426000001,8.05048950467308,8.25220073923356,3.13364678000005,7.75223112431515,8.65301242594704,-1.33517555994481,0.955555253463615,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",6.1,"P",0.899999999999999,"P"
2017-11-28,"LS 8","11","332",6.23,0.0115470053837928,1.5,0,6.23,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.23,6.23,0.0115470053837929,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20171128",49.63,0.9864813,43067.6479498264,16792,163.57854245,23.72063951,3.36949016000005,1.40364323119961,1.55085217875591,-3.35717319999998,1.05175713030099,2.05106855911142,-1.19732237655092,0.914920765507984,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"F",6.8,"P",1,"P"
2018-05-23,"LS 8","05","143",14.35,0.0100000000000025,0.85,0,14.35,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.35,14.35,0.010000000000002,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20180523",0.29,1.0125102,43243.6470848958,17134,139.42024726,62.59185055,27.24094184,15.7857602584717,15.5531827224087,14.24221178,14.8508922963444,16.1477405962129,1.91968447291025,1.57174124146952,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",13,"F",1.2,"P"
2018-07-10,"LS 8","07","191",25.0953571428571,0.793330915695929,0.4,0.567156650905785,24.93,28,25.56,25.56,NA,1,24.72,24.72,NA,1,24.18,24.18,NA,1,23.86,23.86,NA,1,24.03,24.1966666666667,0.306768099167219,6,NA,NA,NA,NA,24.79,24.82,0.0935948716543799,6,26.1,26.1166666666667,0.0752772652709075,6,25.755,25.5916666666667,0.372151402881497,6,"2_1_LC08_013030_20180710",24.33,1.016655,43291.647242662,14121,134.11927854,62.86432354,35.55356648,25.0695799181696,24.9462093836986,12.77929922,24.5519476162043,25.6464501061916,0.394440747849763,1.42908931272964,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",22.8,"F",1,"P"
2018-07-18,"LS 7","07","199",24.8689285714286,0.633235894760159,0.4,0.567156650905785,25.035,28,25.04,25.04,NA,1,23.51,23.51,NA,1,24.18,24.18,NA,1,23.52,23.52,NA,1,24.14,24.2233333333333,0.169901932498326,6,NA,NA,NA,NA,25.075,25.0916666666667,0.116175155117894,6,25.51,25.5433333333333,0.0516397779494313,6,25.12,25.155,0.2873847595124,6,"1_2_1_LE07_013030_20180718",2,1.0162793,43299.6471967245,15102,135.09932315,61.68721521,32.46025838,24.5184368088178,24.4417974879134,21.66956924,24.0931788066736,24.9429224632832,0.713150160786094,0.781996769262866,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",10.8,"F",0.799999999999997,"P"
2018-08-19,"LS 7","08","231",24.3317857142857,0.369825319841364,0.678571428571429,0.532365192713328,24.4,28,24.17,24.17,NA,1,23.51,23.51,NA,1,24.35,24.35,NA,1,23.86,23.86,NA,1,23.8,23.9133333333333,0.199465953652914,6,NA,NA,NA,NA,24.74,24.74,0.0632455532033685,6,24.595,24.595,0.0492950301754641,6,24.3,24.3183333333333,0.11839200423452,6,"1_2_1_LE07_013030_20180819",19,1.0120151,43331.6467901852,14607,143.7430742,54.70633965,28.9226076800001,23.3388792038262,23.3823101619743,20.77746602,23.0409662333624,23.4154875161034,3.11237368168172,0.476771521346384,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",8.1,"P",0.399999999999999,"P"
2018-09-04,"LS 7","09","247",24.5064285714286,0.710639848804579,0.485714285714286,0.544306752915891,24.45,28,24.69,24.69,NA,1,24.02,24.02,NA,1,23.66,23.66,NA,1,23.68,23.68,NA,1,23.6,23.9616666666667,0.600280489993358,6,NA,NA,NA,NA,24.595,24.6116666666667,0.15841927492154,6,24.3,24.2366666666667,0.142220486100516,6,25.755,25.545,0.486158410397269,6,"1_2_1_LE07_013030_20180904",24,1.0084507,43347.6465603241,9154,149.0863873,50.0208082,29.9172515,22.6804821297229,22.5773202490808,19.16074256,22.1199437065474,23.0578478900884,1.30395860300132,0.866126993939007,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",10.7,"F",1,"P"
2018-10-14,"LS 8","10","287",15.4133333333333,0.0115470053837923,0.85,0,15.42,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.42,15.4133333333333,0.0115470053837925,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20181014",11.47,0.9974157,43387.6477298495,17069,160.51838499,36.58507033,15.50346116,13.5808671067354,14.1525849302516,5.71766990000003,13.2507167691919,14.3544053819535,-2.12376183767715,1.34792867451839,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",9.8,"P",1.1,"P"
2018-10-22,"LS 7","10","295",11.44,0,1.5,0,11.44,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.44,11.44,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20181022",45,0.9951671,43395.6457838542,14344,160.95405142,33.68153256,13.08692102,10.4460663223722,10.525180884474,4.26501140000005,10.1801805397343,10.8699525055465,-2.15199850033894,0.638900262951383,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",8.8,"P",0.700000000000001,"P"
2018-11-07,"LS 7","11","311",8.515,0.00999999999999979,1.5,0,8.52,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.52,8.515,0.0100000000000001,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20181107",30,0.9909771,43411.6455432176,8318,162.48680647,28.64553661,13.4765753,8.06481688788128,7.97938005465859,4.52136289999999,7.97938005465859,8.35763001875009,2.32251692527627,0.607829143924777,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",9,"P",0.4,"P"
2019-05-18,"LS 7","05","138",9.76,0.0163299316185542,1.5,0,9.76,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.76,9.76,0.016329931618554,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20190518",5,1.0114827,43603.6413177662,14655,137.12954709,60.68392321,21.69007736,10.7624954954274,10.2315431676822,8.71185542000001,9.85485345273126,11.4502932219761,1.92716879509033,1.56641494347836,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",13,"F",1.6,"P"
2019-05-26,"LS 8","05","146",12.9183333333333,0.0147196014438794,1.5,0,12.925,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.925,12.9183333333333,0.0147196014438797,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20190526",33.12,1.0130392,43611.6476223727,10442,139.13906051,63.09598096,26.60860814,15.0838373981225,14.6461099038776,12.33837464,13.8492052111539,15.544175954852,1.77859869455006,2.27021301606324,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",14.3,"F",1.7,"P"
2019-06-03,"LS 7","06","154",13.95,0.0929516003089778,1.5,0,13.935,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.935,13.95,0.0929516003089773,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20190603",20,1.014316,43619.6409200463,14743,132.9852241,62.6770968,25.12860548,15.1329375698924,15.0155045192998,13.27491212,14.31512921135,15.6518386301497,1.74985509352175,1.060728376781,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",11.8,"F",1.4,"P"
2019-06-27,"LS 8","06","178",22.0933333333333,0.028751811537133,1.5,0,22.09,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.09,22.0933333333333,0.0287518115371332,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20190627",31.28,1.0165905,43643.6477668518,11786,133.9596474,64.19120022,31.53055694,22.6911814212299,22.6486553059097,17.1236026400001,22.1501237981744,23.2459108680376,0.455722760622304,1.47879053212363,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",14.4,"F",1,"P"
2019-07-29,"LS 8","07","210",26.355,0.0516720427310539,1.5,0,26.365,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.365,26.355,0.0516720427310531,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20190729",15.71,1.0153943,43675.6478686111,13458,137.95031611,59.91697256,34.66146326,25.6887328963503,25.5484209568769,24.03142106,25.3521764027872,25.8467562698146,2.79786965856996,0.790126475953783,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",10.7,"F",0.400000000000002,"P"
2019-08-14,"LS 8","08","226",24.3783333333333,0.160176985446306,1.5,0,24.365,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.365,24.3783333333333,0.160176985446306,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20190814",33.61,1.0130034,43691.6479353935,9689,142.73684021,56.28906615,33.75226994,23.5622865115549,24.2524209675534,15.29154392,22.3471160747563,24.6461539764639,-0.236429477772793,1.76379600420564,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",18.5,"F",2.3,"P"
2019-09-07,"LS 7","09","250",20.8266666666667,0.0150554530541818,1.5,0,20.83,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.83,20.8266666666667,0.0150554530541833,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20190907",8,1.0077679,43715.6382677431,12979,145.82302021,47.98254106,26.1300853400001,20.069704661621,20.0766931844779,16.54253924,19.7241370567892,20.4704009187765,0.501275056917938,0.519932265229422,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",9.6,"P",0.800000000000001,"P"
2019-09-15,"LS 8","09","258",19.2416666666667,0.0183484785926955,1.5,0,19.245,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.245,19.2416666666667,0.0183484785926967,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20190915",15.63,1.0056728,43723.6480366667,13458,153.39389515,46.75536879,23.37516122,18.3609069090616,18.3467375354686,16.41949052,18.1556942438193,18.4478072209049,3.25327734741588,0.496290166836613,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",7,"P",0.199999999999999,"P"
2019-10-09,"LS 7","10","282",15.5083333333333,0.00752772652709065,1.5,0,15.51,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.51,15.5083333333333,0.00752772652709051,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20191009",63,0.9989185,43747.6373161574,14324,154.86056528,37.3191507,18.39510608,14.7933044575155,14.9764255659761,12.51611168,14.6401292533522,14.9764255659761,0.561588176031193,0.399607313697641,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",5.9,"P",0.4,"P"
2019-11-02,"LS 8","11","306",11.9816666666667,0.042150523919242,1.5,0,11.99,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.99,11.9816666666667,0.0421505239192411,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20191102",1.41,0.9922924,43771.6481132176,17134,163.17651547,30.42773039,11.9213762000001,10.0335253028512,10.1509421712099,6.30556934000003,9.85291997947192,10.3461246667334,-1.66031859794841,0.592566114415337,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",5.6,"P",0.4,"P"
2020-05-20,"LS 7","05","141",14.15,0.093808315196468,1.5,0,14.14,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.14,14.15,0.093808315196468,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20200520",0,1.0120347,43971.6292125463,14552,129.64352364,58.80676326,24.7218611,12.9903361298968,12.8423106812882,10.4003573,12.4837989062938,13.5335073030671,2.17644802315473,1.49062555182401,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",14.3,"F",1,"P"
2020-07-15,"LS 8","07","197",25.6766666666667,0.0697614984548518,1.5,0,25.66,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.66,25.6766666666667,0.0697614984548505,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20200715",67.71,1.0164583,44027.6477564931,7452,135.10824417,62.20153096,29.55152336,25.1072969527517,25.1509421793027,21.04407158,24.8521856475848,25.352941434223,0.83996050417059,0.656125147719444,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",8.6,"P",0.5,"P"
2020-07-31,"LS 8","07","213",26.2683333333333,0.0507608773236515,1.5,0,26.25,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.25,26.2683333333333,0.0507608773236519,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20200731",6.71,1.0150009,44043.6478065393,17041,138.64445649,59.34214938,33.58478696,25.665454861896,25.5458260932893,24.7936395200001,25.4534457003841,25.7454539203543,3.97546215471592,0.607628446876693,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",8.8,"P",0.199999999999999,"P"
2020-09-17,"LS 8","09","261",19.225,0.00836660026534079,1.5,0,19.22,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,19.22,19.225,0.00836660026534102,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20200917",60.95,1.0049697,44091.6480232176,14916,154.20373542,45.82093315,21.43030784,15.361575725211,15.5519371657631,7.84026032000003,13.950479927376,17.350251296551,-0.664277614585482,2.17692935524031,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",13.6,"F",3.4,"F"
2020-09-25,"LS 7","09","269",18.09,0.0745654075292308,1.5,0,18.095,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.095,18.09,0.07456540752923,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20200925",7,1.0027235,44099.6236915278,14233,145.35730653,39.91006948,24.1066175,17.7496463827843,17.7813962717912,16.3477121,17.3264270949864,17.809088081366,2.87168593400436,0.716184461670656,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",7.8,"P",0.5,"P"
2020-10-03,"LS 8","10","277",17.7,0.0394968353162607,1.5,0,17.705,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,17.705,17.7,0.0394968353162591,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2_1_LC08_013030_20201003",51.92,1.0003969,44107.6480661227,7678,158.48897662,40.2786207,16.16313902,14.6586578596645,15.1495576656033,5.42713820000006,14.1509815760065,15.6462272640298,-1.90698729075779,1.47507628070262,"MODIS","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",10.8,"F",1.4,"P"
2020-10-11,"LS 7","10","285",15.3066666666667,0.00516397779494311,0.75,0,15.31,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.31,15.3066666666667,0.00516397779494365,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1_2_1_LE07_013030_20201011",3,0.9981451,44115.6229869444,13973,149.50651063,34.62749344,17.3047577,14.2245381353145,14.4238738992403,9.91499845999999,14.0889934574708,14.4238738992403,-1.08424265988573,0.493772582405353,"NCEP","{""type"":""MultiPoint"",""coordinates"":[]}",2,"P",7.4,"P",0.300000000000001,"P"
