system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_max,surface_temp_mean,surface_temp_min,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,zscore_max,zscore_mean,zscore_min,.geo
2_1_LC08_013030_20170909,151.60365,61.77,48.55862,0.981,1.0070688,42987.64792083333,1504971180360,0.42787648054145516,10115,17.38955121250617,14.117003518677118,7.7801982726963885,1.3120435418812362,41.44137954711914,42987.75,1504980000000,1.75,2.494237111320866,-1.485704998009559E-14,-4.829721761287649,
1_2_1_LE07_013030_20170917,154.88249,8.0,46.088547,0.981,1.004999,42995.649630555556,1505662528080,0.8845600676818951,20911,23.38720171524261,18.67858523894211,16.56096362640053,0.46455959109042766,43.91145324707031,42995.75,1505671200000,2.4000000000000004,10.135656580134967,9.851771923633827E-12,-4.558342251789566,
1_2_1_LE07_013030_20171003,159.09341,4.0,40.5122,0.981,1.0004927,43011.64964780092,1507044929570,0.8370135363790187,19787,18.168317805543793,14.526152558209281,9.320123350427254,0.4380825298721676,49.48780059814453,43011.75,1507053600000,1.5100000381469727,8.313879232749352,3.633821374455077E-12,-11.883672259884788,
2_1_LC08_013030_20171011,160.11484,66.99,37.56598,0.981,0.9981547,43019.648039699074,1507735990630,0.6593908629441624,15588,15.428753855180037,10.26763722396404,-6.937517221574645,4.121654386557837,52.43402099609375,43019.75,1507744800000,1.0899999618530274,1.2521953922308993,-3.311325866826482E-14,-4.1743321569248355,
1_2_1_LE07_013030_20171019,162.13937,4.0,34.932674,0.981,0.9959291,43027.64967557871,1508427331970,0.8482233502538071,20052,16.019566330349175,13.521286950231605,9.894354097770577,0.7394422444524775,55.067325592041016,43027.75,1508436000000,1.2699999809265137,3.3785997471207896,-2.747869807545321E-12,-4.904957594283246,
2_1_LC08_013030_20171027,162.58304,4.6,32.156097,0.981,0.9937051,43035.648054861114,1509118391940,1.0,23640,12.70763104813745,12.292984918572143,9.668828196510894,0.4036138512715356,57.843902587890625,43035.75,1509127200000,1.0199999809265137,1.027333745507038,-2.0265065583062376E-12,-6.501651798604452,
1_2_1_LE07_013030_20171104,163.87947,54.0,29.768986,0.981,0.9916552,43043.64966909723,1509809731410,0.809010152284264,19125,5.214041990695932,3.6665450360354144,-0.9513762021698611,0.9286935516244418,60.231014251708984,43043.75,1509818400000,1.1100000381469728,1.6663160328330962,1.0112484967999193E-14,-4.972491980942208,
2_1_LC08_013030_20171112,163.71901,28.4,27.388117,0.981,0.9897209,43051.648025,1510500789360,1.0,23640,8.262976766424158,7.249374658069192,2.6499798125342955,0.8989278003256199,62.61188316345215,43051.75,1510509600000,0.5099999904632568,1.1275678736243422,2.547257452907799E-13,-5.116534213169122,
1_2_1_LE07_013030_20171120,164.30121,60.0,25.48968,0.981,0.9880043,43059.649625694445,1511192127660,0.2813874788494078,6652,3.40365802318244,0.1603958641216686,-6.178955032847269,2.0895180421710418,64.51032066345215,43059.75,1511200800000,0.1700000047683716,1.5521580065855625,1.308696570295401E-14,-3.0338818660700597,
2_1_LC08_013030_20171128,163.57854,49.36,23.72064,0.981,0.9864813,43067.64794976852,1511883182860,0.9842216582064298,23267,2.332062782122612,0.9619091825517225,-3.7376017958840695,0.9267738465307918,66.27935981750488,43067.75,1511892000000,1.2100000381469727,1.478412025436204,6.2164270521531916E-15,-5.070828224196821,
2_1_LC08_013030_20180523,139.42024,0.28,62.59185,0.981,1.0125102,43243.6470849537,1527089508140,1.0,23640,22.228298521009272,14.090490206228067,13.11927553210749,1.1423102642059628,27.40814971923828,43243.75,1527098400000,0.9100000381469727,7.123991239313532,3.046372462226302E-14,-0.8502196859761932,
2_1_LC08_013030_20180608,135.84161,39.36,64.2172,0.981,1.0150348,43259.64701782407,1528471902340,0.7548646362098139,17845,21.40037403167034,15.751728251506313,12.251659139691084,0.7489179903764028,25.782798767089844,43259.75,1528480800000,1.0899999618530274,7.542408985695539,3.3105455434012927E-13,-4.67350118009064,
2_1_LC08_013030_20180710,134.11928,24.28,62.864323,0.981,1.016655,43291.647242708335,1531236721770,0.9359560067681895,22126,28.874776946844413,21.36030604370834,10.548732493757845,1.3900842869130472,27.135677337646484,43291.75,1531245600000,2.4600000381469727,5.405766379694441,8.173615550582436E-14,-7.777638846605266,
1_2_1_LE07_013030_20180718,135.09932,2.0,61.687214,0.981,1.0162793,43299.64719675926,1531927917800,0.880668358714044,20819,25.894152720823502,20.919065044323872,18.697985562436365,0.47701222586593045,28.312786102294922,43299.75,1531936800000,0.7199999809265137,10.429685879577294,-3.536779026961347E-12,-4.6562317723734115,
1_2_1_LE07_013030_20180819,143.74307,19.0,54.70634,0.981,1.0120151,43331.646790162034,1534692682670,0.8507614213197969,20112,23.3772377645727,20.16647165366249,18.16829995195136,0.34745205655419265,35.29365921020508,43331.75,1534701600000,1.5,9.240889643171307,1.2945742197133613E-13,-5.750927830238562,
1_2_1_LE07_013030_20180904,149.08638,24.0,50.02081,0.981,1.0084507,43347.64656030093,1536075062810,0.6234348561759729,14738,22.35325181162113,18.34954895140165,13.830411375126882,0.7263611920195001,39.979190826416016,43347.75,1536084000000,1.5300000190734864,5.511999958433897,2.6024664547416124E-12,-6.2216120931656915,
2_1_LC08_013030_20181014,160.51839,11.37,36.58507,0.981,0.9974157,43387.64772986111,1539531163860,0.9969543147208122,23568,12.792277076965537,11.645351914236649,3.637815223539547,1.2383142410873116,53.4149284362793,43387.75,1539540000000,1.3199999809265137,0.9261987988782403,-1.9996295015006793E-13,-6.46648195183964,
1_2_1_LE07_013030_20181022,160.95406,45.0,33.681534,0.981,0.9951671,43395.645783796295,1540222195720,0.8511421319796955,20121,9.320783337926379,8.202987567849238,0.3124965388501032,0.8535050434105617,56.31846618652344,43395.75,1540231200000,0.6699999809265137,1.309653386007524,-6.975268372594036E-13,-9.244808908766542,
1_2_1_LE07_013030_20181107,162.4868,30.0,28.645536,0.981,0.9909771,43411.6455431713,1541604574930,0.6195008460236887,14645,9.894569180964668,6.157612737012747,0.3124959399110827,0.8973992974211612,61.35446357727051,43411.75,1541613600000,1.0199999809265137,4.164207008731497,-5.89334782369366E-13,-6.513395780338432,
1_2_1_LE07_013030_20181123,162.70648,5.0,24.552137,0.981,0.9874639,43427.645276157404,1542986951860,0.8618866328257191,20375,2.7929514758923952,0.4909178929518497,-8.90638090570758,1.6371323590158466,65.44786262512207,43427.75,1542996000000,0.29000000953674315,1.4061377323971536,-3.5627030025229085E-14,-5.740097156413526,
1_2_1_LE07_013030_20190518,137.12955,5.0,60.68392,0.981,1.0114827,43603.64131782408,1558193009860,0.8554145516074451,20222,19.22740874971489,8.396782828247188,6.993412280067159,1.150309886046031,29.316078186035156,43603.75,1558202400000,1.2100000381469727,9.415398452929841,2.1876480287589243E-13,-1.219993468893713,
2_1_LC08_013030_20190526,139.13905,33.01,63.09598,0.981,1.0130392,43611.64762233796,1558884754570,0.7450930626057529,17614,21.164570372560334,13.548568019750753,10.619401814016165,1.3866317563542885,26.90401840209961,43611.75,1558893600000,1.4899999618530275,5.492447665293243,-5.773449402694418E-14,-2.1124326572729797,
1_2_1_LE07_013030_20190603,132.98523,20.0,62.677097,0.981,1.014316,43619.64092002314,1559575375490,0.8587986463620981,20302,20.277430143630777,12.451562935075323,11.033454682571406,0.7761070454134642,27.32290267944336,43619.75,1559584800000,1.1300000190734865,10.083489455228811,5.173046403975768E-13,-1.8272070339838649,
2_1_LC08_013030_20190627,133.95964,31.25,64.1912,0.981,1.0165905,43643.647766898146,1561649567060,0.8524534686971236,20152,25.637188079719365,19.77956174224081,14.109335472509132,1.0338223376473836,25.808799743652344,43643.75,1561658400000,1.8299999237060547,5.665989333146405,-3.12764579629219E-13,-5.484720210858589,
2_1_LC08_013030_20190729,137.95032,15.63,59.916973,0.981,1.0153943,43675.64786861111,1564414375848,0.867005076142132,20496,26.329047326212365,21.69709234790672,17.313738382221494,0.5249924163278508,30.083026885986328,43675.75,1564423200000,2.4299999237060548,8.82289883481488,-9.28284038337644E-13,-8.349366256269654,
2_1_LC08_013030_20190814,142.73685,33.76,56.289066,0.981,1.0130033,43691.647935393514,1565796781618,0.8173857868020304,19323,24.27810281044273,17.66571570846548,4.891373196981524,1.810513788984722,33.710933685302734,43691.75,1565805600000,1.8899999618530274,3.652215819734387,-1.3454792101518284E-13,-7.055644971722307,
1_2_1_LE07_013030_20190907,145.82301,8.0,47.98254,0.981,1.0077679,43715.63826774305,1567869546333,0.8112098138747885,19177,18.700434277231597,15.973433917329144,9.319508541151501,0.6433385476525758,42.017459869384766,43715.75,1567879200000,1.9100000381469728,4.238826306697735,1.2914284133089505E-13,-10.342805355681849,
2_1_LC08_013030_20190915,153.39389,15.55,46.755367,0.981,1.0056728,43723.648036666666,1568561590368,0.8986463620981388,21244,20.01218155357688,16.344346330096062,10.74558138589365,0.5941281563222977,43.244632720947266,43723.75,1568570400000,1.9899999618530275,6.173474837794291,2.869793243834991E-13,-9.423497076555384,
1_2_1_LE07_013030_20191009,154.86057,63.0,37.31915,0.981,0.9989185,43747.63731615741,1570634264116,0.8343908629441624,19725,13.830722347287828,12.563470736467162,7.580192036525593,0.40220987746356723,52.680850982666016,43747.75,1570644000000,0.8,3.1507222518061018,-6.2834268559711186E-12,-12.389747192106096,
2_1_LC08_013030_20191102,163.17651,1.4,30.42773,0.981,0.9922924,43771.6481132176,1572708796982,1.0,23640,9.709913796785647,9.057664636889003,5.573032038790241,0.5465388028730164,59.572269439697266,43771.75,1572717600000,1.0,1.1934178442005137,-4.1604394385534624E-13,-6.375819209507045,
1_2_1_LE07_013030_20191126,159.25256,37.0,23.157438,0.981,0.9869518,43795.63582217593,1574781335036,0.8420050761421319,19905,2.7928994766211237,0.5682092915180909,-4.184985041722398,0.941567326281447,66.84256172180176,43795.75,1574791200000,1.0399999618530273,2.362752108114299,2.772015911043016E-15,-5.048172552898991,
1_2_1_LE07_013030_20200520,129.64352,0.0,58.806763,0.981,1.0120347,43971.62921254629,1589987163964,0.8496192893401016,20085,22.35099240461994,11.333293999991694,8.743463478347593,1.275307922266198,31.1932373046875,43971.75,1589997600000,1.1600000381469726,8.639245638065201,1.201913680158799E-12,-2.0307491833360696,
2_1_LC08_013030_20200613,135.18091,42.39,64.48404,0.981,1.0156709,43995.64758767361,1592062351575,0.49065143824027074,11599,21.49898496796338,14.818904124073592,4.5669159558294306,1.3406167941729732,25.515960693359375,43995.75,1592071200000,1.2399999618530275,4.982841385342134,-5.395181262598369E-15,-7.6472174694548825,
2_1_LC08_013030_20200715,135.10825,67.6,62.20153,0.981,1.0164583,44027.647756493054,1594827166161,0.6350676818950931,15013,23.139047332275084,19.52901711579489,12.273519490565869,1.0379570318634526,27.79846954345703,44027.75,1594836000000,2.029999923706055,3.478015087001316,2.482292964124285E-13,-6.990171464230237,
2_1_LC08_013030_20200731,138.64445,6.67,59.342148,0.981,1.0150009,44043.647806539346,1596209570485,0.9988578680203045,23613,26.26413957242834,21.74125378357557,20.705169804644477,0.33739463603362024,30.657852172851562,44043.75,1596218400000,2.010000038146973,13.405328081155629,-3.558364459167901E-13,-3.0708371392953917,
2_1_LC08_013030_20200917,154.20374,60.69,45.820934,0.981,1.0049697,44091.648023217596,1600356789206,0.9098984771573604,21510,18.896183917933993,14.188518841308808,8.583378156689164,1.7260032132509207,44.1790657043457,44091.75,1600365600000,1.5800000190734864,2.7274949666856734,1.6848954428021945E-13,-3.2474682790783347,
1_2_1_LE07_013030_20200925,145.3573,7.0,39.91007,0.981,1.0027235,44099.62369152778,1601045886948,0.8318104906937395,19664,18.169266198698384,13.972112689299802,13.275914943674143,0.42194459160837466,50.08993148803711,44099.5,1601035200000,1.9899999618530275,9.947167454854226,2.2828279395724104E-12,-1.6499743318711155,
2_1_LC08_013030_20201003,158.48898,51.76,40.27862,0.981,1.0003968,44107.64806612268,1601739192913,0.6629864636209813,15673,13.69494945072057,11.613778807066742,-0.5833211919851535,1.9795638930127195,49.721378326416016,44107.75,1601748000000,1.2699999809265137,1.051327845996661,2.335227009968995E-14,-6.16150862425006,
1_2_1_LE07_013030_20201011,149.50652,3.0,34.627495,0.981,0.9981451,44115.62298694444,1602428226072,0.8140016920473774,19243,13.830690693441438,12.23895063913503,8.163610394138113,0.5101826408515263,55.37250518798828,44115.5,1602417600000,0.48000001907348633,3.1199416186518922,7.861535869394998E-12,-7.988002567462749,
