system:index,Name,OBJECTID,WAYPOINT,X,Y,azimuth,cloud_cover,count,elev,emiss,esd,l_exceltime,landsat_time,max,mean,median,min,p25,p75,pct_lake,pixel_count,skew,stdDev,sza,type,uid,v_exceltime,vapor_time,water_column,.geo
1_1_1_1_LT04_013030_19900721_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,124.58599166,39.0,133,57.04765729,0.9779510005476145,1.0160593,33075.62649188658,6.48572528899E11,18.573570122727283,17.33955831445111,17.257584234953914,16.372072107774542,16.372072107774542,18.136537262420113,0.5565143824027072,13156,0.19870084298240945,0.7865579009360066,32.95234271,deep,1_LT04_013030_19900721,33075.75,648583200000,1.8700012207031251,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
1_1_2_1_LT05_013030_19900729_00000000000000000000,North Deep Site,10,200.0,-72.043774,43.403914,123.59948,13.0,105,54.341515,0.9779510005476145,1.0152917,33083.62010068287,649263176699,20.194339672031486,19.49061715113261,19.747280972614906,17.487748085674344,19.29863337071097,19.747280972614906,0.6873096446700507,16248,-1.4006768199740676,0.5864685887608,35.658485412597656,deep,1_LT05_013030_19900729,33083.5,649252800000,2.1100006103515625,"{""type"":""Polygon"",""coordinates"":[[[-72.04377384797102,43.40553290698275],[-72.04478855492674,43.40535542486313],[-72.0455808885369,43.404861873924595],[-72.04597721761634,43.404160414783874],[-72.0458907040396,43.40340476647237],[-72.04534032233441,43.402760517596896],[-72.0444466881739,43.40236884076986],[-72.04340562108699,43.402315561094646],[-72.04244523977673,43.40261235321373],[-72.04177598670573,43.40319418367413],[-72.04154452211817,43.40393355850114],[-72.04180158309838,43.40466845679636],[-72.04249085290971,43.40523783316479],[-72.04346128997071,43.405516910902094],[-72.04377384797102,43.40553290698275]]]}"
1_1_2_1_LT05_013030_19900729_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,123.59948,13.0,130,54.341515,0.9779510005476145,1.0152917,33083.62010068287,649263176699,21.083783502288842,20.738372409571188,20.6398404059304,20.6398404059304,20.6398404059304,20.6398404059304,0.6873096446700507,16248,1.1785714285714282,0.1912370261164325,35.658485412597656,deep,1_LT05_013030_19900729,33083.5,649252800000,2.1100006103515625,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
1_1_2_1_LT05_013030_19900729_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,123.59948,13.0,132,54.341515,0.9779510005476145,1.0152917,33083.62010068287,649263176699,20.6398404059304,20.308425414188857,20.194339672031486,19.747280972614906,20.194339672031486,20.6398404059304,0.6873096446700507,16248,-0.0509229706396746,0.2537636125677645,35.658485412597656,deep,1_LT05_013030_19900729,33083.5,649252800000,2.1100006103515625,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
1_1_2_1_LT05_013030_19900729_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,123.59948,13.0,133,54.341515,0.9779510005476145,1.0152917,33083.62010068287,649263176699,20.6398404059304,19.95852986232992,19.747280972614906,19.747280972614906,19.747280972614906,20.194339672031486,0.6873096446700507,16248,0.17927894374693773,0.23011355781334164,35.658485412597656,deep,1_LT05_013030_19900729,33083.5,649252800000,2.1100006103515625,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
1_1_2_1_LT05_013030_19900830_00000000000000000000,North Deep Site,10,200.0,-72.043774,43.403914,134.40009,5.0,129,47.202232,0.9779510005476145,1.0096002,33115.619964895835,652027964967,19.296028904008736,18.886129266836765,18.84622208618592,18.39479531585143,18.84622208618592,18.84622208618592,0.7272842639593908,17193,1.524430396659722,0.15286811619542398,42.797767639160156,deep,1_LT05_013030_19900830,33115.5,652017600000,1.270001220703125,"{""type"":""Polygon"",""coordinates"":[[[-72.04377384797102,43.40553290698275],[-72.04478855492674,43.40535542486313],[-72.0455808885369,43.404861873924595],[-72.04597721761634,43.404160414783874],[-72.0458907040396,43.40340476647237],[-72.04534032233441,43.402760517596896],[-72.0444466881739,43.40236884076986],[-72.04340562108699,43.402315561094646],[-72.04244523977673,43.40261235321373],[-72.04177598670573,43.40319418367413],[-72.04154452211817,43.40393355850114],[-72.04180158309838,43.40466845679636],[-72.04249085290971,43.40523783316479],[-72.04346128997071,43.405516910902094],[-72.04377384797102,43.40553290698275]]]}"
1_1_2_1_LT05_013030_19900830_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,134.40009,5.0,130,47.202232,0.9779510005476145,1.0096002,33115.619964895835,652027964967,18.84622208618592,18.734004647830012,18.84622208618592,18.39479531585143,18.84622208618592,18.84622208618592,0.7272842639593908,17193,-1.0405319634289443,0.200234903300066,42.797767639160156,deep,1_LT05_013030_19900830,33115.5,652017600000,1.270001220703125,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
1_1_2_1_LT05_013030_19900830_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,134.40009,5.0,132,47.202232,0.9779510005476145,1.0096002,33115.619964895835,652027964967,18.84622208618592,18.67104958310122,18.84622208618592,17.941656853267038,18.39479531585143,18.84622208618592,0.7272842639593908,17193,-0.8110835635799941,0.24984671046512752,42.797767639160156,deep,1_LT05_013030_19900830,33115.5,652017600000,1.270001220703125,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
1_1_2_1_LT05_013030_19900830_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,134.40009,5.0,133,47.202232,0.9779510005476145,1.0096002,33115.619964895835,652027964967,18.84622208618592,18.747961795996776,18.84622208618592,18.39479531585143,18.84622208618592,18.84622208618592,0.7272842639593908,17193,-1.2626338144025022,0.1908607392836624,42.797767639160156,deep,1_LT05_013030_19900830,33115.5,652017600000,1.270001220703125,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
1_1_2_1_LT05_013030_19901001_00000000000000000000,North Deep Site,10,200.0,-72.043774,43.403914,145.39522,4.0,129,37.68611,0.9779510005476145,1.001076,33147.61980625,654792751260,13.78462318574239,13.157581735058836,13.313599460708282,10.446005587013957,13.313599460708282,13.313599460708282,0.6532571912013536,15443,-2.740580536163504,0.5904226322461249,52.31388854980469,deep,1_LT05_013030_19901001,33147.5,654782400000,0.25,"{""type"":""Polygon"",""coordinates"":[[[-72.04377384797102,43.40553290698275],[-72.04478855492674,43.40535542486313],[-72.0455808885369,43.404861873924595],[-72.04597721761634,43.404160414783874],[-72.0458907040396,43.40340476647237],[-72.04534032233441,43.402760517596896],[-72.0444466881739,43.40236884076986],[-72.04340562108699,43.402315561094646],[-72.04244523977673,43.40261235321373],[-72.04177598670573,43.40319418367413],[-72.04154452211817,43.40393355850114],[-72.04180158309838,43.40466845679636],[-72.04249085290971,43.40523783316479],[-72.04346128997071,43.405516910902094],[-72.04377384797102,43.40553290698275]]]}"
1_1_2_1_LT05_013030_19901001_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,145.39522,4.0,124,37.68611,0.9779510005476145,1.001076,33147.61980625,654792751260,12.84063961920012,10.717342107365516,10.928981565979507,7.999153724666592,9.96091037060335,11.40992991743846,0.6532571912013536,15443,-0.3475119331753853,1.2176226685968132,52.31388854980469,deep,1_LT05_013030_19901001,33147.5,654782400000,0.25,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
1_1_2_1_LT05_013030_19901001_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,145.39522,4.0,132,37.68611,0.9779510005476145,1.001076,33147.61980625,654792751260,13.313599460708282,13.095360200824135,13.313599460708282,11.888820092840518,12.84063961920012,13.313599460708282,0.6532571912013536,15443,-1.109979040790925,0.3322819676951697,52.31388854980469,deep,1_LT05_013030_19901001,33147.5,654782400000,0.25,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
1_1_2_1_LT05_013030_19901001_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,145.39522,4.0,118,37.68611,0.9779510005476145,1.001076,33147.61980625,654792751260,13.313599460708282,11.468508052415496,11.888820092840518,7.503217818245506,9.96091037060335,12.84063961920012,0.6532571912013536,15443,-0.7120036940845581,1.7216283452946737,52.31388854980469,deep,1_LT05_013030_19901001,33147.5,654782400000,0.25,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
1_1_2_1_LT05_013030_19901017_00000000000000000000,North Deep Site,10,200.0,-72.043774,43.403914,149.48227,27.0,129,32.521004,0.9779510005476145,0.9964974,33163.61975449074,656175146788,11.409206592193016,11.174684081943456,11.409206592193016,10.928229391920931,10.928229391920931,11.409206592193016,0.7040186125211506,16643,-0.0775776747439674,0.24030788759702415,57.47899627685547,deep,1_LT05_013030_19901017,33163.5,656164800000,1.529998779296875,"{""type"":""Polygon"",""coordinates"":[[[-72.04377384797102,43.40553290698275],[-72.04478855492674,43.40535542486313],[-72.0455808885369,43.404861873924595],[-72.04597721761634,43.404160414783874],[-72.0458907040396,43.40340476647237],[-72.04534032233441,43.402760517596896],[-72.0444466881739,43.40236884076986],[-72.04340562108699,43.402315561094646],[-72.04244523977673,43.40261235321373],[-72.04177598670573,43.40319418367413],[-72.04154452211817,43.40393355850114],[-72.04180158309838,43.40466845679636],[-72.04249085290971,43.40523783316479],[-72.04346128997071,43.405516910902094],[-72.04377384797102,43.40553290698275]]]}"
1_1_2_1_LT05_013030_19901017_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,149.48227,27.0,130,32.521004,0.9779510005476145,0.9964974,33163.61975449074,656175146788,11.888137975424932,11.361474954470077,11.409206592193016,10.928229391920931,11.409206592193016,11.409206592193016,0.7040186125211506,16643,-1.3152973357356255,0.18270180502349162,57.47899627685547,deep,1_LT05_013030_19901017,33163.5,656164800000,1.529998779296875,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
1_1_2_1_LT05_013030_19901017_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,149.48227,27.0,132,32.521004,0.9779510005476145,0.9964974,33163.61975449074,656175146788,11.409206592193016,10.909846228191617,10.928229391920931,10.445236289383043,10.928229391920931,10.928229391920931,0.7040186125211506,16643,0.02070386773759107,0.3220680966015779,57.47899627685547,deep,1_LT05_013030_19901017,33163.5,656164800000,1.529998779296875,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
1_1_2_1_LT05_013030_19901017_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,149.48227,27.0,133,32.521004,0.9779510005476145,0.9964974,33163.61975449074,656175146788,11.409206592193016,11.23413779940455,11.409206592193016,10.928229391920931,10.928229391920931,11.409206592193016,0.7040186125211506,16643,-0.35115526951766424,0.23686532864117374,57.47899627685547,deep,1_LT05_013030_19901017,33163.5,656164800000,1.529998779296875,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
1_1_2_1_LT05_013030_19901118_00000000000000000000,North Deep Site,10,200.0,-72.043774,43.403914,153.50162,52.0,129,23.203106,0.9779510005476145,0.9884149,33195.61969028935,658939941241,3.9663375585052627,3.5649834948992556,3.4513366779638934,2.9337883409049197,3.4513366779638934,3.9663375585052627,0.40135363790186124,9488,0.21005724516579602,0.26765247563092254,66.79689407348633,deep,1_LT05_013030_19901118,33195.5,658929600000,0.55,"{""type"":""Polygon"",""coordinates"":[[[-72.04377384797102,43.40553290698275],[-72.04478855492674,43.40535542486313],[-72.0455808885369,43.404861873924595],[-72.04597721761634,43.404160414783874],[-72.0458907040396,43.40340476647237],[-72.04534032233441,43.402760517596896],[-72.0444466881739,43.40236884076986],[-72.04340562108699,43.402315561094646],[-72.04244523977673,43.40261235321373],[-72.04177598670573,43.40319418367413],[-72.04154452211817,43.40393355850114],[-72.04180158309838,43.40466845679636],[-72.04249085290971,43.40523783316479],[-72.04346128997071,43.405516910902094],[-72.04377384797102,43.40553290698275]]]}"
1_1_2_1_LT05_013030_19901118_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,153.50162,52.0,92,23.203106,0.9779510005476145,0.9884149,33195.61969028935,658939941241,3.4513366779638934,1.3212464212639818,1.8909264064880664,-3.4897787604698514,0.837444732837927,2.9337883409049197,0.40135363790186124,9488,-1.1441809260419251,1.9507563243472783,66.79689407348633,deep,1_LT05_013030_19901118,33195.5,658929600000,0.55,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
1_1_2_1_LT05_013030_19901118_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,153.50162,52.0,1,23.203106,0.9779510005476145,0.9884149,33195.61969028935,658939941241,-4.044193724716272,-4.044193724716272,-4.044193724716272,-4.044193724716272,-4.044193724716272,-4.044193724716272,0.40135363790186124,9488,,0.0,66.79689407348633,deep,1_LT05_013030_19901118,33195.5,658929600000,0.55,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
1_1_2_1_LT05_013030_19901118_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,153.50162,52.0,5,23.203106,0.9779510005476145,0.9884149,33195.61969028935,658939941241,-3.4897787604698514,-3.923608720041525,-4.044193724716272,-4.601771556786827,-4.044193724716272,-3.4897787604698514,0.40135363790186124,9488,-0.34828045140137553,0.415901230874642,66.79689407348633,deep,1_LT05_013030_19901118,33195.5,658929600000,0.55,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
1_1_2_1_LT05_013030_19910513_00000000000000000000,North Deep Site,10,200.0,-72.043774,43.403914,128.063,0.0,129,55.927387,0.9779510005476145,1.0104688,33371.621738877315,674146518239,12.365459106423803,11.912458150701891,11.88853214009954,11.409615023667351,11.88853214009954,11.88853214009954,0.7272842639593908,17193,0.21704594910426694,0.22401967953727403,34.07261276245117,deep,1_LT05_013030_19910513,33371.5,674136000000,1.2100006103515626,"{""type"":""Polygon"",""coordinates"":[[[-72.04377384797102,43.40553290698275],[-72.04478855492674,43.40535542486313],[-72.0455808885369,43.404861873924595],[-72.04597721761634,43.404160414783874],[-72.0458907040396,43.40340476647237],[-72.04534032233441,43.402760517596896],[-72.0444466881739,43.40236884076986],[-72.04340562108699,43.402315561094646],[-72.04244523977673,43.40261235321373],[-72.04177598670573,43.40319418367413],[-72.04154452211817,43.40393355850114],[-72.04180158309838,43.40466845679636],[-72.04249085290971,43.40523783316479],[-72.04346128997071,43.405516910902094],[-72.04377384797102,43.40553290698275]]]}"
1_1_2_1_LT05_013030_19910513_00000000000000000001,HedgeHog,11,210.0,-72.062433,43.384405,128.063,0.0,130,55.927387,0.9779510005476145,1.0104688,33371.621738877315,674146518239,12.365459106423803,11.876242824462613,11.88853214009954,11.409615023667351,11.88853214009954,11.88853214009954,0.7272842639593908,17193,-0.15859833938532017,0.20076722729573537,34.07261276245117,deep,1_LT05_013030_19910513,33371.5,674136000000,1.2100006103515626,"{""type"":""Polygon"",""coordinates"":[[[-72.0624351858797,43.38602433987392],[-72.06344956621864,43.385846857757365],[-72.06424164480023,43.38535330682547],[-72.06463784632773,43.38465184768947],[-72.06455136061506,43.383896199376856],[-72.06400115606756,43.38325195049536],[-72.06310780952946,43.38286027366238],[-72.06206707750898,43.38280699398622],[-72.06110700530061,43.383103786110155],[-72.06043796764314,43.38368561657716],[-72.06020657757297,43.38442499140707],[-72.06046355583007,43.38515988969909],[-72.0611526037908,43.385729266060856],[-72.06212272848701,43.38600834379356],[-72.0624351858797,43.38602433987392]]]}"
1_1_2_1_LT05_013030_19910513_00000000000000000002,South of Great Island,12,220.0,-72.055073,43.3602,128.063,0.0,132,55.927387,0.9779510005476145,1.0104688,33371.621738877315,674146518239,13.31343526387025,11.377157705020474,11.409615023667351,10.928646390018502,10.928646390018502,11.409615023667351,0.7272842639593908,17193,1.4612885225213887,0.4655666687562712,34.07261276245117,deep,1_LT05_013030_19910513,33371.5,674136000000,1.2100006103515626,"{""type"":""Polygon"",""coordinates"":[[[-72.05507321004045,43.36182033935582],[-72.0560871856061,43.36164285724305],[-72.05687894813305,43.3611493063194],[-72.05727499158652,43.36044784718925],[-72.05718854040555,43.35969219887525],[-72.05663855540806,43.359047949986284],[-72.05574556531784,43.35865627314595],[-72.05470524854228,43.358602993468615],[-72.05374555940111,43.35889978559856],[-72.05341978158478,43.35918321416406],[-72.05341978158478,43.3592533131822],[-72.05333920782137,43.3592533132485],[-72.05315028699954,43.359417673296214],[-72.05315028699954,43.35979230235267],[-72.05297959777799,43.35979230242613],[-72.0528454909823,43.36022099090727],[-72.05310236672136,43.3609558891953],[-72.05379113974463,43.361525265548806],[-72.05476087732991,43.361804343275814],[-72.05507321004045,43.36182033935582]]]}"
1_1_2_1_LT05_013030_19910513_00000000000000000003,Newbury Deep Site,13,230.0,-72.042191,43.335879,128.063,0.0,133,55.927387,0.9779510005476145,1.0104688,33371.621738877315,674146518239,14.721013881581076,12.397419279121658,12.365459106423803,11.88853214009954,12.365459106423803,12.365459106423803,0.7272842639593908,17193,2.5632126552530576,0.4298024241214518,34.07261276245117,deep,1_LT05_013030_19910513,33371.5,674136000000,1.2100006103515626,"{""type"":""Polygon"",""coordinates"":[[[-72.04219086709705,43.337500402210324],[-72.0432044364579,43.33732292010137],[-72.04399588181242,43.33682936918597],[-72.04439176663283,43.336127910061705],[-72.04430535010567,43.33537226174633],[-72.04375558543462,43.334728012849865],[-72.04286295305292,43.334336336002124],[-72.04182305299082,43.334283056323635],[-72.04086374827165,43.33457984845959],[-72.04019524547844,43.335161678943024],[-72.0399640404324,43.335901053780155],[-72.04022081329086,43.33663595206419],[-72.04084815890556,43.3371547576755],[-72.04102303066394,43.337154757192856],[-72.04102303066394,43.33723806927681],[-72.0418786595096,43.33748440613068],[-72.04219086709705,43.337500402210324]]]}"
