system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,.geo
1_1_2_1_LT05_013030_19980703,125.3699,16.0,60.673073,0.977941145456293,1.0167043,35979.632651747685,899478661111,0.7189047480337897,12340,22.83985473348001,17.593465689672435,17.94220048462527,9.959922937966267,1.150815881192789,29.326927185058594,35979.75,899488800000,1.6600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980820,136.91501,22.0,52.202873,0.977941145456293,1.0117834,36027.6329234375,903625884585,0.3935333527526944,6755,13.78416601903523,9.240989263444407,8.983529702943327,4.478429927303786,1.491178019442874,37.79712677001953,36027.75,903636000000,1.6,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980905,142.73076,64.0,47.8045,0.977941145456293,1.00816,36043.63304144676,905008294781,0.3266530731138946,5607,17.942540767649525,15.429507556018926,16.111947559007024,7.502055479178391,1.556088124243339,42.195499420166016,36043.75,905018400000,1.8700012207031251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19981108,157.95262,77.0,27.335186,0.977941145456293,0.9906834,36107.63324837963,910537912660,0.6047771628313429,10381,6.504445629294104,3.612961245242165,3.966320384811879,-2.3902327326838657,1.858407075571144,62.66481399536133,36107.75,910548000000,0.720001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990604,128.18759,5.0,61.12892,0.977941145456293,1.0144944,36315.63260732639,928509057273,0.7104573259539761,12195,21.078456102284292,14.193048233657594,14.253744361748375,6.504255128866687,1.2727523833526098,28.871078491210938,36315.75,928519200000,1.1200012207031251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990620,125.60512,50.0,61.40496,0.977941145456293,1.016191,36331.63251452547,929891449255,0.5739003786775415,9851,21.08393125484735,13.208820186236588,13.783405197338631,3.9656544224585115,2.474769067994046,28.59503936767578,36331.75,929901600000,2.129998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990722,127.66669,16.0,58.171623,0.977941145456293,1.0160027,36363.6323787963,932656237528,0.8515001456452083,14616,24.15584126557181,18.921870849637898,18.8497174079562,16.572368083337114,0.5919993389177836,31.82837677001953,36363.75,932666400000,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990807,131.96028,12.0,55.124043,0.977941145456293,1.0141307,36379.63234658565,934038634745,0.9860180600058258,16925,23.27539486915045,19.11078869236321,19.296926645417084,8.492027364975113,0.45445351808188145,34.87595748901367,36379.75,934048800000,1.6100006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990823,137.39035,8.0,51.28611,0.977941145456293,1.0112184,36395.63218381944,935421020682,1.0,17165,21.085706892035986,17.0340694996479,17.031077660396853,16.572329802997135,0.4337797339582062,38.713890075683594,36395.75,935431200000,2.3600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19990831,145.72757,0.0,50.852158,0.977941145456293,1.009433,36403.64294917824,936113150809,1.0,17165,22.357267859543146,18.517256376440695,18.70111642836035,17.099804796349325,0.3579459149635641,39.14784240722656,36403.75,936122400000,1.9200012207031252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990924,148.3218,0.0,41.7179,0.977941145456293,1.0031499,36427.63153909722,938185764978,1.0,17165,19.747053828802166,14.869969523072855,14.72035088157292,14.252859086716809,0.4148744624615045,48.282100677490234,36427.75,938196000000,2.0600006103515627,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19991002,155.64442,2.0,40.403183,0.977941145456293,1.0008737,36435.64300438658,938877955579,1.0,17165,16.02015422819215,13.711018163168973,13.830631435181598,11.598181414103554,0.3115105084230757,49.59681701660156,36435.75,938887200000,1.6899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19991026,155.65736,15.0,31.093649,0.977941145456293,0.9940889,36459.63145990741,940950558136,1.0,17165,9.473312910893032,7.504155316065212,7.502851614917814,4.9886200589788015,0.5456572262374866,58.90635108947754,36459.75,940960800000,1.2600006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19991111,157.27472,4.0,26.328299,0.977941145456293,0.9900342,36475.6310762037,942332924984,0.9999417419166909,17164,7.004983560146813,5.90360677396255,6.001658672503193,-0.2269945573880137,1.061031681296056,63.671701431274414,36475.75,942343200000,0.270001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000622,124.882126,57.0,61.10395,0.977941145456293,1.0163646,36699.631535555556,961686564672,0.6916982231284591,11873,19.29895230279279,10.3215479082264,9.9588003111802,3.450754772503672,2.17547755852942,28.89604949951172,36699.75,961696800000,2.1899993896484378,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20000630,130.34134,51.0,62.786808,0.977941145456293,1.0166702,36707.64205019676,962378673137,0.5096417127876492,8748,19.757983697617302,16.078992578853466,16.561329662756375,1.560274867825938,1.1429561132518864,27.213191986083984,36707.75,962388000000,2.169999694824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000708,125.29347,18.0,59.90333,0.977941145456293,1.0166708,36715.631784074074,963068986144,0.9892805126711331,16981,22.4035400212608,16.62498998945298,16.572159306544755,13.312755633453381,0.5029544822588673,30.096668243408203,36715.75,963079200000,1.8,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000825,138.61372,2.0,50.65377,0.977941145456293,1.0106287,36763.632432164355,967216242139,0.9967958054180017,17110,21.08688374618771,16.839079095582196,16.57236808333671,13.311375420868316,0.4759660021686884,39.346229553222656,36763.75,967226400000,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000910,144.4516,1.0,46.06122,0.977941145456293,1.0067614,36779.63269921296,968598665212,1.0,17165,21.079876850798875,17.028345021249006,17.030401764003116,1.890857486096858,0.3559835107701605,43.93878173828125,36779.75,968608800000,1.4600006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20000918,151.12157,7.0,44.707703,0.977941145456293,1.0046139,36787.6412465162,969290603699,0.9973783862510923,17120,19.757285445733256,15.706095012319683,16.020154725717582,8.162335634993656,0.7725784312226842,45.29229736328125,36787.75,969300000000,2.0100006103515624,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001012,153.90762,2.0,35.64429,0.977941145456293,0.9977914,36811.63292004629,971363484292,0.9999417419166909,17164,13.313572282513036,10.523882172844424,10.445850410599611,9.473558481409503,0.33533310614165024,54.355709075927734,36811.75,971373600000,1.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20001020,158.78474,0.0,33.811504,0.977941145456293,0.9955329,36819.64104688657,972055386451,1.0,17165,12.720262613367485,10.315824042992837,10.46536803045099,8.743351451235354,0.32670322945398556,56.18849563598633,36819.75,972064800000,1.4200012207031252,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001028,156.79695,59.0,30.44364,0.977941145456293,0.9933546,36827.63310364583,972745900155,0.6109525196621031,10487,9.473758452458819,6.546462225455714,7.004998350724017,-2.390218322568904,2.199378276028645,59.55636024475098,36827.75,972756000000,0.41000061035156254,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001129,158.379,53.0,22.263233,0.977941145456293,0.9862617,36859.63341443287,975510727007,0.5449461112729391,9354,2.9337505721197954,1.545598471783568,1.890909096663298,-8.017833899689135,0.9125263608326251,67.73676681518555,36859.75,975520800000,0.9500000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010508,135.54843,0.0,57.39708,0.977941145456293,1.0094253,37019.634091597225,989334785514,1.0,17165,20.189102715306316,9.628882305460655,9.473760007704755,7.004996734648111,1.9370988956714328,32.60292053222656,37019.75,989344800000,0.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20010601,133.23822,5.0,62.512585,0.977941145456293,1.0141253,37043.640710486114,991408957386,1.0,17165,20.79930860020358,11.369495380870573,11.599012385668734,8.163641962100305,1.267445065210818,27.487415313720703,37043.75,991418400000,0.8799987792968751,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010609,127.90808,9.0,61.69992,0.977941145456293,1.0152023,37051.63421231481,992099595944,0.9814739295077192,16847,23.275673518244492,13.099599364605977,12.839928967237832,7.998295064547701,1.2950181799271276,28.300079345703125,37051.75,992109600000,1.6399993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010625,126.08779,11.0,61.515522,0.977941145456293,1.016503,37067.634196921295,993481994614,0.9991843868336732,17151,23.281711853877656,17.725980879417982,17.48784292507951,16.57227803216772,0.7110323495410019,28.484477996826172,37067.75,993492000000,2.1800003051757812,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20010719,131.33293,50.0,60.18851,0.977941145456293,1.0161923,37091.64042188657,995556132451,0.4250509758228954,7296,21.841446843022407,16.494600123678936,16.56122702484569,12.16010404598755,0.9524541912422804,29.81148910522461,37091.75,995565600000,1.9100006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010727,129.89041,15.0,57.588657,0.977941145456293,1.0154876,37099.634174467596,996246792674,0.7166909408680454,12302,21.080222563095624,17.520163601503647,17.942006928062295,8.492144801908644,1.321278895000538,32.41134262084961,37099.75,996256800000,1.529998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20010905,146.0722,1.0,48.738205,0.977941145456293,1.0081043,37139.63992262731,999703289315,1.0,17165,20.277942470057297,18.06416569579196,18.16822674037845,14.930822253823745,0.446136291097012,41.26179504394531,37139.75,999712800000,0.9899993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010913,146.00182,42.0,45.395798,0.977941145456293,1.0060384,37147.63404444444,1000393981440,0.9702883775123798,16655,19.745874749796222,16.181782589769387,16.111951664741188,9.472532812634418,0.5687532611822288,44.60420227050781,37147.75,1000404000000,1.779998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010929,150.95503,8.0,40.18238,0.977941145456293,1.0015948,37163.63393946759,1001776372370,0.940868045441305,16150,15.65009557007992,14.133853910847916,14.253822786592647,2.9337604381131377,0.8830817257214658,49.81761932373047,37163.75,1001786400000,0.8799987792968751,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20011007,155.46986,50.0,38.1357,0.977941145456293,0.9992991,37171.63968923611,1002468069150,0.329099912612875,5649,13.831135874996729,10.45023659938791,11.033870298129967,0.938401797182751,2.794143826872186,51.86429977416992,37171.75,1002477600000,0.9100006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20011015,154.82547,47.0,34.795174,0.977941145456293,0.9970115,37179.633927083334,1003158771300,0.2923390620448587,5018,12.365279454384728,9.637491688669838,9.960350337420333,6.001272823796822,1.2513292799364077,55.20482635498047,37179.75,1003168800000,1.379998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20011108,160.3816,2.0,27.851818,0.977941145456293,0.990631,37203.63980925926,1005232879520,0.9999417419166909,17164,8.743556211016934,7.21499478662402,6.993495121094358,3.4035671008477473,0.4842842224046972,62.1481819152832,37203.75,1005242400000,1.2299987792968752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20011116,158.47957,50.0,25.14588,0.977941145456293,0.9888039,37211.633636342594,1005923546180,0.7491406932711914,12859,11.409976708688555,6.872822934428849,6.504475251876323,2.9337871283021904,0.8917656678437058,64.8541202545166,37211.75,1005933600000,0.579998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20020511,133.5582,5.0,57.548836,0.977941145456293,1.0100586,37387.63187361111,1021129793880,0.9784445091756481,16795,15.649997785549107,8.159469803485027,7.999178311745563,1.8909274598180403,1.060378303524842,32.45116424560547,37387.75,1021140000000,0.470001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020519,136.05827,64.0,60.646423,0.977941145456293,1.011776,37395.64000185185,1021821696160,0.40203903291581705,6901,11.599086867554234,6.427836654833772,6.403978656867428,0.9384048475814426,1.3061163620550105,29.35357666015625,37395.75,1021831200000,0.6899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020604,132.15964,11.0,62.574615,0.977941145456293,1.0145243,37411.63992893518,1023204089860,0.8030876784153801,13785,12.160271340177012,5.992384217766027,5.810080270428779,2.792729182453388,1.1250560742611202,27.425384521484375,37411.75,1023213600000,1.8100006103515627,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020620,129.52896,9.0,62.89206,0.977941145456293,1.0162051,37427.63984618056,1024586482710,1.0,17165,24.396065174375867,18.05243582980992,18.169242045158516,16.020152459597153,1.0595637197789831,27.107940673828125,37427.75,1024596000000,1.6600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020706,129.262,25.0,61.81555,0.977941145456293,1.0167028,37443.63980451389,1025968879110,0.866006408389164,14865,21.32805875335305,17.396369038028592,17.636866741929257,10.46326611381199,0.8798351813518666,28.1844482421875,37443.75,1025978400000,2.5,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020924,151.82014,20.0,42.602726,0.977941145456293,1.0030874,37523.63935150463,1032880839970,1.0,17165,19.754312245835244,16.876269763603513,17.099154226753672,14.930807346621926,0.3456486597096376,47.397274017333984,37523.75,1032890400000,1.1200012207031251,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20021018,153.3583,34.0,33.317223,0.977941145456293,0.9962377,37547.62897071759,1034953543070,0.684765511214681,11754,11.88887565542142,9.781477311462579,10.446045080130467,0.3066063891222828,1.6723307116152375,56.682777404785156,37547.75,1034964000000,0.5399993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20021103,155.68452,10.0,28.256168,0.977941145456293,0.9919311,37563.62869965278,1036335919650,0.9998252257500728,17162,8.492864250808294,6.518379911487509,7.004968264589339,0.30660634576913665,1.2670722023989722,61.743831634521484,37563.75,1036346400000,0.2,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20021127,160.60228,88.0,23.29058,0.977941145456293,0.9866932,37587.639660416666,1038410466660,0.5252548791144771,9016,-2.878327518184893,-5.269022339469612,-5.509412055939471,-8.906191393100139,1.0547521493023915,66.70941925048828,37587.75,1038420000000,0.2399993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030615,125.438446,35.0,61.17897,0.977941145456293,1.0157787,37787.63104328704,1055689722140,0.9321875910282552,16001,19.74421529035939,14.210893099370617,14.253658723624884,9.473290033402147,0.8477250528353528,28.821029663085938,37787.75,1055700000000,1.279998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030701,124.597824,14.0,60.565468,0.977941145456293,1.0166731,37803.631298611115,1057072144200,0.72816778327993,12499,27.15120804387908,19.190287290924438,19.299492572915916,11.886527194298177,1.1459175999357467,29.434532165527344,37803.75,1057082400000,2.3199996948242188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030717,126.32077,32.0,58.799263,0.977941145456293,1.0163524,37819.63148229167,1058454560070,0.7319545586950189,12564,23.28560551920856,18.462744635262595,18.397456017350684,13.311471024924085,0.6983365367793688,31.20073699951172,37819.75,1058464800000,2.4600006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20030725,132.22339,22.0,59.150646,0.977941145456293,1.0157402,37827.63986076389,1059146483970,0.6355956889018352,10910,20.804526835813476,17.699171093432067,17.63618794645304,14.381557788369014,0.6306027764595763,30.849353790283203,37827.75,1059156000000,2.070001220703125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030818,135.60092,53.0,52.55931,0.977941145456293,1.0122355,37851.63188738426,1061219395070,0.8579085348092048,14726,21.526090454465326,18.01577700635556,17.94295260002734,12.364061733799884,0.6825966197554603,37.44068908691406,37851.75,1061229600000,2.1,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20031013,156.70642,1.0,36.247646,0.977941145456293,0.9977285,37907.63960011574,1066058461450,0.8535974366443344,14652,15.476703503841106,12.692257604607962,12.720520008428071,11.598852069136717,0.3293471443621822,53.75235366821289,37907.75,1066068000000,1.1209991455078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20031021,155.38152,74.0,32.856586,0.977941145456293,0.9954717,37915.63255347222,1066749052620,0.5550247596854063,9527,10.444561703717676,9.189964723084284,8.982997277754961,7.003850555844022,0.5582376827115403,57.14341354370117,37915.75,1066759200000,1.9000000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20031114,160.6563,25.0,26.337984,0.977941145456293,0.9893585,37939.63990671297,1068823287940,0.8287794931546753,14226,6.4040233412933105,3.878793417775053,4.614283833901303,-6.853136552388578,1.818716527273598,63.66201591491699,37939.75,1068832800000,0.35000000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20031122,158.29858,13.0,23.772104,0.977941145456293,0.9876741,37947.63286423611,1069513879470,1.0,17165,7.004980841466731,4.785073118004086,4.988842704219463,3.966332104883681,0.3482453415898282,66.22789573669434,37947.75,1069524000000,0.6209991455078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20040703,126.83015,13.0,61.20382,0.977941145456293,1.0167044,38171.635334722225,1088867692920,0.8451500145645209,14507,23.277899737313195,17.62733660799496,17.487435734398385,11.40862719821731,0.9138698726845303,28.796180725097656,38171.75,1088877600000,1.8600006103515625,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20040711,129.954,15.0,61.24355,0.977941145456293,1.0165919,38179.640195370375,1089559312880,0.8573842120594233,14717,22.360634729032476,17.93689542133255,18.170497710248124,14.930139024895114,0.5244853427757945,28.756450653076172,38179.75,1089568800000,2.2800003051757813,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20041007,154.49493,0.0,37.785793,0.977941145456293,0.9992356,38267.636947569445,1097162232270,1.0,17165,17.03049070361437,14.233390784756951,14.253416858362721,13.313048550671256,0.30478496969373436,52.21420669555664,38267.75,1097172000000,1.5899993896484377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20041108,159.54793,5.0,27.577919,0.977941145456293,0.9905786,38299.63741226852,1099927072420,0.9393533352752694,16124,7.99917797534509,6.501887996956685,7.004997846202842,-4.044186125838563,1.3074526642517446,62.422080993652344,38299.75,1099936800000,0.479998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050503,139.43025,61.0,57.041206,0.977941145456293,1.0082058,38475.63897048611,1115133607050,0.6796970579667929,11667,13.313661074179711,5.340135430055571,4.9888199371295885,-2.3902355360898704,1.3138212493804242,32.95879364013672,38475.75,1115143200000,0.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20050511,138.28519,21.0,59.240284,0.977941145456293,1.010108,38483.640632407405,1115824950640,0.736964753859598,12650,19.231520364468906,11.510212918794435,11.597006553649873,4.009987181675808,1.1508628599654374,30.759716033935547,38483.75,1115834400000,2.3000000000000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050519,135.55165,50.0,60.563602,0.977941145456293,1.0118195,38491.63903599537,1116516012710,0.8566268569764055,14704,18.84561104041552,8.989211794191284,8.984290525414147,0.30660595954503767,1.3910271585632894,29.436397552490234,38491.75,1116525600000,0.9,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050604,131.75409,2.0,62.48057,0.977941145456293,1.0145541,38507.63913425926,1117898421200,1.0,17165,24.579473749958904,17.321410071343557,17.030775128166145,15.186066835677863,1.1215653953509854,27.519428253173828,38507.75,1117908000000,1.9799987792968752,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050620,129.23776,16.0,62.798264,0.977941145456293,1.016219,38523.63921446759,1119280828130,0.9974366443344014,17121,23.276645568846174,17.543801521736313,17.487295203437515,15.186237241920425,0.6557171180927764,27.201736450195312,38523.75,1119290400000,1.7399993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20050730,133.92348,25.0,58.214424,0.977941145456293,1.0151521,38563.64048356481,1122736937780,0.7612001165161666,13066,23.38102827109875,19.088051747751503,19.22974121609486,13.830522924887427,0.645799125502248,31.78557586669922,38563.75,1122746400000,1.7899993896484376,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050807,135.87607,46.0,56.3862,0.977941145456293,1.0140613,38571.63950706019,1123428053410,0.6193416836586076,10631,21.523111682398703,13.091530672854647,13.312916040145995,2.9335620803924938,2.7018642977886453,33.613800048828125,38571.75,1123437600000,1.6899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050823,141.32564,30.0,52.4232,0.977941145456293,1.0111232,38587.63957048611,1124810458890,0.8373434314011069,14373,23.28057092336972,18.287306221064238,18.396460729405604,10.9271329737695,0.9972399832737789,37.57680130004883,38587.75,1124820000000,2.0899993896484377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050924,152.05165,0.0,42.54926,0.977941145456293,1.0030249,38619.63958263889,1127575259940,1.0,17165,19.295386259986508,17.013387792931756,17.030081176037804,13.784652078588431,0.535678693127504,47.450740814208984,38619.75,1127584800000,0.9500000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20051002,154.46365,4.0,39.863857,0.977941145456293,1.0007467,38627.64025185185,1128266517760,0.8454413049810662,14512,18.70240916081508,15.194707337057908,14.930046928468434,14.381173312312983,0.3935210837697176,50.13614273071289,38627.75,1128276000000,2.369999694824219,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20051103,160.2051,66.0,29.326096,0.977941145456293,0.9918757,38659.64046689815,1131031336340,0.8046606466647247,13812,6.403120559129889,2.6889894604815074,2.1784208241990526,-1.5895529541842643,1.4319359870276807,60.67390441894531,38659.75,1131040800000,1.8399993896484377,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20051111,160.59094,41.0,27.027407,0.977941145456293,0.989933,38667.63973090278,1131722472750,0.9314302359452374,15988,6.504484722656314,3.2470128475252733,3.966341571460663,-5.726698441513275,2.413701689359338,62.97259330749512,38667.75,1131732000000,0.3899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20051119,161.00427,18.0,25.013296,0.977941145456293,0.9881811,38675.64056759259,1132413745040,0.8662394407224002,14869,4.614189521112847,3.19274792181859,3.403633030753846,-1.589456921844443,0.7970378768762072,64.98670387268066,38675.75,1132423200000,0.9500000000000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20060701,129.4872,9.0,62.450287,0.977941145456293,1.0166757,38899.64083078704,1151767367780,0.8459656277308476,14521,21.843272713530375,17.521545209605396,17.63629257027043,16.561318138360832,0.4964093310206162,27.549713134765625,38899.75,1151776800000,2.1399993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060911,149.88599,3.0,47.44752,0.977941145456293,1.0066447,38971.643497916666,1157988398220,0.9937663850859306,17058,17.03007534102991,13.273358910181082,13.313600819778602,6.001555611453531,0.8680814600510061,42.5524787902832,38971.75,1157997600000,0.9399993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20060927,154.75151,19.0,42.10804,0.977941145456293,1.0022492,38987.64363402778,1159370809980,0.7255461695310225,12454,16.111952445807088,13.194009746912604,13.783983912523885,3.9659257029923753,1.4147605426032699,47.89196014404297,38987.75,1159380000000,1.75,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20061005,155.29178,22.0,38.949932,0.977941145456293,0.9999597,38995.64041944445,1160061732240,0.6532478881444801,11213,13.831118274586274,11.716589250306896,12.720609475732754,2.792925861969268,1.7802212667485389,51.05006790161133,38995.75,1160071200000,0.9709991455078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20061013,158.5603,1.0,36.58574,0.977941145456293,0.9976656,39003.643765277775,1160753221320,1.0,17165,12.36577045133205,11.472131699492062,11.40997111876725,7.004980841466731,0.668079134626999,53.41426086425781,39003.75,1160762400000,0.6209991455078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20061021,158.59012,31.0,33.531536,0.977941145456293,0.9954106,39011.64061134259,1161444148820,0.7770463151762307,13338,10.465986743035478,8.778323298683029,9.321024411682933,0.3124969288614091,1.5663464188788119,56.46846389770508,39011.75,1161453600000,0.4709991455078125,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070501,140.95476,32.0,56.695316,0.977941145456293,1.0075723,39203.641211458336,1178033000670,0.8615205359743664,14788,5.2142365685826215,-2.3362247339355053,-2.2317435417457694,-4.18479664270577,1.0799255380313912,33.304683685302734,39203.75,1178042400000,0.7100006103515626,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070509,140.91443,29.0,59.215073,0.977941145456293,1.0095274,39211.64407337963,1178724447940,1.0,17165,24.14379948828718,12.578992275522877,12.364844908062533,7.9982193903738015,2.1829926238090063,30.784927368164062,39211.75,1178733600000,1.6899993896484375,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070525,136.94174,1.0,62.245613,0.977941145456293,1.0128657,39227.64394386574,1180106836750,0.979318380425284,16810,25.011407839395808,15.51447535555101,15.186000685191692,13.783524447303813,1.6157264338040136,27.75438690185547,39227.75,1180116000000,2.0600006103515627,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20070610,133.32568,70.0,63.630566,0.977941145456293,1.0152515,39243.64377696759,1181489222330,0.7023594523740169,12056,14.720113684067812,10.125442490331405,9.95864735779898,3.9655546807669673,2.06983365347679,26.369434356689453,39243.75,1181498400000,2.25,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20070618,130.30353,27.0,63.148376,0.977941145456293,1.0160326,39251.64108136574,1182180189430,0.5849694145062627,10041,20.27969155933999,14.479640170898257,14.930681131908402,8.743213810021492,1.5903564277322901,26.85162353515625,39251.75,1182189600000,1.529998779296875,"{""type"":""MultiPoint"",""coordinates"":[]}"
