system:index,OBJECTID,azimuth,cloud_cover,count,elev,emiss,esd,l_exceltime,landsat_time,lat_dd,lon_dd,max,mean,median,min,name,p25,p75,pct_lake,pixel_count,site,skew,stdDev,sza,uid,v_exceltime,vapor_time,water_column,.geo
1_2_1_LE07_013030_20180819_00000000000000000001,2,143.74307,19.0,78,54.70634,0.9779510005476145,1.0120151,43331.646790162034,1534692682670,43.4096,-72.033,21.321216120986012,20.424993276431653,20.279573315321024,19.755390229039374,Herrick Cove buoy,20.279573315321024,20.801515260553288,0.6184856175972927,14621,herrick cove,0.02102585330103821,0.3688317120548894,35.29365921020508,1_LE07_013030_20180819,43331.75,1534701600000,1.5,"{""type"":""Polygon"",""coordinates"":[[[-72.03320768769208,43.411182053849274],[-72.0340154620288,43.411040778705384],[-72.03480787000979,43.410547227764916],[-72.03520423628561,43.40984576862282],[-72.03515082616006,43.40937930672144],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.409109811450826],[-72.03320768769208,43.409109811450826],[-72.03320768769208,43.40884031686559],[-72.03186021476591,43.40884031686559],[-72.03186021476591,43.409109811450826],[-72.03159072018067,43.409109811450826],[-72.03159072018067,43.40937930603606],[-72.03132122559543,43.409379306036065],[-72.03132122559543,43.41018778979177],[-72.03239920393638,43.41018778979177],[-72.03239920393638,43.41045728437701],[-72.03293819310686,43.41045728437701],[-72.03293819310686,43.41099627354748],[-72.03320768769208,43.41099627354748],[-72.03320768769208,43.411182053849274]]]}"
1_2_1_LE07_013030_20180819_00000000000000000002,3,143.74307,19.0,117,54.70634,0.9779510005476145,1.0120151,43331.646790162034,1534692682670,43.3436,-72.0595,21.321216120986012,19.89119479887395,19.755390229039374,19.755390229039374,State Beach buoy,19.755390229039374,19.755390229039374,0.6184856175972927,14621,state beach,2.2263418733106173,0.32690482319108866,35.29365921020508,1_LE07_013030_20180819,43331.75,1534701600000,1.5,"{""type"":""Polygon"",""coordinates"":[[[-72.05950109738653,43.34521910613385],[-72.06051479561432,43.34504162402367],[-72.06096562997138,43.34476051792352],[-72.06096562997138,43.34416161640899],[-72.06123512455662,43.34416161640899],[-72.06123512455662,43.343083638068045],[-72.06096562997138,43.343083638068045],[-72.06096562997138,43.342402675324635],[-72.06017326878364,43.34205503992512],[-72.05913323652076,43.34200176024698],[-72.05817380984517,43.34229855238104],[-72.05750522206037,43.342880382861864],[-72.0572739876134,43.34361975769784],[-72.05753079311037,43.34435465598315],[-72.05821937775514,43.34492403233099],[-72.05918885010426,43.345203110054086],[-72.05950109738653,43.34521910613385]]]}"
1_2_1_LE07_013030_20180819_00000000000000000003,4,143.74307,19.0,69,54.70634,0.9779510005476145,1.0120151,43331.646790162034,1534692682670,43.40996667,-72.03683333,20.801515260553288,20.22312683924253,20.279573315321024,19.755390229039374,Herrick Cove near-shore,20.279573315321024,20.279573315321024,0.6184856175972927,14621,Midge,0.08454304835606634,0.34196965141169394,35.29365921020508,1_LE07_013030_20180819,43331.75,1534701600000,1.5,"{""type"":""Polygon"",""coordinates"":[[[-72.03683548673186,43.411588366213316],[-72.03785029513612,43.41141088409275],[-72.03864270795927,43.41091733315216],[-72.0387503825392,43.4107267817082],[-72.0377890956411,43.41072677896224],[-72.0377890956411,43.41045728437701],[-72.0369806118854,43.41045728437701],[-72.0369806118854,43.41018778979177],[-72.03671111730016,43.41018778979177],[-72.03671111730016,43.409918295206545],[-72.03617212812968,43.409918295206545],[-72.03617212812968,43.4096488006213],[-72.03563313895921,43.4096488006213],[-72.03563313895921,43.409379306036065],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.40929043264027],[-72.03460593800615,43.40998901772712],[-72.03486302468049,43.41072391602334],[-72.03555236339955,43.41129329239383],[-72.03652289748239,43.41157237013257],[-72.03683548673186,43.411588366213316]]]}"
1_2_1_LE07_013030_20180819_00000000000000000004,5,143.74307,19.0,26,54.70634,0.9779510005476145,1.0120151,43331.646790162034,1534692682670,43.3234,-72.04105,21.321216120986012,20.330902824438688,20.279573315321024,19.755390229039374,Newbury near-shore,20.279573315321024,20.279573315321024,0.6184856175972927,14621,Newbury,1.0084577781195951,0.36343572341330016,35.29365921020508,1_LE07_013030_20180819,43331.75,1534701600000,1.5,"{""type"":""Polygon"",""coordinates"":[[[-72.03882593671928,43.32341053472706],[-72.03882296810697,43.32342002994098],[-72.03907968821694,43.324154928222974],[-72.03976804386703,43.32472430456392],[-72.04073719379252,43.325003382282276],[-72.04102303066394,43.3250180302906],[-72.04102303066394,43.32448851168676],[-72.0407535360787,43.324488511686766],[-72.0407535360787,43.32341053334583],[-72.04048404149346,43.32341053334583],[-72.04048404149346,43.323141038760596],[-72.04021454690822,43.323141038760596],[-72.04021454690822,43.32341053334583],[-72.03882593671928,43.32341053472706]]]}"
1_2_1_LE07_013030_20180819_00000000000000000005,6,143.74307,19.0,70,54.70634,0.9779510005476145,1.0120151,43331.646790162034,1534692682670,43.39601667,-72.07893333,21.321216120986012,20.166455089576715,20.279573315321024,19.755390229039374,North Sunapee Harbor near-shore,19.755390229039374,20.279573315321024,0.6184856175972927,14621,Coffin,0.7974329412610289,0.42347361549080276,35.29365921020508,1_LE07_013030_20180819,43331.75,1534701600000,1.5,"{""type"":""Polygon"",""coordinates"":[[[-72.08090822927883,43.39534121377586],[-72.0805001299896,43.394863449634194],[-72.07960661229343,43.394471772804756],[-72.07856568088195,43.39441849312916],[-72.0776054247335,43.39471528525021],[-72.07693625888795,43.39529711571328],[-72.07670482447406,43.396036490541455],[-72.0767529452175,43.396174079765686],[-72.07875227259694,43.39617407135951],[-72.07875227259694,43.39590457677427],[-72.07983025093789,43.39590457677427],[-72.07983025093789,43.39563508218904],[-72.08090822927883,43.39563508218904],[-72.08090822927883,43.39534121377586]]]}"
1_2_1_LE07_013030_20180819_00000000000000000006,7,143.74307,19.0,31,54.70634,0.9779510005476145,1.0120151,43331.646790162034,1534692682670,43.3448,-72.04368333,20.279573315321024,19.79660866295237,19.755390229039374,19.228904776496254,South of the Fells near-shore,19.755390229039374,19.755390229039374,0.6184856175972927,14621,Fichter,0.0024595457926899857,0.31251448075874116,35.29365921020508,1_LE07_013030_20180819,43331.75,1534701600000,1.5,"{""type"":""Polygon"",""coordinates"":[[[-72.04479595485724,43.34618028612594],[-72.0454899458251,43.34574757128844],[-72.04588588879373,43.34504611216201],[-72.04579945956394,43.34429046384715],[-72.04524961413046,43.34364621495343],[-72.0443568506278,43.34325453810841],[-72.04344848193105,43.34320800485175],[-72.04344848193105,43.34335313265328],[-72.04317898734581,43.34335313265328],[-72.04317898734581,43.34362262723852],[-72.04344848193105,43.34362262723852],[-72.04344848193105,43.34416161640899],[-72.04398747110153,43.34416161640899],[-72.04398747110153,43.34470060557946],[-72.04425696568676,43.34470060557946],[-72.04425696568676,43.345239594749934],[-72.044526460272,43.34523959474994],[-72.044526460272,43.345778583920406],[-72.04479595485724,43.345778583920406],[-72.04479595485724,43.34618028612594]]]}"
1_2_1_LE07_013030_20180819_00000000000000000007,8,143.74307,19.0,87,54.70634,0.9779510005476145,1.0120151,43331.646790162034,1534692682670,43.3913333,-72.0576666,20.801515260553288,20.175693339995437,20.279573315321024,19.755390229039374,Primary (GLEON) buoy (summer location),19.755390229039374,20.279573315321024,0.6184856175972927,14621,loon island,0.08423282884222609,0.3127299561714903,35.29365921020508,1_LE07_013030_20180819,43331.75,1534701600000,1.5,"{""type"":""Polygon"",""coordinates"":[[[-72.05766840685355,43.39295378291098],[-72.05868290316921,43.39277630079333],[-72.05947507230765,43.39228274985908],[-72.05987131912691,43.391581290721405],[-72.05978482352015,43.3908256424092],[-72.05923455606661,43.39018139352982],[-72.05834110739808,43.389789716698964],[-72.05730025640054,43.38973643702313],[-72.05634007443469,43.39003322914535],[-72.0556709602871,43.39061505961],[-72.05543954375695,43.39135443443888],[-72.05569655138777,43.392089332732034],[-72.05638567812433,43.39265870909617],[-72.0573559137366,43.392937786830515],[-72.05766840685355,43.39295378291098]]]}"
1_2_1_LE07_013030_20180819_00000000000000000008,9,143.74307,19.0,13,54.70634,0.9779510005476145,1.0120151,43331.646790162034,1534692682670,43.38565,-72.0812139,22.867269888613283,20.70676693594032,20.801515260553288,19.755390229039374,Primary (GLEON) buoy (winter location),20.279573315321024,21.321216120986012,0.6184856175972927,14621,harbor,1.0966166123786523,0.9173433871960505,35.29365921020508,1_LE07_013030_20180819,43331.75,1534701600000,1.5,"{""type"":""Polygon"",""coordinates"":[[[-72.07907619147697,43.38593327729933],[-72.07924078990159,43.386403978892254],[-72.07983025093789,43.38689105518269],[-72.07983025093789,43.386741760876255],[-72.08036924010837,43.386741760876255],[-72.08036924010837,43.38620277170578],[-72.07983025093789,43.38620277170578],[-72.07983025093789,43.38593327712054],[-72.07907619147697,43.38593327729933]]]}"
1_2_1_LE07_013030_20180904_00000000000000000000,1,149.08638,24.0,21,50.02081,0.9779510005476145,1.0084507,43347.64656030093,1536075062810,43.4288,-72.0675,20.80165028549756,17.91771286027091,17.635455611441373,17.099471988975754,Georges Mills buoy,17.635455611441373,18.169015153046416,0.45355329949238576,10722,georges mills,0.7028921684104924,0.9603035411880942,39.979190826416016,1_LE07_013030_20180904,43347.75,1536084000000,1.5300000190734864,"{""type"":""Polygon"",""coordinates"":[[[-72.06662501626134,43.427358524157384],[-72.06617157036814,43.42749859618633],[-72.06550204218924,43.42808042663828],[-72.06527048243436,43.42881980146157],[-72.06544618561688,43.429321905813644],[-72.06608602709086,43.42932190534353],[-72.06608602709086,43.42959139992875],[-72.0663555216761,43.42959139992875],[-72.0663555216761,43.429860894513986],[-72.06689451084657,43.429860894513986],[-72.06689451084657,43.42959139992875],[-72.0671640054318,43.42959139992875],[-72.0671640054318,43.429860894513986],[-72.06797248918751,43.429860894513986],[-72.06797248918751,43.42878291617305],[-72.06824198377275,43.428782916173056],[-72.06824198377275,43.428243927002576],[-72.06770299460229,43.428243927002576],[-72.06770299460229,43.427704937832104],[-72.0671640054318,43.427704937832104],[-72.0671640054318,43.427435443246864],[-72.06662501626134,43.427435443246864],[-72.06662501626134,43.427358524157384]]]}"
1_2_1_LE07_013030_20180904_00000000000000000001,2,149.08638,24.0,74,50.02081,0.9779510005476145,1.0084507,43347.64656030093,1536075062810,43.4096,-72.033,20.27968885627862,18.96277323380239,19.22898509365264,17.635455611441373,Herrick Cove buoy,18.70018139813577,19.22898509365264,0.45355329949238576,10722,herrick cove,-0.4508802878761108,0.5575518530616668,39.979190826416016,1_LE07_013030_20180904,43347.75,1536084000000,1.5300000190734864,"{""type"":""Polygon"",""coordinates"":[[[-72.03320768769208,43.411182053849274],[-72.0340154620288,43.411040778705384],[-72.03480787000979,43.410547227764916],[-72.03520423628561,43.40984576862282],[-72.03515082616006,43.40937930672144],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.409109811450826],[-72.03320768769208,43.409109811450826],[-72.03320768769208,43.40884031686559],[-72.03186021476591,43.40884031686559],[-72.03186021476591,43.409109811450826],[-72.03159072018067,43.409109811450826],[-72.03159072018067,43.40937930603606],[-72.03132122559543,43.409379306036065],[-72.03132122559543,43.41018778979177],[-72.03239920393638,43.41018778979177],[-72.03239920393638,43.41045728437701],[-72.03293819310686,43.41045728437701],[-72.03293819310686,43.41099627354748],[-72.03320768769208,43.41099627354748],[-72.03320768769208,43.411182053849274]]]}"
1_2_1_LE07_013030_20180904_00000000000000000002,3,149.08638,24.0,119,50.02081,0.9779510005476145,1.0084507,43347.64656030093,1536075062810,43.3436,-72.0595,19.75548753913828,18.31521685603687,18.169015153046416,17.635455611441373,State Beach buoy,18.169015153046416,18.70018139813577,0.45355329949238576,10722,state beach,0.6247216990259404,0.3903779321701034,39.979190826416016,1_LE07_013030_20180904,43347.75,1536084000000,1.5300000190734864,"{""type"":""Polygon"",""coordinates"":[[[-72.05950109738653,43.34521910613385],[-72.06051479561432,43.34504162402367],[-72.06096562997138,43.34476051792352],[-72.06096562997138,43.34416161640899],[-72.06123512455662,43.34416161640899],[-72.06123512455662,43.343083638068045],[-72.06096562997138,43.343083638068045],[-72.06096562997138,43.342402675324635],[-72.06017326878364,43.34205503992512],[-72.05913323652076,43.34200176024698],[-72.05817380984517,43.34229855238104],[-72.05750522206037,43.342880382861864],[-72.0572739876134,43.34361975769784],[-72.05753079311037,43.34435465598315],[-72.05821937775514,43.34492403233099],[-72.05918885010426,43.345203110054086],[-72.05950109738653,43.34521910613385]]]}"
1_2_1_LE07_013030_20180904_00000000000000000003,4,149.08638,24.0,69,50.02081,0.9779510005476145,1.0084507,43347.64656030093,1536075062810,43.40996667,-72.03683333,20.80165028549756,19.12452557509888,19.22898509365264,18.70018139813577,Herrick Cove near-shore,18.70018139813577,19.22898509365264,0.45355329949238576,10722,Midge,0.9061958713856194,0.4909518093663792,39.979190826416016,1_LE07_013030_20180904,43347.75,1536084000000,1.5300000190734864,"{""type"":""Polygon"",""coordinates"":[[[-72.03683548673186,43.411588366213316],[-72.03785029513612,43.41141088409275],[-72.03864270795927,43.41091733315216],[-72.0387503825392,43.4107267817082],[-72.0377890956411,43.41072677896224],[-72.0377890956411,43.41045728437701],[-72.0369806118854,43.41045728437701],[-72.0369806118854,43.41018778979177],[-72.03671111730016,43.41018778979177],[-72.03671111730016,43.409918295206545],[-72.03617212812968,43.409918295206545],[-72.03617212812968,43.4096488006213],[-72.03563313895921,43.4096488006213],[-72.03563313895921,43.409379306036065],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.40929043264027],[-72.03460593800615,43.40998901772712],[-72.03486302468049,43.41072391602334],[-72.03555236339955,43.41129329239383],[-72.03652289748239,43.41157237013257],[-72.03683548673186,43.411588366213316]]]}"
1_2_1_LE07_013030_20180904_00000000000000000004,5,149.08638,24.0,0,50.02081,0.9779510005476145,1.0084507,43347.64656030093,1536075062810,43.3234,-72.04105,,,,,Newbury near-shore,,,0.45355329949238576,10722,Newbury,,,39.979190826416016,1_LE07_013030_20180904,43347.75,1536084000000,1.5300000190734864,"{""type"":""Polygon"",""coordinates"":[[[-72.03882593671928,43.32341053472706],[-72.03882296810697,43.32342002994098],[-72.03907968821694,43.324154928222974],[-72.03976804386703,43.32472430456392],[-72.04073719379252,43.325003382282276],[-72.04102303066394,43.3250180302906],[-72.04102303066394,43.32448851168676],[-72.0407535360787,43.324488511686766],[-72.0407535360787,43.32341053334583],[-72.04048404149346,43.32341053334583],[-72.04048404149346,43.323141038760596],[-72.04021454690822,43.323141038760596],[-72.04021454690822,43.32341053334583],[-72.03882593671928,43.32341053472706]]]}"
1_2_1_LE07_013030_20180904_00000000000000000005,6,149.08638,24.0,39,50.02081,0.9779510005476145,1.0084507,43347.64656030093,1536075062810,43.39601667,-72.07893333,19.75548753913828,18.85251110055676,18.70018139813577,18.70018139813577,North Sunapee Harbor near-shore,18.70018139813577,18.70018139813577,0.45355329949238576,10722,Coffin,1.1504268293403135,0.39412896834852873,39.979190826416016,1_LE07_013030_20180904,43347.75,1536084000000,1.5300000190734864,"{""type"":""Polygon"",""coordinates"":[[[-72.08090822927883,43.39534121377586],[-72.0805001299896,43.394863449634194],[-72.07960661229343,43.394471772804756],[-72.07856568088195,43.39441849312916],[-72.0776054247335,43.39471528525021],[-72.07693625888795,43.39529711571328],[-72.07670482447406,43.396036490541455],[-72.0767529452175,43.396174079765686],[-72.07875227259694,43.39617407135951],[-72.07875227259694,43.39590457677427],[-72.07983025093789,43.39590457677427],[-72.07983025093789,43.39563508218904],[-72.08090822927883,43.39563508218904],[-72.08090822927883,43.39534121377586]]]}"
1_2_1_LE07_013030_20180904_00000000000000000006,7,149.08638,24.0,53,50.02081,0.9779510005476145,1.0084507,43347.64656030093,1536075062810,43.3448,-72.04368333,19.22898509365264,18.151111762395225,18.169015153046416,17.635455611441373,South of the Fells near-shore,18.169015153046416,18.169015153046416,0.45355329949238576,10722,Fichter,1.155578600940677,0.25216092952950503,39.979190826416016,1_LE07_013030_20180904,43347.75,1536084000000,1.5300000190734864,"{""type"":""Polygon"",""coordinates"":[[[-72.04479595485724,43.34618028612594],[-72.0454899458251,43.34574757128844],[-72.04588588879373,43.34504611216201],[-72.04579945956394,43.34429046384715],[-72.04524961413046,43.34364621495343],[-72.0443568506278,43.34325453810841],[-72.04344848193105,43.34320800485175],[-72.04344848193105,43.34335313265328],[-72.04317898734581,43.34335313265328],[-72.04317898734581,43.34362262723852],[-72.04344848193105,43.34362262723852],[-72.04344848193105,43.34416161640899],[-72.04398747110153,43.34416161640899],[-72.04398747110153,43.34470060557946],[-72.04425696568676,43.34470060557946],[-72.04425696568676,43.345239594749934],[-72.044526460272,43.34523959474994],[-72.044526460272,43.345778583920406],[-72.04479595485724,43.345778583920406],[-72.04479595485724,43.34618028612594]]]}"
1_2_1_LE07_013030_20180904_00000000000000000007,8,149.08638,24.0,59,50.02081,0.9779510005476145,1.0084507,43347.64656030093,1536075062810,43.3913333,-72.0576666,18.169015153046416,16.92422051776318,17.099471988975754,14.382051498473327,Primary (GLEON) buoy (summer location),16.561064022782087,17.635455611441373,0.45355329949238576,10722,loon island,-0.9282505511168606,1.0443334812782752,39.979190826416016,1_LE07_013030_20180904,43347.75,1536084000000,1.5300000190734864,"{""type"":""Polygon"",""coordinates"":[[[-72.05766840685355,43.39295378291098],[-72.05868290316921,43.39277630079333],[-72.05947507230765,43.39228274985908],[-72.05987131912691,43.391581290721405],[-72.05978482352015,43.3908256424092],[-72.05923455606661,43.39018139352982],[-72.05834110739808,43.389789716698964],[-72.05730025640054,43.38973643702313],[-72.05634007443469,43.39003322914535],[-72.0556709602871,43.39061505961],[-72.05543954375695,43.39135443443888],[-72.05569655138777,43.392089332732034],[-72.05638567812433,43.39265870909617],[-72.0573559137366,43.392937786830515],[-72.05766840685355,43.39295378291098]]]}"
1_2_1_LE07_013030_20180904_00000000000000000008,9,149.08638,24.0,4,50.02081,0.9779510005476145,1.0084507,43347.64656030093,1536075062810,43.38565,-72.0812139,19.22898509365264,17.08790064438348,16.561064022782087,16.02013974101949,Primary (GLEON) buoy (winter location),16.561064022782087,17.635455611441373,0.45355329949238576,10722,harbor,0.4907809125520837,1.2249997263725545,39.979190826416016,1_LE07_013030_20180904,43347.75,1536084000000,1.5300000190734864,"{""type"":""Polygon"",""coordinates"":[[[-72.07907619147697,43.38593327729933],[-72.07924078990159,43.386403978892254],[-72.07983025093789,43.38689105518269],[-72.07983025093789,43.386741760876255],[-72.08036924010837,43.386741760876255],[-72.08036924010837,43.38620277170578],[-72.07983025093789,43.38620277170578],[-72.07983025093789,43.38593327712054],[-72.07907619147697,43.38593327729933]]]}"
2_1_LC08_013030_20181014_00000000000000000000,1,160.51839,11.37,70,36.58507,0.9779510005476145,0.9974157,43387.64772986111,1539531163860,43.4288,-72.0675,11.589576240725668,11.12182236955444,11.169326154454348,9.493163656338464,Georges Mills buoy,10.877393362204842,11.438915651962967,0.7249576988155668,17138,georges mills,-0.8346702927258924,0.5079743528268551,53.4149284362793,1_LC08_013030_20181014,43387.75,1539540000000,1.3199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.06662501626134,43.427358524157384],[-72.06617157036814,43.42749859618633],[-72.06550204218924,43.42808042663828],[-72.06527048243436,43.42881980146157],[-72.06544618561688,43.429321905813644],[-72.06608602709086,43.42932190534353],[-72.06608602709086,43.42959139992875],[-72.0663555216761,43.42959139992875],[-72.0663555216761,43.429860894513986],[-72.06689451084657,43.429860894513986],[-72.06689451084657,43.42959139992875],[-72.0671640054318,43.42959139992875],[-72.0671640054318,43.429860894513986],[-72.06797248918751,43.429860894513986],[-72.06797248918751,43.42878291617305],[-72.06824198377275,43.428782916173056],[-72.06824198377275,43.428243927002576],[-72.06770299460229,43.428243927002576],[-72.06770299460229,43.427704937832104],[-72.0671640054318,43.427704937832104],[-72.0671640054318,43.427435443246864],[-72.06662501626134,43.427435443246864],[-72.06662501626134,43.427358524157384]]]}"
2_1_LC08_013030_20181014_00000000000000000001,2,160.51839,11.37,78,36.58507,0.9779510005476145,0.9974157,43387.64772986111,1539531163860,43.4096,-72.033,10.666044115729191,10.21603537702901,10.277461848371246,8.951369489542703,Herrick Cove buoy,10.029426132611611,10.50861882972858,0.7249576988155668,17138,herrick cove,-0.6522447446902148,0.42990273586292566,53.4149284362793,1_LC08_013030_20181014,43387.75,1539540000000,1.3199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.03320768769208,43.411182053849274],[-72.0340154620288,43.411040778705384],[-72.03480787000979,43.410547227764916],[-72.03520423628561,43.40984576862282],[-72.03515082616006,43.40937930672144],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.409109811450826],[-72.03320768769208,43.409109811450826],[-72.03320768769208,43.40884031686559],[-72.03186021476591,43.40884031686559],[-72.03186021476591,43.409109811450826],[-72.03159072018067,43.409109811450826],[-72.03159072018067,43.40937930603606],[-72.03132122559543,43.409379306036065],[-72.03132122559543,43.41018778979177],[-72.03239920393638,43.41018778979177],[-72.03239920393638,43.41045728437701],[-72.03293819310686,43.41045728437701],[-72.03293819310686,43.41099627354748],[-72.03320768769208,43.41099627354748],[-72.03320768769208,43.411182053849274]]]}"
2_1_LC08_013030_20181014_00000000000000000002,3,160.51839,11.37,119,36.58507,0.9779510005476145,0.9974157,43387.64772986111,1539531163860,43.3436,-72.0595,12.342394758014752,11.972730800753114,12.072414037239486,10.728422539839535,State Beach buoy,11.81517444048492,12.198135360394534,0.7249576988155668,17138,state beach,-1.292810336765559,0.33787572662804805,53.4149284362793,1_LC08_013030_20181014,43387.75,1539540000000,1.3199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.05950109738653,43.34521910613385],[-72.06051479561432,43.34504162402367],[-72.06096562997138,43.34476051792352],[-72.06096562997138,43.34416161640899],[-72.06123512455662,43.34416161640899],[-72.06123512455662,43.343083638068045],[-72.06096562997138,43.343083638068045],[-72.06096562997138,43.342402675324635],[-72.06017326878364,43.34205503992512],[-72.05913323652076,43.34200176024698],[-72.05817380984517,43.34229855238104],[-72.05750522206037,43.342880382861864],[-72.0572739876134,43.34361975769784],[-72.05753079311037,43.34435465598315],[-72.05821937775514,43.34492403233099],[-72.05918885010426,43.345203110054086],[-72.05950109738653,43.34521910613385]]]}"
2_1_LC08_013030_20181014_00000000000000000003,4,160.51839,11.37,69,36.58507,0.9779510005476145,0.9974157,43387.64772986111,1539531163860,43.40996667,-72.03683333,10.527640418549606,9.448616963470881,9.526074466123962,7.956558472254512,Herrick Cove near-shore,9.122175371548767,9.756177961757194,0.7249576988155668,17138,Midge,-0.4942536883476936,0.5956186921013105,53.4149284362793,1_LC08_013030_20181014,43387.75,1539540000000,1.3199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.03683548673186,43.411588366213316],[-72.03785029513612,43.41141088409275],[-72.03864270795927,43.41091733315216],[-72.0387503825392,43.4107267817082],[-72.0377890956411,43.41072677896224],[-72.0377890956411,43.41045728437701],[-72.0369806118854,43.41045728437701],[-72.0369806118854,43.41018778979177],[-72.03671111730016,43.41018778979177],[-72.03671111730016,43.409918295206545],[-72.03617212812968,43.409918295206545],[-72.03617212812968,43.4096488006213],[-72.03563313895921,43.4096488006213],[-72.03563313895921,43.409379306036065],[-72.03482465520351,43.409379306036065],[-72.03482465520351,43.40929043264027],[-72.03460593800615,43.40998901772712],[-72.03486302468049,43.41072391602334],[-72.03555236339955,43.41129329239383],[-72.03652289748239,43.41157237013257],[-72.03683548673186,43.411588366213316]]]}"
2_1_LC08_013030_20181014_00000000000000000004,5,160.51839,11.37,35,36.58507,0.9779510005476145,0.9974157,43387.64772986111,1539531163860,43.3234,-72.04105,11.441602729315967,11.001534123587092,11.066701419794423,10.315565317574379,Newbury near-shore,10.798862059472627,11.172043689025605,0.7249576988155668,17138,Newbury,-0.471320967928828,0.30186213287886443,53.4149284362793,1_LC08_013030_20181014,43387.75,1539540000000,1.3199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.03882593671928,43.32341053472706],[-72.03882296810697,43.32342002994098],[-72.03907968821694,43.324154928222974],[-72.03976804386703,43.32472430456392],[-72.04073719379252,43.325003382282276],[-72.04102303066394,43.3250180302906],[-72.04102303066394,43.32448851168676],[-72.0407535360787,43.324488511686766],[-72.0407535360787,43.32341053334583],[-72.04048404149346,43.32341053334583],[-72.04048404149346,43.323141038760596],[-72.04021454690822,43.323141038760596],[-72.04021454690822,43.32341053334583],[-72.03882593671928,43.32341053472706]]]}"
2_1_LC08_013030_20181014_00000000000000000005,6,160.51839,11.37,70,36.58507,0.9779510005476145,0.9974157,43387.64772986111,1539531163860,43.39601667,-72.07893333,11.212501520917776,10.604801327012025,10.67419633899089,9.29273940840614,North Sunapee Harbor near-shore,10.370003431564768,10.899041481292848,0.7249576988155668,17138,Coffin,-1.0393658463574489,0.5001583827507108,53.4149284362793,1_LC08_013030_20181014,43387.75,1539540000000,1.3199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.08090822927883,43.39534121377586],[-72.0805001299896,43.394863449634194],[-72.07960661229343,43.394471772804756],[-72.07856568088195,43.39441849312916],[-72.0776054247335,43.39471528525021],[-72.07693625888795,43.39529711571328],[-72.07670482447406,43.396036490541455],[-72.0767529452175,43.396174079765686],[-72.07875227259694,43.39617407135951],[-72.07875227259694,43.39590457677427],[-72.07983025093789,43.39590457677427],[-72.07983025093789,43.39563508218904],[-72.08090822927883,43.39563508218904],[-72.08090822927883,43.39534121377586]]]}"
2_1_LC08_013030_20181014_00000000000000000006,7,160.51839,11.37,61,36.58507,0.9779510005476145,0.9974157,43387.64772986111,1539531163860,43.3448,-72.04368333,12.28364024404905,11.612637728995853,11.777615094866523,9.720610383964061,South of the Fells near-shore,11.298822264206295,12.021570195282175,0.7249576988155668,17138,Fichter,-0.9172436233995588,0.6836577112750242,53.4149284362793,1_LC08_013030_20181014,43387.75,1539540000000,1.3199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.04479595485724,43.34618028612594],[-72.0454899458251,43.34574757128844],[-72.04588588879373,43.34504611216201],[-72.04579945956394,43.34429046384715],[-72.04524961413046,43.34364621495343],[-72.0443568506278,43.34325453810841],[-72.04344848193105,43.34320800485175],[-72.04344848193105,43.34335313265328],[-72.04317898734581,43.34335313265328],[-72.04317898734581,43.34362262723852],[-72.04344848193105,43.34362262723852],[-72.04344848193105,43.34416161640899],[-72.04398747110153,43.34416161640899],[-72.04398747110153,43.34470060557946],[-72.04425696568676,43.34470060557946],[-72.04425696568676,43.345239594749934],[-72.044526460272,43.34523959474994],[-72.044526460272,43.345778583920406],[-72.04479595485724,43.345778583920406],[-72.04479595485724,43.34618028612594]]]}"
2_1_LC08_013030_20181014_00000000000000000007,8,160.51839,11.37,132,36.58507,0.9779510005476145,0.9974157,43387.64772986111,1539531163860,43.3913333,-72.0576666,12.577050026988745,12.39235946504335,12.428720434152469,12.315704769182638,Primary (GLEON) buoy (summer location),12.340209465418216,12.428720434152469,0.7249576988155668,17138,loon island,0.5531597974694732,0.06414024291591691,53.4149284362793,1_LC08_013030_20181014,43387.75,1539540000000,1.3199999809265137,"{""type"":""Polygon"",""coordinates"":[[[-72.05766840685355,43.39295378291098],[-72.05868290316921,43.39277630079333],[-72.05947507230765,43.39228274985908],[-72.05987131912691,43.391581290721405],[-72.05978482352015,43.3908256424092],[-72.05923455606661,43.39018139352982],[-72.05834110739808,43.389789716698964],[-72.05730025640054,43.38973643702313],[-72.05634007443469,43.39003322914535],[-72.0556709602871,43.39061505961],[-72.05543954375695,43.39135443443888],[-72.05569655138777,43.392089332732034],[-72.05638567812433,43.39265870909617],[-72.0573559137366,43.392937786830515],[-72.05766840685355,43.39295378291098]]]}"
