system:index,cloud_cover,emiss,landsat_time,pixel_count,surface_temp_coffin,surface_temp_fichter,surface_temp_mean,surface_temp_midge,surface_temp_newbury,surface_temp_stdDev,vapor_time,water_column,.geo
1_1_2_1_LT05_013030_20021018,34.0,0.981,1034953543070,13317,-9999,10.928738774738038,10.285132338542988,-9999,-9999,1.0554999045909959,1034964000000,0.5399993896484375,
1_2_1_LE07_013030_20030303,4.0,0.981,1046704896510,0,-9999,-9999,,-9999,-9999,,1046714400000,0.020001220703125003,
1_1_2_1_LT05_013030_20030311,81.0,0.981,1047395196000,4689,-9999,-9999,-21.20480491058629,-20.431339788507497,-9999,0.4965287046128481,1047405600000,0.3600006103515625,
1_2_1_LE07_013030_20030319,1.0,0.981,1048087295180,57,-9999,-9999,-1.7284291915481538,-9999,-9999,0.3329240395263779,1048096800000,0.4,
1_1_2_1_LT05_013030_20030327,8.0,0.981,1048777618570,5074,-9999,-9999,-0.6868552589123379,-9999,-9999,0.6591953552766404,1048788000000,0.6000000000000001,
1_1_2_1_LT05_013030_20030412,61.0,0.981,1050160045350,865,-9999,-9999,-1.497130522567602,-9999,-1.845033341267893,0.9946364594112833,1050170400000,0.7600006103515625,
1_2_1_LE07_013030_20030420,8.0,0.981,1050852097870,18422,0.31249369063842786,0.31249369063842786,0.35387740131976453,1.5603307458124664,1.5603307458124664,1.0460662141615158,1050861600000,1.6799987792968751,
1_1_2_1_LT05_013030_20030428,0.0,0.981,1051542467640,24901,3.9661812409219506,3.9661812409219506,4.909626311332177,6.001362625636873,6.001362625636873,2.366251327244151,1051552800000,1.1600006103515625,
1_2_1_LE07_013030_20030522,84.0,0.981,1053616894220,630,-9999,-9999,8.276037262062106,-9999,-9999,1.0820078354352483,1053626400000,0.8600006103515625,
1_1_2_1_LT05_013030_20030530,62.0,0.981,1054307303450,1808,-9999,-9999,10.627692156884146,-9999,-9999,0.9851562665231586,1054317600000,2.2600006103515624,
1_1_2_1_LT05_013030_20030615,35.0,0.981,1055689722140,21528,14.253239929657171,13.313015392191147,14.382777738880868,14.253239929657171,-9999,0.8892446806862525,1055700000000,1.279998779296875,
1_1_2_1_LT05_013030_20030701,14.0,0.981,1057072144200,15855,-9999,19.74763420327085,19.541856474779625,19.298852111705067,19.74763420327085,0.7701353588959204,1057082400000,2.3199996948242188,
1_1_2_1_LT05_013030_20030717,32.0,0.981,1058454560070,15651,-9999,17.943154009970296,18.636565818464838,18.848979716277597,-9999,0.5412905974262032,1058464800000,2.4600006103515626,
1_2_1_LE07_013030_20030725,22.0,0.981,1059146483970,10757,18.169441681170124,-9999,17.92984726511987,-9999,-9999,0.5331661924454241,1059156000000,2.070001220703125,
1_2_1_LE07_013030_20030810,98.0,0.981,1060528877750,0,-9999,-9999,,-9999,-9999,,1060538400000,4.8500000000000005,
1_1_2_1_LT05_013030_20030818,53.0,0.981,1061219395070,18542,18.395883558076978,17.942383131457017,18.187683908718576,18.395883558076978,-9999,0.38932942642401447,1061229600000,2.1,
1_2_1_LE07_013030_20030826,36.0,0.981,1061911276380,0,-9999,-9999,,-9999,-9999,,1061920800000,3.0,
1_2_1_LE07_013030_20030927,91.0,0.981,1064676064850,0,-9999,-9999,,-9999,-9999,,1064685600000,2.619999694824219,
1_2_1_LE07_013030_20031013,1.0,0.981,1066058461450,17695,-9999,12.720176612522131,12.643449998789253,12.720176612522131,-9999,0.36580484236681826,1066068000000,1.1209991455078125,
1_1_2_1_LT05_013030_20031021,74.0,0.981,1066749052620,10770,-9999,9.95929907405855,9.336772883523075,8.982863817022842,9.472148628486897,0.4564331832494016,1066759200000,1.9000000000000001,
1_1_2_1_LT05_013030_20040313,46.0,0.981,1079190718480,6228,-9999,-9999,-6.006101867122502,-9999,-9999,0.7573093857326924,1079200800000,0.3899993896484375,
1_2_1_LE07_013030_20040321,86.0,0.981,1079882530410,827,-1.5894505766243125,-9999,-2.078110663817251,-9999,-9999,0.5908115753445535,1079892000000,0.7209991455078125,
1_1_2_1_LT05_013030_20040329,2.0,0.981,1080573121460,1219,-9999,-9999,-1.0770566010039733,-9999,-9999,0.39983610209168186,1080583200000,0.2709991455078125,
1_2_1_LE07_013030_20040406,9.0,0.981,1081264928170,11990,-9999,-9999,-1.9847700900051068,-9999,-9999,0.5811222452732158,1081274400000,0.5100006103515625,
1_2_1_LE07_013030_20040422,42.0,0.981,1082647320810,18282,4.613941428394675,6.403474331352776,6.140818785927972,-9999,6.993225063809986,1.3637448197501025,1082656800000,1.4299987792968751,
1_1_2_1_LT05_013030_20040430,31.0,0.981,1083337980400,20909,0.8374264159564261,0.8374264159564261,2.543449081967701,5.49592392249074,3.9660188991898746,2.0165140039266407,1083348000000,1.5399993896484376,
1_2_1_LE07_013030_20040508,65.0,0.981,1084029724880,1716,-9999,-9999,-0.8937291944919362,-9999,-9999,1.5565554170317946,1084039200000,1.1100006103515625,
1_2_1_LE07_013030_20040609,33.0,0.981,1086794517850,0,-9999,-9999,,-9999,-9999,,1086804000000,3.3300003051757816,
1_2_1_LE07_013030_20040625,85.0,0.981,1088176914960,5,-9999,-9999,9.893119763265327,-9999,-9999,1.066240299940009E-7,1088186400000,2.0799987792968753,
1_1_2_1_LT05_013030_20040703,13.0,0.981,1088867692920,19149,17.486868481645722,17.486868481645722,17.855796276124384,17.941923861510606,17.941923861510606,0.7439990042036532,1088877600000,1.8600006103515625,
1_2_1_LE07_013030_20040711,15.0,0.981,1089559312880,17574,17.635974071409688,17.635974071409688,17.979512577092482,-9999,17.635974071409688,0.5265823927516179,1089568800000,2.2800003051757813,
1_1_2_1_LT05_013030_20040804,57.0,0.981,1091632538780,0,-9999,-9999,,-9999,-9999,,1091642400000,2.4399993896484378,
1_2_1_LE07_013030_20040812,100.0,0.981,1092324101970,0,-9999,-9999,,-9999,-9999,,1092333600000,3.219999694824219,
1_1_2_1_LT05_013030_20040820,68.0,0.981,1093014963970,0,-9999,-9999,,-9999,-9999,,1093024800000,2.5500000000000003,
1_2_1_LE07_013030_20040828,39.0,0.981,1093706499130,0,-9999,-9999,,-9999,-9999,,1093716000000,3.219999694824219,
1_2_1_LE07_013030_20040913,55.0,0.981,1095088892060,0,-9999,-9999,,-9999,-9999,,1095098400000,1.5100006103515626,
1_1_2_1_LT05_013030_20040921,75.0,0.981,1095779812860,0,-9999,-9999,,-9999,-9999,,1095789600000,2.75,
1_1_2_1_LT05_013030_20041007,0.0,0.981,1097162232270,24908,14.25302762759921,14.25302762759921,14.180675031114667,13.78381465681466,14.25302762759921,0.3544768569347376,1097172000000,1.5899993896484377,
1_1_2_1_LT05_013030_20041023,81.0,0.981,1098544653570,0,-9999,-9999,,-9999,-9999,,1098554400000,0.720001220703125,
1_2_1_LE07_013030_20041031,83.0,0.981,1099236105090,0,-9999,-9999,,-9999,-9999,,1099245600000,1.6700012207031252,
1_1_2_1_LT05_013030_20050316,35.0,0.981,1110986392140,436,-9999,-9999,-5.106835092769738,-9999,-9999,0.8266313613294397,1110996000000,0.6399993896484375,
1_2_1_LE07_013030_20050409,4.0,0.981,1113060150140,8644,-0.317416733083264,-9999,-0.8286985528711023,-9999,-9999,0.9041517655023436,1113069600000,0.6600006103515625,
1_1_2_1_LT05_013030_20050417,2.0,0.981,1113751202000,24372,0.8374379769376077,1.3655339611740818,2.24824972385154,1.8908942839066738,4.9886718928656375,3.229132627283941,1113760800000,1.05,
1_1_2_1_LT05_013030_20050503,61.0,0.981,1115133607050,13038,-9999,5.49635118467534,5.622358791626286,-9999,6.0015434756113395,1.2678795284409838,1115143200000,0.75,
1_2_1_LE07_013030_20050511,21.0,0.981,1115824950640,14465,-9999,11.596797892984368,11.58434003631064,-9999,11.031631832768564,1.0223965385166935,1115834400000,2.3000000000000003,
1_1_2_1_LT05_013030_20050519,50.0,0.981,1116516012710,19063,8.984112782500302,9.473429292034965,9.075042149346617,-9999,9.960597238054442,1.259577909085513,1116525600000,0.9,
1_1_2_1_LT05_013030_20050604,2.0,0.981,1117898421200,24908,16.571726341865944,17.030253971584088,17.38868286807482,17.942148028889328,16.571726341865944,1.1498871204186625,1117908000000,1.9799987792968752,
1_2_1_LE07_013030_20050612,100.0,0.981,1118589741610,0,-9999,-9999,,-9999,-9999,,1118599200000,4.310000610351563,
1_1_2_1_LT05_013030_20050620,16.0,0.981,1119280828130,24729,17.94171061791894,17.030047002756103,17.558612675035853,18.39500982502681,16.571620829170826,0.6304571684010135,1119290400000,1.7399993896484376,
1_2_1_LE07_013030_20050714,48.0,0.981,1121354539290,0,-9999,-9999,,-9999,-9999,,1121364000000,3.719999694824219,
1_1_2_1_LT05_013030_20050722,88.0,0.981,1122045644550,0,-9999,-9999,,-9999,-9999,,1122055200000,3.0,
1_2_1_LE07_013030_20050730,25.0,0.981,1122736937780,14914,-9999,19.229028107641216,19.205569940322857,-9999,19.229028107641216,0.4585094281571907,1122746400000,1.7899993896484376,
1_1_2_1_LT05_013030_20050807,46.0,0.981,1123428053410,14430,10.444773640417024,12.364564328452905,13.782217908211416,7.998107458915174,16.111459444672306,2.1856716159749188,1123437600000,1.6899993896484375,
1_1_2_1_LT05_013030_20050823,30.0,0.981,1124810458890,17615,18.39585736813008,-9999,18.59306548511745,19.297886838191555,-9999,0.5153604482891659,1124820000000,2.0899993896484377,
1_1_2_1_LT05_013030_20050908,1.0,0.981,1126192861190,0,-9999,-9999,,-9999,-9999,,1126202400000,2.9100006103515628,
1_1_2_1_LT05_013030_20050924,0.0,0.981,1127575259940,24908,17.0294316012238,17.485849834497788,17.018851356157768,17.0294316012238,16.11128527225988,0.5087945642631037,1127584800000,0.9500000000000001,
1_2_1_LE07_013030_20051002,4.0,0.981,1128266517760,17690,15.475929465005315,14.929687160433016,15.177874721790042,15.475929465005315,14.929687160433016,0.38431949484499867,1128276000000,2.369999694824219,
1_1_2_1_LT05_013030_20060303,45.0,0.981,1141399427360,2061,-9999,-9999,-10.212419490084187,-9999,-9999,1.0077740841690606,1141408800000,0.2600006103515625,
1_2_1_LE07_013030_20060311,23.0,0.981,1142090579850,2193,-9999,-9999,-1.2373893501928723,-9999,-9999,0.5614129827892296,1142100000000,0.30000000000000004,
1_2_1_LE07_013030_20060327,2.0,0.981,1143472978730,6938,-9999,-9999,-1.545024001040171,-9999,-0.951365964183471,1.066968927503573,1143482400000,0.42099914550781253,
1_2_1_LE07_013030_20060412,38.0,0.981,1144855375160,161,-9999,-9999,-2.186565428889429,-9999,-9999,0.5022819700788625,1144864800000,1.2600006103515626,
1_1_2_1_LT05_013030_20060420,0.0,0.981,1145546680080,24908,7.004851664947411,7.503074504047177,7.753165474997553,9.960684255312783,8.492702948983933,2.2049216285792186,1145556000000,0.6899993896484375,
1_2_1_LE07_013030_20060428,0.0,0.981,1146237775820,17512,-9999,-9999,6.679354496499789,7.58027022544059,-9999,1.0026988931315346,1146247200000,0.37099914550781254,
1_1_2_1_LT05_013030_20060522,59.0,0.981,1148311505040,910,-9999,-9999,7.742732264654561,-9999,-9999,0.2944167674710941,1148320800000,1.4100006103515625,
1_2_1_LE07_013030_20060530,8.0,0.981,1149002577040,0,-9999,-9999,,-9999,-9999,,1149012000000,3.4800003051757815,
1_2_1_LE07_013030_20060615,35.0,0.981,1150384973560,1195,-9999,-9999,6.573910311983051,-9999,-9999,1.5465461441293462,1150394400000,1.7709991455078127,
1_1_2_1_LT05_013030_20060623,89.0,0.981,1151076337010,0,-9999,-9999,,-9999,-9999,,1151085600000,2.5800003051757816,
1_2_1_LE07_013030_20060701,9.0,0.981,1151767367780,17603,17.099488875311604,-9999,17.529354937475944,17.63574196667491,-9999,0.4974061646096366,1151776800000,2.1399993896484375,
1_1_2_1_LT05_013030_20060709,33.0,0.981,1152458752010,1275,-9999,-9999,18.927300338642297,17.943131267100277,-9999,1.0201122386882948,1152468000000,2.45,
1_2_1_LE07_013030_20060717,8.0,0.981,1153149759880,0,-9999,-9999,,-9999,-9999,,1153159200000,2.7399993896484376,
1_1_2_1_LT05_013030_20060725,15.0,0.981,1153841164690,0,-9999,-9999,,-9999,-9999,,1153850400000,3.1600006103515628,
1_2_1_LE07_013030_20060802,22.0,0.981,1154532155040,0,-9999,-9999,,-9999,-9999,,1154541600000,4.419999694824219,
1_1_2_1_LT05_013030_20060810,46.0,0.981,1155223576060,0,-9999,-9999,,-9999,-9999,,1155232800000,2.510000610351563,
1_2_1_LE07_013030_20060818,75.0,0.981,1155914553410,106,-9999,-9999,14.61506273592852,-9999,-9999,0.7585228533583906,1155924000000,2.3000000000000003,
1_1_2_1_LT05_013030_20060911,3.0,0.981,1157988398220,24374,12.840248729027993,13.313207989874483,13.292713518371013,11.88843812584523,13.78423388948054,0.7569630294428303,1157997600000,0.9399993896484375,
1_2_1_LE07_013030_20060919,54.0,0.981,1158679344200,0,-9999,-9999,,-9999,-9999,,1158688800000,3.4000000000000004,
1_1_2_1_LT05_013030_20060927,19.0,0.981,1159370809980,16023,13.783635663837522,13.783635663837522,13.637356303467172,13.783635663837522,13.783635663837522,0.6338203443138033,1159380000000,1.75,
1_2_1_LE07_013030_20061005,22.0,0.981,1160061732240,11377,-9999,-9999,12.320892254816346,-9999,10.465565857540664,0.9091717911614116,1160071200000,0.9709991455078125,
1_1_2_1_LT05_013030_20061013,1.0,0.981,1160753221320,24908,11.409663194598362,11.409663194598362,11.432110191070173,10.928733572619704,10.928733572619704,0.6668729364176468,1160762400000,0.6209991455078125,
1_2_1_LE07_013030_20061021,31.0,0.981,1161444148820,13064,-9999,-9999,9.174515711970615,9.320814414328652,-9999,0.9799669972184787,1161453600000,0.4709991455078125,
1_1_2_1_LT05_013030_20061029,92.0,0.981,1162135631680,0,-9999,-9999,,-9999,-9999,,1162144800000,0.9100006103515625,
1_1_2_1_LT05_013030_20070306,35.0,0.981,1173194872670,2396,-9999,-9999,-19.419837380651856,-19.768597866044153,-9999,1.0393704394595413,1173204000000,0.060000610351562504,
1_2_1_LE07_013030_20070314,84.0,0.981,1173885805260,0,-9999,-9999,,-9999,-9999,,1173895200000,2.5899993896484377,
1_1_2_1_LT05_013030_20070322,18.0,0.981,1174577269360,6133,-4.603849093378496,-9999,-5.12558903887957,-9999,-9999,1.9327171350968153,1174586400000,2.269999694824219,
1_2_1_LE07_013030_20070330,60.0,0.981,1175268205900,5415,-9999,-9999,-3.437783043933803,-9999,-9999,1.1152799136535105,1175277600000,0.3899993896484375,
1_1_2_1_LT05_013030_20070407,56.0,0.981,1175959664030,2829,-9999,-9999,-3.728669710241144,-9999,-9999,0.9753151284598431,1175968800000,0.4,
1_1_2_1_LT05_013030_20070423,7.0,0.981,1177342056920,22127,1.8909119054094685,1.365543586960049,2.410393983775128,2.4136387066612204,6.001540824011006,2.981554822350914,1177351200000,0.7600006103515625,
1_2_1_LE07_013030_20070501,32.0,0.981,1178033000670,17980,-2.2317546121521934,-2.878373961008355,-2.291098775333192,-1.5894501516991024,-1.5894501516991024,1.065143665568332,1178042400000,0.7100006103515626,
1_1_2_1_LT05_013030_20070509,29.0,0.981,1178724447940,24908,9.959692864671457,12.364564328452905,12.637791695151972,14.720312917637552,12.364564328452905,2.1489549019826812,1178733600000,1.6899993896484375,
1_1_2_1_LT05_013030_20070525,1.0,0.981,1180106836750,20050,13.783203652613222,-9999,15.537736330864739,16.111477643233734,-9999,1.5944193309843147,1180116000000,2.0600006103515627,
1_2_1_LE07_013030_20070602,64.0,0.981,1180797789140,0,-9999,-9999,,-9999,-9999,,1180807200000,2.9000000000000004,
1_1_2_1_LT05_013030_20070610,70.0,0.981,1181489222330,12934,-9999,-9999,11.0654012818213,13.31165828595648,-9999,1.8818142770292785,1181498400000,2.25,
1_2_1_LE07_013030_20070618,27.0,0.981,1182180189430,10911,14.9302429550629,16.019632987791002,14.814072233904032,-9999,14.9302429550629,1.192474768795387,1182189600000,1.529998779296875,
1_1_2_1_LT05_013030_20070626,4.0,0.981,1182871604440,0,-9999,-9999,,-9999,-9999,,1182880800000,2.869999694824219,
1_2_1_LE07_013030_20070704,89.0,0.981,1183562587800,0,-9999,-9999,,-9999,-9999,,1183572000000,2.789999389648438,
1_1_2_1_LT05_013030_20070712,15.0,0.981,1184253995700,14962,17.941316924344708,17.486421172090406,18.02269233958463,-9999,17.486421172090406,0.7040026428851486,1184263200000,1.5,
1_2_1_LE07_013030_20070720,53.0,0.981,1184944984440,0,-9999,-9999,,-9999,-9999,,1184954400000,2.85,
1_2_1_LE07_013030_20070805,0.0,0.981,1186327379580,17925,21.320073093032075,21.320073093032075,21.422873966096535,21.83748588008769,21.83748588008769,0.3665866326326696,1186336800000,1.4600006103515626,
1_1_2_1_LT05_013030_20070813,49.0,0.981,1187018776380,20367,-9999,19.295772030233802,18.85875233617704,-9999,-9999,0.4560321468539567,1187028000000,1.470001220703125,
1_2_1_LE07_013030_20070821,75.0,0.981,1187709773320,0,-9999,-9999,,-9999,-9999,,1187719200000,1.170001220703125,
1_1_2_1_LT05_013030_20070829,1.0,0.981,1188401165070,0,-9999,-9999,,-9999,-9999,,1188410400000,3.4300003051757812,
1_2_1_LE07_013030_20070906,39.0,0.981,1189092165710,0,-9999,-9999,,-9999,-9999,,1189101600000,3.2300003051757815,
1_1_2_1_LT05_013030_20070914,30.0,0.981,1189783559300,24908,16.11147710601973,16.11147710601973,16.368724582332597,16.11147710601973,16.57177279634392,0.3259163214739851,1189792800000,2.0899993896484377,
1_2_1_LE07_013030_20070922,59.0,0.981,1190474560620,0,-9999,-9999,,-9999,-9999,,1190484000000,2.9300003051757812,
1_1_2_1_LT05_013030_20070930,69.0,0.981,1191165951320,0,-9999,-9999,,-9999,-9999,,1191175200000,1.5899993896484377,
1_1_2_1_LT05_013030_20080324,15.0,0.981,1206372162860,385,-9999,-9999,-3.822951306162084,-9999,-9999,0.3376033900521728,1206381600000,0.30000000000000004,
1_1_2_1_LT05_013030_20080409,77.0,0.981,1207754540300,0,-9999,-9999,,-9999,-9999,,1207764000000,0.929998779296875,
1_2_1_LE07_013030_20080417,8.0,0.981,1208445780860,3369,-9999,0.3124967262716452,0.37280153058278,2.1785710942481162,-9999,1.2938185128905941,1208455200000,0.35000000000000003,
1_1_2_1_LT05_013030_20080425,0.0,0.981,1209136916060,24908,4.988725411659204,6.504287043249078,6.892073963135023,8.492616989970244,7.502995122159034,2.0933474125602993,1209146400000,0.9,
1_1_2_1_LT05_013030_20080511,0.0,0.981,1210519290840,24908,8.984185021330628,8.492687738428698,9.623821708077724,10.445748253462458,9.473502023122618,1.4937757359223771,1210528800000,0.7399993896484376,
1_1_2_1_LT05_013030_20080527,48.0,0.981,1211901665490,5204,11.409220015922733,-9999,12.998045665479607,-9999,12.839980726725603,1.5010113623157668,1211911200000,1.329998779296875,
1_1_2_1_LT05_013030_20080612,1.0,0.981,1213284039650,24908,16.571019109622636,16.571019109622636,17.6116951029856,18.84436435510429,17.485526778209607,0.9724801151484377,1213293600000,0.5600006103515626,
1_2_1_LE07_013030_20080620,87.0,0.981,1213975354820,0,-9999,-9999,,-9999,-9999,,1213984800000,2.0100006103515624,
1_1_2_1_LT05_013030_20080628,86.0,0.981,1214666412700,0,-9999,-9999,,-9999,-9999,,1214676000000,3.510000610351563,
1_2_1_LE07_013030_20080706,27.0,0.981,1215357744000,16891,-9999,-9999,20.46780823965799,20.803847057479594,-9999,0.6620216107547904,1215367200000,2.0899993896484377,
1_2_1_LE07_013030_20080722,83.0,0.981,1216740131820,0,-9999,-9999,,-9999,-9999,,1216749600000,3.1399993896484375,
1_1_2_1_LT05_013030_20080730,28.0,0.981,1217431156640,0,-9999,-9999,,-9999,-9999,,1217440800000,2.3899993896484375,
1_2_1_LE07_013030_20080807,64.0,0.981,1218122526250,0,-9999,-9999,,-9999,-9999,,1218132000000,2.539999389648438,
1_1_2_1_LT05_013030_20080815,70.0,0.981,1218813528030,8021,-9999,-9999,14.377008429380446,-9999,-9999,0.9210960318940307,1218823200000,2.2,
1_2_1_LE07_013030_20080823,6.0,0.981,1219504919570,18048,19.230833174035975,19.757850821222526,19.495555304757065,-9999,19.230833174035975,0.5368817885767336,1219514400000,2.2899993896484374,
1_1_2_1_LT05_013030_20080831,6.0,0.981,1220195902670,18944,17.941574530938645,-9999,18.098235882185726,18.39483495497044,17.029980086400588,0.5036281467074315,1220205600000,1.6600006103515625,
1_2_1_LE07_013030_20080908,12.0,0.981,1220887311720,12774,16.019694754794273,17.09932604464826,17.23992710319043,17.09932604464826,17.635487618482173,0.4439322937423472,1220896800000,1.9799987792968752,
1_1_2_1_LT05_013030_20080916,58.0,0.981,1221578275400,5784,-9999,-9999,13.676285692570755,-9999,-9999,1.4022309574372518,1221588000000,1.5709991455078125,
1_2_1_LE07_013030_20080924,0.0,0.981,1222269702620,0,-9999,-9999,,-9999,-9999,,1222279200000,2.6500000000000004,
1_2_1_LE07_013030_20081010,0.0,0.981,1223652089150,18443,13.276626288356521,12.720006095475451,12.928758852320811,12.720006095475451,13.276626288356521,0.4310300969001163,1223661600000,1.35,
1_1_2_1_LT05_013030_20081018,9.0,0.981,1224343013320,23331,9.960695478286981,10.445772965214312,9.030161386221973,9.960695478286981,9.4735289639008,1.763265035653851,1224352800000,0.6399993896484375,
1_2_1_LE07_013030_20081026,3.0,0.981,1225034505680,17978,-9999,-9999,10.176132123208681,10.465565857540664,-9999,0.5066356019262045,1225044000000,0.9709991455078125,
1_2_1_LE07_013030_20090303,7.0,0.981,1236093777460,0,-9999,-9999,,-9999,-9999,,1236103200000,0.229998779296875,
1_2_1_LE07_013030_20090319,90.0,0.981,1237476185070,0,-9999,-9999,,-9999,-9999,,1237485600000,0.5100006103515625,
1_1_2_1_LT05_013030_20090327,41.0,0.981,1238167182380,1795,-9999,-9999,-0.4371560200556727,-9999,-9999,0.7553298170211562,1238176800000,0.5209991455078126,
1_1_2_1_LT05_013030_20090412,59.0,0.981,1239549602060,9011,-9999,-9999,-0.17659879596985756,-0.7634511398918201,-9999,1.128024580590835,1239559200000,0.37999877929687503,
1_2_1_LE07_013030_20090420,93.0,0.981,1240240995750,0,-9999,-9999,,-9999,-9999,,1240250400000,0.37999877929687503,
1_1_2_1_LT05_013030_20090428,5.0,0.981,1240932019990,0,-9999,-9999,,-9999,-9999,,1240941600000,2.6100006103515625,
1_2_1_LE07_013030_20090522,7.0,0.981,1243005800240,17228,10.464734212466238,-9999,12.314397874706568,14.930161252022588,13.830242072028488,1.6205132829864055,1243015200000,1.7209991455078126,
1_1_2_1_LT05_013030_20090530,50.0,0.981,1243696855700,15519,12.364805269708437,-9999,12.579459766306917,-9999,-9999,0.9500358286217021,1243706400000,1.5209991455078127,
1_2_1_LE07_013030_20090607,56.0,0.981,1244388200000,3933,-9999,13.276246520394158,13.670130092284248,-9999,13.830223235397325,0.8546537451576104,1244397600000,1.7399993896484376,
1_2_1_LE07_013030_20090623,68.0,0.981,1245770598140,0,-9999,-9999,,-9999,-9999,,1245780000000,2.9300003051757812,
1_1_2_1_LT05_013030_20090717,19.0,0.981,1247844106580,1969,-9999,-9999,10.219564106460757,-9999,-9999,2.458927804976863,1247853600000,2.2100006103515626,
1_2_1_LE07_013030_20090725,43.0,0.981,1248535390120,0,-9999,-9999,,-9999,-9999,,1248544800000,2.789999389648438,
1_2_1_LE07_013030_20090810,91.0,0.981,1249917784070,0,-9999,-9999,,-9999,-9999,,1249927200000,3.0600006103515627,
1_1_2_1_LT05_013030_20090818,0.0,0.981,1250608935550,0,-9999,-9999,,-9999,-9999,,1250618400000,3.469999694824219,
1_2_1_LE07_013030_20090826,67.0,0.981,1251300184060,0,-9999,-9999,,-9999,-9999,,1251309600000,2.510000610351563,
1_1_2_1_LT05_013030_20090903,53.0,0.981,1251991350120,9111,-9999,14.720148393347328,11.833470039534754,-9999,-9999,1.7187201671016608,1252000800000,1.8899993896484375,
1_2_1_LE07_013030_20090911,75.0,0.981,1252682583410,0,-9999,-9999,,-9999,-9999,,1252692000000,1.2899993896484376,
1_1_2_1_LT05_013030_20090919,14.0,0.981,1253373762880,15926,-9999,14.253364061500251,13.611269029417121,13.784245668412247,-9999,1.1719795881588628,1253383200000,0.8899993896484375,
1_1_2_1_LT05_013030_20091005,66.0,0.981,1254756174080,6795,-9999,-9999,10.793340239270403,-9999,11.409030736305521,0.7489674117672246,1254765600000,1.4799987792968752,
1_1_2_1_LT05_013030_20091021,36.0,0.981,1256138583550,18573,8.491774611978164,7.998107458915174,8.080358874929127,-9999,7.998107458915174,0.6266809816949371,1256148000000,1.6899993896484375,
1_2_1_LE07_013030_20091029,38.0,0.981,1256829796350,1125,-9999,-9999,6.461838026563802,-9999,-9999,0.8425828619970223,1256839200000,1.3899993896484375,
1_2_1_LE07_013030_20100306,5.0,0.981,1267889098510,0,-9999,-9999,,-9999,-9999,,1267898400000,0.43999938964843754,
1_2_1_LE07_013030_20100407,44.0,0.981,1270653906510,0,-9999,-9999,,-9999,-9999,,1270663200000,2.6300003051757814,
1_1_2_1_LT05_013030_20100415,1.0,0.981,1271345027080,24908,5.496379702252756,6.001575089752087,6.069135248192485,7.004871883935238,6.504375248840442,1.4614099253563915,1271354400000,0.579998779296875,
1_2_1_LE07_013030_20100423,35.0,0.981,1272036305940,1680,-9999,-9999,5.720488670762163,-9999,-9999,1.2966179477227167,1272045600000,0.9200012207031251,
1_1_2_1_LT05_013030_20100501,37.0,0.981,1272727423200,8225,-9999,7.997404792724084,9.199353448526486,9.958887278464326,9.471744286377213,0.9446158958769868,1272736800000,2.0899993896484377,
1_1_2_1_LT05_013030_20100517,36.0,0.981,1274109820670,24908,8.492473085457124,9.473278498066941,9.167654238841646,8.98396455177561,9.9604457982044,1.5908864924358368,1274119200000,1.1100006103515625,
1_2_1_LE07_013030_20100525,9.0,0.981,1274801100760,0,-9999,-9999,,-9999,-9999,,1274810400000,2.9399993896484378,
1_1_2_1_LT05_013030_20100602,4.0,0.981,1275492215350,22722,17.030638609516167,18.848753415459928,17.99231316969992,17.943018698181568,17.943018698181568,0.8035246200512159,1275501600000,2.4000000000000004,
1_1_2_1_LT05_013030_20100618,5.0,0.981,1276874611120,24375,16.111458684480972,15.649300092826216,15.398267463951678,16.111458684480972,16.571881741739244,1.7074832823358237,1276884000000,2.3600006103515625,
1_2_1_LE07_013030_20100626,89.0,0.981,1277565904600,0,-9999,-9999,,-9999,-9999,,1277575200000,2.5699996948242188,
1_1_2_1_LT05_013030_20100704,40.0,0.981,1278257006400,0,-9999,-9999,,-9999,-9999,,1278266400000,3.369999694824219,
1_2_1_LE07_013030_20100712,25.0,0.981,1278948306780,8278,-9999,-9999,21.245509500072718,-9999,-9999,1.0123203747582772,1278957600000,2.4300003051757812,
1_2_1_LE07_013030_20100728,24.0,0.981,1280330707060,0,-9999,-9999,,-9999,-9999,,1280340000000,2.7300003051757815,
1_2_1_LE07_013030_20100813,62.0,0.981,1281713106500,519,-9999,-9999,18.15885042035111,-9999,-9999,0.5729697054952957,1281722400000,2.0899993896484377,
1_1_2_1_LT05_013030_20100821,50.0,0.981,1282404192300,0,-9999,-9999,,-9999,-9999,,1282413600000,2.6899993896484378,
1_2_1_LE07_013030_20100829,0.0,0.981,1283095509770,17925,-9999,19.228382925884553,19.97062080853093,20.279058398462627,-9999,0.6624761685190381,1283104800000,1.579998779296875,
1_1_2_1_LT05_013030_20100906,28.0,0.981,1283786588710,21285,14.719925682552864,17.487213254132982,17.00188620079227,16.571781114362306,-9999,0.733649912362127,1283796000000,2.1100006103515625,
1_2_1_LE07_013030_20100914,61.0,0.981,1284477910980,10383,-9999,-9999,14.129017115365585,14.38158431982104,-9999,1.223100650031547,1284487200000,1.629998779296875,
1_1_2_1_LT05_013030_20100922,62.0,0.981,1285168983140,0,-9999,-9999,,-9999,-9999,,1285178400000,3.0,
