,system:index,azimuth,cloud_cover,elev,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_count,surface_temp_kurtosis,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,sza,.geo,landsat_time_utc,scene,is_temp_avg,is_temp_stdev,is_depth_avg,is_depth_stdev,is_temp_med,insitu_count,HerrickCoveSouth_median,HerrickCoveSouth_mean,HerrickCoveSouth_std,HerrickCoveSouth_count,Newbury_median,Newbury_mean,Newbury_std,Newbury_count,NorthSunapeeHarbor_median,NorthSunapeeHarbor_mean,NorthSunapeeHarbor_std,NorthSunapeeHarbor_count,SouthOfTheFells_median,SouthOfTheFells_mean,SouthOfTheFells_std,SouthOfTheFells_count,loon_median,loon_mean,loon_std,loon_count,harbor_median,harbor_mean,harbor_std,harbor_count,GeorgesMills_median,GeorgesMills_mean,GeorgesMills_std,GeorgesMills_count,HerrickCove_median,HerrickCove_mean,HerrickCove_std,HerrickCove_count,StateBeach_median,StateBeach_mean,StateBeach_std,StateBeach_count
55,1_2_1_LE07_013030_20100914,150.31899714,61.0,46.316655299999994,1.00586,40435.642488240745,1284477910984.0,0.4676376347218176,8027,8465,3.7125119707470398,22.042133420000027,17.824920901448966,18.33135326305984,10.578094340000009,17.937670819885764,18.724155091691173,-2.0174387463542303,1.4022584869691876,43.683344700000006,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-09-14 15:25:10.984000+00:00,LE07_013030_20100914,18.005,0.6839793694094722,1.2,0.25819888974716115,17.509999999999998,10.0,19.06,19.06,,1.0,18.72,18.72,,1.0,18.69,18.69,,1.0,18.69,18.69,,1.0,17.485,17.481666666666666,0.029944392908635646,6.0,,,,,,,,,,,,,,,,
56,1_1_2_1_LT05_013030_20100922,152.07256796,62.0,43.47270131,1.0036693,40443.64100855324,1285168983139.0,0.8707835712205069,14947,15828,4.389561524903983,26.365928720000053,17.733952389864918,17.722077878781707,15.937549699999973,16.94655314930621,17.818101489171074,1.5899604099564408,1.1017838984462325,46.52729869,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-09-22 15:23:03.139000+00:00,LT05_013030_20100922,17.194000000000003,0.19044976007102685,1.2,0.25819888974716115,17.15,10.0,17.610000000000007,17.610000000000007,,1.0,17.110000000000007,17.110000000000007,,1.0,17.41,17.41,,1.0,17.24,17.24,,1.0,17.11,17.095,0.08803408430829672,6.0,,,,,,,,,,,,,,,,
57,1_1_2_1_LT05_013030_20101008,156.24245596,3.0,37.99198895,0.9991087,40459.640914398144,1286551375004.0,1.0,17165,18205,16.165432063554498,20.28527114000002,15.169469607017485,15.167504212032831,14.430202880000026,15.030686556955098,15.167504212032831,3.0822091534783214,0.47742194691590206,52.00801105,"{""type"":""MultiPoint"",""coordinates"":[]}",2010-10-08 15:22:55.004000+00:00,LT05_013030_20101008,14.136666666666668,0.07118052168020858,1.0,0.0,14.120000000000001,6.0,,,,,,,,,,,,,,,,,14.120000000000001,14.136666666666668,0.07118052168020825,6.0,,,,,,,,,,,,,,,,
59,1_2_1_LE07_013030_20110512,139.95139381,25.0,59.86502579,1.0102063000000001,40675.64338726852,1305213988660.0,0.8136906495776289,13967,14787,6.629453196668409,23.46402974,11.533451419050705,11.428217440321117,8.294856980000018,10.658513538802637,12.190854216229914,2.053709393087007,1.6261317025367776,30.134974210000006,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-05-12 15:26:28.660000+00:00,LE07_013030_20110512,9.549999999999999,0.1126942766958461,0.8333333333333334,0.5773502691896258,9.61,3.0,,,,,,,,,,,,,,,,,9.61,9.549999999999999,0.11269427669584556,3.0,,,,,,,,,,,,,,,,
60,1_1_2_1_LT05_013030_20110621,129.85707336,3.0,63.01580496,1.0162461,40715.64040829861,1308669731277.0,1.0,17165,18205,5.334778604458213,30.669215900000037,21.31128327633194,21.069873497155736,19.707625760000038,20.3195853211377,21.675556862048275,1.9462371664103877,1.2598152674716203,26.984195040000003,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-06-21 15:22:11.277000+00:00,LT05_013030_20110621,19.98,0.22130295976330785,0.8111111111111112,0.4675586713035179,19.959999999999994,9.0,,,,,20.51,20.51,,1.0,20.0,20.0,,1.0,19.67,19.67,,1.0,19.959999999999994,19.939999999999994,0.03098386676965678,6.0,,,,,,,,,,,,,,,,
61,1_2_1_LE07_013030_20110629,131.19822630000002,49.0,63.20412934,1.0166218,40723.64334327546,1309361184859.0,0.8080978735799592,13871,14699,7.1028783636263215,32.10136627999998,22.28148737551588,22.11254187318538,20.363885600000003,21.67867518389184,22.563206956934234,2.1654137216022016,1.1185588045539343,26.79587066,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-06-29 15:26:24.859000+00:00,LE07_013030_20110629,20.508888888888887,0.7899437392062237,0.8111111111111112,0.4675586713035179,20.97,9.0,,,,,18.89,18.89,,1.0,19.51,19.51,,1.0,20.31,20.31,,1.0,20.97,20.978333333333335,0.0483390801181277,6.0,,,,,,,,,,,,,,,,
62,1_1_2_1_LT05_013030_20110707,129.69343806,16.0,61.86865653,1.0166933,40731.640338506935,1310052125247.0,0.2900087387124964,4978,5468,2.0579002870261105,28.447502900000014,22.274128413561492,21.93866317417956,20.063099840000007,21.794685654623603,22.553499240993446,1.1179352909639104,0.9532363052578706,28.13134347,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-07-07 15:22:05.247000+00:00,LT05_013030_20110707,23.086666666666662,0.48314076623692204,0.8111111111111112,0.4675586713035179,23.04,9.0,,,,,24.2,24.2,,1.0,22.31,22.31,,1.0,22.97,22.97,,1.0,23.04,23.049999999999997,0.02449489742783242,6.0,,,,,,,,,,,,,,,,
63,1_2_1_LE07_013030_20110715,132.33631963,16.0,61.46996744,1.0164594,40739.643343530086,1310743584881.0,0.8663559568890183,14871,15763,4.651313589011744,35.006683280000054,25.01962620190937,24.64291897861966,23.42984954000002,24.22924552913634,25.811979443616128,1.4913302050900739,1.1017892638798148,28.53003256,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-07-15 15:26:24.881000+00:00,LE07_013030_20110715,23.42,0.3962322551231781,0.8111111111111112,0.4675586713035179,23.23,9.0,,,,,24.38,24.38,,1.0,23.49,23.49,,1.0,23.65,23.65,,1.0,23.200000000000003,23.209999999999997,0.048989794855661954,6.0,,,,,,,,,,,,,,,,
64,1_2_1_LE07_013030_20110731,135.8011344,12.0,58.69336407,1.0150966000000001,40755.64330479167,1312125981534.0,0.8863967375473347,15215,16122,17.390662808979368,32.774716220000016,24.146783928175417,23.90254100412343,22.79067980000002,23.90254100412343,24.277798689403497,3.4592813304068684,0.7606009865415192,31.30663593,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-07-31 15:26:21.534000+00:00,LE07_013030_20110731,24.055555555555554,0.11303883305208802,0.8111111111111112,0.4675586713035179,24.04,9.0,,,,,24.2,24.2,,1.0,24.18,24.18,,1.0,23.82,23.82,,1.0,24.04,24.049999999999997,0.0451663591625463,6.0,,,,,,,,,,,,,,,,
65,1_1_2_1_LT05_013030_20110824,141.81414762,62.0,52.36918784,1.0110274,40779.640041238425,1314199299563.0,0.997902709000874,17129,18164,1.2564628416746393,20.72277770000005,12.808728351580806,12.69412878171561,5.864644760000032,11.824495902298631,13.830669221614695,0.277158154106516,1.504620428835978,37.63081216,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-08-24 15:21:39.563000+00:00,LT05_013030_20110824,22.34222222222222,0.052625511346157,0.8111111111111112,0.4675586713035179,22.34,9.0,,,,,22.33,22.33,,1.0,22.47,22.47,,1.0,22.3,22.3,,1.0,22.34,22.33,0.024494897427835623,6.0,,,,,,,,,,,,,,,,
66,1_2_1_LE07_013030_20110901,146.28126128,42.0,50.57603209,1.0092212,40787.64322989583,1314890775063.0,0.8484124672298281,14563,15420,8.202999992988564,29.831801000000038,21.56504484152185,21.425207223584078,19.020603740000013,21.425207223584078,21.898958404125803,1.231435750034041,0.7238860942969773,39.42396791,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-09-01 15:26:15.063000+00:00,LE07_013030_20110901,21.517777777777777,0.24938814014392208,0.8111111111111112,0.4675586713035179,21.53,9.0,,,,,21.0,21.0,,1.0,21.97,21.97,,1.0,21.630000000000006,21.630000000000006,,1.0,21.5,21.51,0.04898979485566461,6.0,,,,,,,,,,,,,,,,
67,1_1_2_1_LT05_013030_20111011,156.3268844,1.0,36.93492219,0.9983226999999999,40827.6395409838,1318346456341.0,1.0,17165,18205,18.503743976113444,21.372201500000017,15.850596492307146,15.86606163292069,15.185585300000017,15.715878870136587,15.86606163292069,3.34595748706008,0.4593434736914594,53.06507781,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-10-11 15:20:56.341000+00:00,LT05_013030_20111011,16.54,0.024494897427832712,0.5,0.0,16.55,6.0,,,,,,,,,,,,,,,,,16.55,16.54,0.02449489742783255,6.0,,,,,,,,,,,,,,,,
68,1_2_1_LE07_013030_20111104,161.45083653,16.0,29.45775357,0.9917652,40851.64327414352,1320420378886.0,0.8150888435770464,13991,14823,15.342205825788836,11.935048280000045,9.198237566614091,9.26700687685118,1.2674078600000485,8.913250028079329,9.6086438372082,-2.5595758002205,0.6130241637887003,60.54224643,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-11-04 15:26:18.886000+00:00,LE07_013030_20111104,10.270000000000001,0.01788854381999853,1.5,0.0,10.265,6.0,,,,,,,,,,,,,,,,,,,,,10.265,10.270000000000001,0.01788854381999869,6.0,,,,,,,,,,,,
69,1_1_2_1_LT05_013030_20111112,160.39132198,32.0,26.82625862,0.9898324000000001,40859.63919135417,1321111226133.0,0.9931255461695309,17047,18057,5.212036315170957,9.94917866000003,8.103777363339107,8.145231604830158,3.878775140000016,8.005168333294888,8.569118473516111,-1.6728136001204077,0.5714356923912488,63.17374138,"{""type"":""MultiPoint"",""coordinates"":[]}",2011-11-12 15:20:26.133000+00:00,LT05_013030_20111112,9.473333333333334,0.005163977794943112,1.5,0.0,9.47,6.0,,,,,,,,,,,,,,,,,,,,,9.47,9.473333333333334,0.00516397779494325,6.0,,,,,,,,,,,,
70,1_2_1_LE07_013030_20120615,132.62309677,0.0,63.82087721,1.0158358,41075.6439702662,1339774039031.0,0.8725895718030877,14978,15904,9.360721474242027,29.83521902000001,20.33340831092847,20.29113568674595,18.839448680000032,19.926723730560767,20.65021014967413,2.6053766979002453,1.045045008914267,26.17912279,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-06-15 15:27:19.031000+00:00,LE07_013030_20120615,19.357,0.22151247770222174,0.82,0.42110964526276684,19.459999999999994,10.0,18.9,18.9,,1.0,19.37,19.37,,1.0,19.34,19.34,,1.0,19.02,19.02,,1.0,19.459999999999994,19.489999999999995,0.0501996015920458,6.0,,,,,,,,,,,,,,,,
71,1_2_1_LE07_013030_20120802,137.21638444,23.0,58.33457711,1.014748,41123.64434818288,1343921271683.0,0.7498397902709001,12871,13558,13.25183381399482,35.49546013999998,25.613560728711786,25.609296221510274,23.66911094,25.14136316346312,25.62953166586955,2.8118236608699103,0.8821358394790759,31.66542289,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-08-02 15:27:51.683000+00:00,LE07_013030_20120802,23.907000000000004,0.391891424872871,0.82,0.42110964526276684,24.1,10.0,24.21,24.21,,1.0,23.16,23.16,,1.0,23.66,23.66,,1.0,23.3,23.3,,1.0,24.1,24.123333333333335,0.0665331997326651,6.0,,,,,,,,,,,,,,,,
72,1_2_1_LE07_013030_20120818,142.40647683,36.0,54.52697828,1.0121038,41139.644488923615,1345303683843.0,0.5609670841829304,9629,10128,13.891711188836865,30.95974760000001,25.05108130312973,25.036055093522453,17.311593740000035,24.64854465995727,25.43504458446815,1.0750072179547037,0.5947005969460901,35.47302172,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-08-18 15:28:03.843000+00:00,LE07_013030_20120818,24.284,0.239731331100278,0.82,0.42110964526276684,24.35,10.0,24.72,24.72,,1.0,24.02,24.02,,1.0,23.83,23.83,,1.0,24.16,24.16,,1.0,24.35,24.351666666666663,0.041190613817549813,6.0,,,,,,,,,,,,,,,,
73,1_2_1_LE07_013030_20120903,147.98201552,1.0,49.95617242,1.0085604,41155.64460618056,1346686093974.0,0.8937372560442761,15341,16256,19.353318721138532,29.158451060000058,21.6562054723112,21.513925985479016,20.753539880000005,21.496320919483814,21.863441844609124,3.41898383417921,0.596633641841972,40.04382758,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-09-03 15:28:13.974000+00:00,LE07_013030_20120903,22.331,0.22308194807190404,0.82,0.42110964526276684,22.41,10.0,22.34,22.34,,1.0,22.16,22.16,,1.0,21.97,21.97,,1.0,21.96,21.96,,1.0,22.5,22.48,0.05899152481501184,6.0,,,,,,,,,,,,,,,,
74,1_2_1_LE07_013030_20120919,153.1829561,9.0,44.78675316,1.0043688,41171.64469635417,1348068501765.0,0.8769589280512671,15053,15990,14.670108247426755,24.438165440000034,18.99483298227677,19.177093398047084,13.609878080000046,18.84131954741744,19.177093398047084,-0.048766207783650636,0.4778078643832467,45.21324684,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-09-19 15:28:21.765000+00:00,LE07_013030_20120919,19.255,0.2554842895800492,0.82,0.42110964526276684,19.259999999999994,10.0,19.87,19.87,,1.0,18.88,18.88,,1.0,19.34,19.34,,1.0,19.02,19.02,,1.0,19.259999999999994,19.239999999999995,0.030983866769656816,6.0,,,,,,,,,,,,,,,,
75,1_2_1_LE07_013030_20121005,157.48461694,2.0,39.28645531,0.9998326,41187.64480898148,1349450911496.0,0.8728808622196329,14983,15886,11.749263958495085,23.689619060000037,16.897209339511186,16.95186927554633,15.288125900000011,16.536524316060802,16.95186927554633,2.8953012211918203,0.7616939511557164,50.71354469,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-10-05 15:28:31.496000+00:00,LE07_013030_20121005,16.459999999999997,0.03286335345030927,0.5,0.0,16.46,6.0,,,,,,,,,,,,,,,,,16.46,16.459999999999997,0.03286335345030848,6.0,,,,,,,,,,,,,,,,
77,1_2_1_LE07_013030_20121106,162.29822492,0.0,28.7801346,0.9910839,41219.64495047454,1352215723721.0,0.8852898339644626,15196,16130,4.798535751303904,10.99509278000005,9.424180770606343,9.464307754531237,3.0550323200000093,9.131593392884438,9.80056735259596,-1.9533576410743247,0.9007097378393343,61.219865399999996,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-11-06 15:28:43.721000+00:00,LE07_013030_20121106,10.923333333333332,0.031411250638372815,1.5,0.0,10.915,6.0,,,,,,,,,,,,,,,,,,,,,10.915,10.923333333333332,0.03141125063837307,6.0,,,,,,,,,,,,
78,1_2_1_LE07_013030_20121122,162.69163844,0.0,24.67119631,0.9875474,41235.64505777778,1353598132992.0,0.8922225458782406,15315,16258,5.691483096814442,10.393521260000057,6.702574834849149,6.637889694582888,4.029168020000043,6.637889694582888,6.9957813523794865,0.5150334240943955,0.4702766752372562,65.32880369,"{""type"":""MultiPoint"",""coordinates"":[]}",2012-11-22 15:28:52.992000+00:00,LE07_013030_20121122,7.848333333333333,0.013291601358251264,1.5,0.0,7.85,6.0,,,,,,,,,,,,,,,,,,,,,7.85,7.848333333333333,0.013291601358251455,6.0,,,,,,,,,,,,
79,1_2_1_LE07_013030_20130501,143.24660547,0.0,57.49223022,1.0076833,41395.64500478009,1367422128413.0,0.8658316341392368,14862,15750,3.3383113063646914,28.488519139999994,12.699084712011425,12.642087049530033,8.185480340000026,11.540897477584805,13.72998742316358,1.1859372573250706,2.3756919546759403,32.50776978,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-05-01 15:28:48.413000+00:00,LE07_013030_20130501,9.451666666666668,0.12718752559377317,1.5,0.0,9.44,6.0,,,,,,,,,,,,,,,,,,,,,9.44,9.451666666666668,0.1271875255937723,6.0,,,,,,,,,,,,
80,1_2_1_LE07_013030_20130517,139.53267734,34.0,61.25221336,1.0113929,41411.644977083335,1368804526020.0,0.5531605010195164,9495,10018,6.072097005067962,23.050449319999984,12.648952510787131,12.570542543645484,9.935506580000038,12.19823579502983,13.077039843771482,1.8836939302194933,1.1686677779067904,28.74778664,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-05-17 15:28:46.020000+00:00,LE07_013030_20130517,11.86,0.03286335345031024,0.5,0.0,11.86,6.0,,,,,,,,,,,,,,,,,11.86,11.86,0.03286335345031048,6.0,,,,,,,,,,,,,,,,
81,1_2_1_LE07_013030_20130602,135.61134949,14.0,63.41863771,1.0142533,41427.6448724537,1370186916980.0,0.8643751820565103,14837,15727,4.4720207708623425,37.765025420000036,20.02139759508657,19.843638805085085,16.515195080000012,18.734252418800143,20.817807002760773,1.80848575927407,2.1861639591725504,26.58136229,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-06-02 15:28:36.980000+00:00,LE07_013030_20130602,16.901111111111113,1.5561446305247821,0.8111111111111112,0.4675586713035179,17.5,9.0,,,,,13.64,13.64,,1.0,14.88,14.88,,1.0,18.39,18.39,,1.0,17.53,17.533333333333335,0.08710147338976154,6.0,,,,,,,,,,,,,,,,
82,1_2_1_LE07_013030_20130720,134.04255941,61.0,60.86595567,1.016124,41475.64461314815,1374334094576.0,0.737896883192543,12666,13362,1.9519890583032542,36.72936536000003,26.43193873468415,26.41799679450656,19.054783939999997,25.81951624196686,27.01422120961452,0.0972888495427317,1.5467717763013846,29.13404433,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-07-20 15:28:14.576000+00:00,LE07_013030_20130720,26.38666666666667,0.5008492787256464,0.8111111111111112,0.4675586713035179,26.36,9.0,,,,,27.53,27.53,,1.0,25.57,25.57,,1.0,26.27,26.27,,1.0,26.36,26.35166666666667,0.048339080118126744,6.0,,,,,,,,,,,,,,,,
83,1_2_1_LE07_013030_20130805,138.06841884,0.0,57.74016306,1.0143674,41491.644548564815,1375716488996.0,0.8646664724730556,14842,15774,2.6179763226834227,28.57738766,21.974896120870703,21.727239501337102,17.790116539999982,21.398822231789783,22.31657479288868,0.9013790679514212,0.7125801619270544,32.25983694,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-08-05 15:28:08.996000+00:00,LE07_013030_20130805,22.293333333333333,0.08500000000000102,0.8111111111111112,0.4675586713035179,22.279999999999994,9.0,,,,,22.33,22.33,,1.0,22.48,22.48,,1.0,22.15,22.15,,1.0,22.279999999999994,22.279999999999998,0.0,6.0,,,,,,,,,,,,,,,,
84,1_2_1_LE07_013030_20130821,143.44258896,0.0,53.81480164,1.0115542,41507.644621284715,1377098895279.0,0.8801048645499563,15107,16041,12.852254893255635,31.50321278000001,21.991630153552645,22.03188602133043,20.377557679999995,21.613207093589654,22.03188602133043,3.085198801643287,0.8805527779697109,36.18519836,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-08-21 15:28:15.279000+00:00,LE07_013030_20130821,22.006666666666668,0.30585944484354255,1.4777777777777779,0.04409585518440988,22.02,9.0,,,,,22.49,22.49,,1.0,21.31,21.31,,1.0,21.98,21.98,,1.0,22.04,22.046666666666667,0.06186005711819802,6.0,,,,,,,,,,,,,,,,
85,1_2_1_LE07_013030_20130906,148.99936779,2.0,49.1201076,1.0078805,41523.64475721065,1378481307023.0,0.9001456452082727,15451,16403,0.9247557532221192,27.052950740000032,20.155117762369322,20.51810028483656,14.573759719999998,19.842622657054434,20.836729873937628,-1.1019623332884414,1.0757319533816376,40.8798924,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-09-06 15:28:27.023000+00:00,LE07_013030_20130906,21.32,0.21505813167606438,1.4777777777777779,0.04409585518440988,21.439999999999994,9.0,,,,,20.99,20.99,,1.0,21.14,21.14,,1.0,20.99,20.99,,1.0,21.455,21.459999999999997,0.020976176963405625,6.0,,,,,,,,,,,,,,,,
86,2_1_LC08_013030_20130930,158.19667165,3.88,41.54173133,1.0013445,41547.6491485301,1380555286433.0,0.8667637634721818,14878,15734,22.000385144112663,23.662274900000053,17.705019916796942,17.68119874586209,15.927295640000011,17.562595123631134,17.812113321580423,3.5439016715251146,0.5080338881233181,48.45826867,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-09-30 15:34:46.433000+00:00,LC08_013030_20130930,16.955,0.06685805860178737,1.0,0.5477225575051661,16.959999999999994,6.0,,,,,,,,,,,,,,,,,16.959999999999994,16.955,0.06685805860178683,6.0,,,,,,,,,,,,,,,,
87,1_2_1_LE07_013030_20131008,158.17658584,1.0,38.34535341,0.9990453000000001,41555.64501587963,1381246129372.0,0.8954267404602388,15370,16294,10.579574186724392,19.837510520000023,15.714205873618035,15.628887165944256,13.456067179999993,15.612043975745811,15.95086631581481,1.0467887847338821,0.4053688336219812,51.65464659,"{""type"":""MultiPoint"",""coordinates"":[]}",2013-10-08 15:28:49.372000+00:00,LE07_013030_20131008,16.236666666666668,0.062182527020592106,1.0,0.5477225575051661,16.235,6.0,,,,,,,,,,,,,,,,,16.235,16.236666666666668,0.062182527020592626,6.0,,,,,,,,,,,,,,,,
92,2_1_LC08_013030_20140629,133.87596305,23.38,64.03352295,1.0166299,41819.647667928235,1404055958509.0,0.9473929507719197,16262,17230,1.209191949729843,33.468574279999984,21.346745265458654,21.68297681446161,11.610336380000035,20.18964092858024,22.69021037705609,-0.4144532718802647,2.373496403737258,25.966477049999995,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-06-29 15:32:38.509000+00:00,LC08_013030_20140629,21.249000000000006,0.6681059463554843,1.15,0.45765100725819935,21.53,10.0,22.09,22.09,,1.0,20.02,20.02,,1.0,20.49,20.49,,1.0,20.49,20.49,,1.0,21.53,21.566666666666674,0.09157874571464109,6.0,,,,,,,,,,,,,,,,
93,1_2_1_LE07_013030_20140707,133.11453466,42.0,62.99630198,1.0166897,41827.646125046296,1404747025204.0,0.8722982813865424,14973,15867,9.000269786765507,33.417303980000035,22.68221802830372,22.43640659493717,20.391229759999987,21.93123828110694,22.93740004900457,2.5545881173487164,1.2621188860511907,27.00369802,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-07-07 15:30:25.204000+00:00,LE07_013030_20140707,21.361,0.28745820952309264,1.45,0.09718253158075503,21.474999999999998,10.0,21.26,21.26,,1.0,21.33,21.33,,1.0,20.66,20.66,,1.0,21.15,21.15,,1.0,21.535,21.535,0.05468089245797065,6.0,,,,,,,,,,,,,,,,
94,1_2_1_LE07_013030_20140723,135.53272044,33.0,60.68943833,1.0159039,41843.64616237269,1406129428429.0,0.5444800466064666,9346,9887,9.318100437890136,38.94082430000003,25.128532986673928,25.17708122571085,20.75012186000004,24.620872687911177,25.720193199298297,2.159251511908613,1.234050391360877,29.31056167,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-07-23 15:30:28.429000+00:00,LE07_013030_20140723,24.117,0.5230264492993325,1.45,0.09718253158075503,24.185000000000002,10.0,25.17,25.17,,1.0,23.16,23.16,,1.0,23.49,23.49,,1.0,24.18,24.18,,1.0,24.195,24.194999999999997,0.02738612787525893,6.0,,,,,,,,,,,,,,,,
95,1_2_1_LE07_013030_20140808,139.87010269,13.0,57.40529035,1.0139557,41859.64621648148,1407511833104.0,0.8085056801631226,13878,14760,6.940517938333379,29.442146719999986,23.007996578826894,22.76696820331148,20.31603332000003,22.76696820331148,23.168660121293325,2.0501209771942457,0.6686132830802253,32.59470965,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-08-08 15:30:33.104000+00:00,LE07_013030_20140808,22.738999999999997,0.2777868887394706,1.05,0.4813176359397883,22.82,10.0,22.59,22.59,,1.0,22.66,22.66,,1.0,22.14,22.14,,1.0,22.48,22.48,,1.0,22.919999999999995,22.919999999999998,0.09338094023942987,6.0,,,,,,,,,,,,,,,,
96,1_2_1_LE07_013030_20140824,145.19359718,14.0,53.27072912,1.0109793,41875.646188819446,1408894230714.0,0.492572094378095,8455,9063,7.190893342004946,31.16824682000004,22.25309526918432,22.404530952392026,18.84970274,21.966072476897892,22.404530952392026,1.7853610272997484,0.901710011513138,36.72927088,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-08-24 15:30:30.714000+00:00,LE07_013030_20140824,20.788,0.3981010480323363,1.05,0.4813176359397883,20.97,10.0,20.6,20.6,,1.0,20.02,20.02,,1.0,20.82,20.82,,1.0,20.17,20.17,,1.0,21.055,21.045,0.06625707509391139,6.0,,,,,,,,,,,,,,,,
97,2_1_LC08_013030_20140901,148.85292408,24.68,51.16009626,1.0091627,41883.647915636575,1409585579911.0,0.7110399067870667,12205,12948,10.683205191309805,29.418220580000025,22.49409770756148,22.308700070465946,21.25940684,22.1915002766673,22.556463048610784,2.904546976469048,0.7455709026840761,38.83990374,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-09-01 15:32:59.911000+00:00,LC08_013030_20140901,21.744,0.24295404229332476,1.05,0.4813176359397883,21.834999999999997,10.0,21.93,21.93,,1.0,21.66,21.66,,1.0,21.31,21.31,,1.0,21.32,21.32,,1.0,21.9,21.87,0.07238784428341802,6.0,,,,,,,,,,,,,,,,
98,2_1_LC08_013030_20140917,154.00900596,15.91,45.99582689,1.0050675,41899.64793469908,1410967981558.0,0.7746577337605592,13297,13965,4.779302678584725,23.20084220000001,18.02141523514714,18.18032762084798,14.601103879999984,17.81435764854857,18.446722675534225,-0.8653763741583199,0.5965041971813384,44.00417311,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-09-17 15:33:01.558000+00:00,LC08_013030_20140917,18.553999999999995,0.3222214559377854,1.05,0.4813176359397883,18.7,10.0,18.49,18.49,,1.0,18.23,18.23,,1.0,18.06,18.06,,1.0,18.07,18.07,,1.0,18.759999999999994,18.781666666666663,0.08495096624916479,6.0,,,,,,,,,,,,,,,,
99,2_1_LC08_013030_20141003,158.31998501,0.02,40.45809409,1.0005507,41915.647968530095,1412350384481.0,1.0,17165,18205,22.373153380066015,20.92444088000002,16.674373266228574,16.684380164459245,15.424846699999991,16.567106603265582,16.812439280043375,3.0724132162904594,0.33022528858911576,49.54190591,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-10-03 15:33:04.481000+00:00,LC08_013030_20141003,17.356666666666666,0.10726913193769451,0.8333333333333334,0.5163977794943223,17.345000000000002,6.0,,,,,,,,,,,,,,,,,17.345000000000002,17.356666666666666,0.10726913193769502,6.0,,,,,,,,,,,,,,,,
100,1_2_1_LE07_013030_20141027,161.97132063,40.0,32.13336148,0.9937933000000001,41939.646529641206,1414423860161.0,0.5493737256044277,9430,9894,8.527418455605856,14.382350599999995,11.552453022374413,11.901055088280993,4.309445660000051,11.174530991089618,11.901055088280993,-2.0681860937021397,0.7741909016538908,57.86663852,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-10-27 15:31:00.161000+00:00,LE07_013030_20141027,12.57,0.1038160766826492,1.5,0.0,12.504999999999999,10.0,,,,,,,,,,,,,,,,,12.69,12.69,0.0,4.0,12.49,12.490000000000002,0.014142135623730423,6.0,,,,,,,,,,,,
101,2_1_LC08_013030_20141120,163.797951,37.92,25.45111419,0.9880979,41963.64795005787,1416497582885.0,0.9727934750946694,16698,17639,1.5049897011674425,7.040443640000035,5.087850185503822,5.185019406092574,1.2400637000000074,4.8157813033169194,5.5644910071490985,-1.214225089266801,0.7481773307850643,64.54888581,"{""type"":""MultiPoint"",""coordinates"":[]}",2014-11-20 15:33:02.885000+00:00,LC08_013030_20141120,6.9336,0.08565330635117892,1.5,0.0,6.965000000000001,10.0,,,,,,,,,,,,,,,,,6.876500000000001,6.8765,0.11720210464549484,4.0,6.965000000000001,6.971666666666667,0.024832774042918834,6.0,,,,,,,,,,,,
