system:index,azimuth,cloud_cover,elev,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_count,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,sza,.geo
1_1_2_1_LT05_013030_19950929,139.45735941,20.0,36.27530061,1.0017332,34971.60702517361,8.12385246975E11,1.0,17165,18205,14.40285872000004,10.453624736442842,10.628098485941258,4.220577140000046,9.709852548462997,11.29841946985116,-0.5724131315862333,1.243860662253278,53.72469939,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19951116,148.82935097,26.0,22.09753603,0.9889071,35019.60583689815,8.16532344308E11,0.9396446256918147,16129,17073,7.874440520000007,5.101075589450441,5.283692942690794,0.9461139800000069,4.871960715277116,5.426329255897155,-1.1129829854009765,0.8312569107582125,67.90246397,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960526,121.14813359,1.0,56.5006981,1.0131915,35211.614319837965,8.33121877234E11,0.9781532187591028,16790,17795,22.407861560000015,12.62565091874014,12.673369747926367,10.106407579999996,12.136475345273897,12.820450003341849,1.9291153528123073,1.1459154775710692,33.4993019,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960611,118.24139328,59.0,57.60935234,1.0154581,35227.61493390046,8.34504330289E11,0.35665598601806,6122,6490,24.61248446000002,14.07731482850953,14.601387985344209,5.218638980000037,12.788781725029661,15.518964062216895,-0.5892664131288695,3.1355921257752986,32.39064766,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960814,127.75889838,5.0,50.56279842,1.0128423,35291.61728443287,8.40034133375E11,0.9829303815904457,16872,17897,28.98071402000005,21.717679123868496,21.626950503426116,19.87169072000006,21.146349776619942,21.77449924852549,2.3200231180187423,0.6974624916397997,39.43720158,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960830,133.88602223,0.0,46.79010305,1.0094954,35307.617884756946,8.41416585243E11,1.0,17165,18205,25.613964320000036,19.87007416952967,19.868193423932496,16.310113880000017,19.1881348574491,20.763867066048295,-0.24253699741184237,1.0186096552856796,43.20989695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19960915,140.00598818,47.0,42.3776526,1.0054335,35323.61849591435,8.42799038047E11,0.8396154966501602,14412,15274,23.89128224000001,18.591354336517774,18.712435827942514,14.276391980000028,18.569290894050205,18.712435827942514,-0.6833775447514232,0.6125460748345164,47.6223474,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19961001,145.44712687,17.0,37.50066884,1.0009491,35339.61909150463,8.44181489506E11,1.0,17165,18205,19.64610140000002,14.78650557665932,14.682958403778779,13.196297660000027,14.547063095752684,15.1682815695086,0.9721684340025496,0.48282637829218555,52.49933116,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19961017,149.75506333,19.0,32.4330279,0.9963733,35355.61966701389,8.4556393923E11,0.9666763763472181,16593,17579,16.41607250000004,11.868984392827644,11.887487568800433,10.861790000000042,11.451038714622673,12.020520148243511,2.5010772213307044,0.46050273006227926,57.5669721,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19970614,123.32954367,25.0,60.26532431,1.0157395,35595.62660290509,8.66300538491E11,0.5571220506845325,9563,10034,26.338584560000015,19.287911242295632,19.266320450582498,17.133856700000024,18.854789670276254,19.421330225752722,1.338843256770476,0.8687575961608105,29.734675690000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19970630,122.54628477,4.0,59.72463058,1.0166671,35611.62699884259,8.676829727E11,0.9998252257500728,17162,18202,31.465614560000006,21.595991374818617,21.46864050615028,20.046009740000045,20.830213476629527,21.96568485614614,2.2542388292618045,1.2153259535342757,30.275369419999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19971105,156.43419852,17.0,27.78281492,0.9913533,35739.62966409722,8.78742402978E11,0.9893387707544422,16982,17977,11.767565300000001,8.790040119917526,8.906751021831512,5.023811840000008,8.504939988739963,9.051893772921913,-0.3538501801799565,0.5042683108912888,62.21718508,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980516,132.61213512,1.0,58.69949536,1.0111655,35931.63218732639,8.95331420985E11,1.0,17165,18205,26.065142960000003,14.330704870063832,13.949670686705488,11.86326986000006,13.168467305590218,14.592086029904985,1.9143312455583146,2.139033787577409,31.30050464,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980703,125.36990353,16.0,60.67307188,1.0167043,35979.632651747685,8.99478661111E11,0.5312554616953102,9119,9687,29.52417920000005,21.549270785777104,21.616862495359996,18.873628880000012,20.82725668457067,22.257245219226448,1.2949436637468972,1.1894518060334485,29.326928119999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19980820,136.91501504,22.0,52.20287305,1.0117834,36027.6329234375,9.03625884585E11,0.25808330905913196,4430,4725,17.742264260000013,12.251802425862008,11.992816080954322,8.387143519999995,10.81157706233789,13.1884265328048,0.6209848733338577,1.7560260785026105,37.79712695,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19981108,157.95262062,77.0,27.33518561,0.9906834,36107.63324837963,9.1053791266E11,0.4169531022429362,7157,7591,9.340771099999984,6.4769949703569765,6.804561744188131,1.7561847200000216,5.845211464201808,7.3510520078092,-1.1377295857780232,1.1209570681510177,62.664814390000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990604,128.18758517,5.0,61.12892056,1.0144944,36315.63260732639,9.28509057273E11,0.5071948732886689,8706,9346,26.089069100000017,17.373068737505037,17.093857347746447,14.310572180000008,16.688739494639144,17.795785812522507,1.457970857446684,1.1424853403388204,28.871079440000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990620,125.60512018,50.0,61.40496042,1.016191,36331.63251452547,9.29891449255E11,0.5289833964462569,9080,9626,27.83567732000006,17.07199509059243,17.835583117986694,8.547790459999987,15.432551065566416,19.088577586551565,-0.5489252679708211,2.6835316628544588,28.595039579999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990722,127.66668973,16.0,58.17162495,1.0160027,36363.6323787963,9.32656237528E11,0.7006117098747451,12026,12753,32.52520076000002,23.198961270543272,23.113991124887324,21.440561900000034,22.966086193724678,23.130223982639137,2.2854561338121977,1.071587530845335,31.82837505,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19990730,135.25213653,5.0,58.8277259,1.0152067,36371.642905,9.33348346992E11,0.9525779201864258,16351,17267,33.82063033999998,26.761980497700467,26.54373813905355,24.16814185999999,26.54373813905355,27.02401564048114,2.5955637144696726,0.7301798549972573,31.172274100000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990807,131.96028603,12.0,55.12404379,1.0141307,36379.63234658565,9.34038634745E11,0.9670259248470725,16599,17590,29.698498220000033,23.012366469643183,23.20509687307139,20.791138100000012,22.645861242793853,23.345235613458144,1.5975727606651926,0.5317738370178139,34.87595621,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990823,137.39034369,8.0,51.28611151,1.0112184,36395.63218381944,9.35421020682E11,1.0,17165,18205,28.310782099999983,20.82539976488267,20.84113054622616,19.533306740000057,20.19062870286954,21.00409417539002,1.9937175194992773,0.7529626971888134,38.71388849,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19990831,145.72756983,0.0,50.85215622,1.009433,36403.64294917824,9.36113150809E11,1.0,17165,18205,27.312720259999992,21.182301338661826,21.22440638232959,20.16905846000003,20.880373185147416,21.22440638232959,3.9524713016581314,0.5017057568133252,39.14784378,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19990924,148.32179213,0.0,41.71789754,1.0031499,36427.63153909722,9.38185764978E11,1.0,17165,18205,24.28093652000001,17.178773714650468,17.0987300877557,16.395564379999996,16.95354658653225,17.0987300877557,2.9072205311015464,0.6320215208058236,48.28210246,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_19991002,155.64442467,2.0,40.40318426,1.0008737,36435.64300438658,9.38877955579E11,1.0,17165,18205,21.355111400000055,16.906449654356752,16.912177207838006,15.100134799999978,16.912177207838006,16.912177207838006,2.3349696247604563,0.36425165492828593,49.59681574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19991026,155.65736732,15.0,31.0936486,0.9940889,36459.63145990741,9.40950558136E11,1.0,17165,18205,12.697266740000032,9.335499200414901,9.44949355046808,6.520904599999994,9.306123153981858,9.44949355046808,-0.7872555077765216,0.6394841326029441,58.9063514,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_19991111,157.27471421,4.0,26.32829801,0.9900342,36475.6310762037,9.42332924984E11,1.0,17165,18203,10.605438499999991,7.4980250395302654,7.7479134614382685,1.1819573600000126,7.224811029991317,8.117072117185952,-1.7923263946136598,1.0041991422405998,63.67170199,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000622,124.88212846,57.0,61.10394961,1.0163646,36699.631535555556,9.61686564672E11,0.5424410136906496,9311,9632,25.928422160000025,11.070530383907332,10.355870367193031,4.8392387600000575,9.482416796437748,12.594626367585136,0.9638130008197394,2.963770422839614,28.89605039,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20000630,130.34133956,51.0,62.78680614,1.0166702,36707.64205019676,9.62378673137E11,0.3078939702883775,5285,5597,26.519739619999996,21.7074489297835,21.7998759883402,18.85995680000002,21.385722198922863,22.21380175482607,0.86466950814199,0.7082251292809588,27.213193859999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000708,125.29347283,18.0,59.9033299,1.0166708,36715.631784074074,9.63068986144E11,0.958636760850568,16455,17475,29.71900634000002,20.873758676941552,20.642694671943634,19.33506158,20.495367571037217,21.2134274474547,1.649041961171371,0.9240421214683682,30.096670099999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000825,138.61373054,2.0,50.65376866,1.0106287,36763.632432164355,9.67216242139E11,0.9884066414214973,16966,18006,26.912811920000024,19.92770865255902,19.688865908201628,18.931735220000007,19.539062978220368,20.289316040656818,2.755229478613223,0.7377655991636636,39.34623134,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20000910,144.45159584,1.0,46.06121766,1.0067614,36779.63269921296,9.68598665212E11,1.0,17165,18205,25.938676220000048,19.04563695143662,19.133351221680613,-2.222390560000008,18.720497591500163,19.27951322942156,-1.533044526375389,0.6069156147350984,43.93878234,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20000918,151.12157298,7.0,44.7077019,1.0046139,36787.6412465162,9.69290603699E11,0.9865423827556073,16934,17974,26.21553584000003,18.74708549543887,18.80253685266014,9.815875880000021,18.425428778632263,18.80253685266014,-2.2414058934588987,0.8537789783615647,45.2922981,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001012,153.90763012,2.0,35.644291,0.9977914,36811.63292004629,9.71363484292E11,1.0,17165,18205,16.952701639999987,12.06665651219946,12.099398385025397,11.042945060000022,11.951705643948339,12.099398385025397,2.9804369607310557,0.5072308953951222,54.355709,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20001020,158.78475161,0.0,33.81150391,0.9955329,36819.64104688657,9.72055386451E11,1.0,17165,18205,16.689514099999997,12.129969408688082,12.142147383441726,10.707979099999989,11.783052960582193,12.142147383441726,3.3465088488284827,0.4674354144179251,56.18849609,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001028,156.79694393,59.0,30.44363958,0.9933546,36827.63310364583,9.72745900155E11,0.3363821730265074,5774,6056,11.630844500000023,9.63007288889821,9.969216215531219,4.466674580000017,9.30283689337861,10.34205931886129,-1.3618255594274864,1.117334913181499,59.556360420000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20001129,158.37899552,53.0,22.26323304,0.9862617,36859.63341443287,9.75510727007E11,0.30550538887270606,5244,5553,7.197672560000001,3.980490192779474,3.9483205013634604,1.469071040000017,3.813237331938058,4.392782295082543,0.44411399071966634,0.4842473284033015,67.73676696,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010508,135.54843506,0.0,57.39708019,1.0094253,37019.634091597225,9.89334785514E11,1.0,17165,18205,23.49479192000001,10.974176623336067,10.796847620000158,7.62492506000001,9.370763888663847,11.985412443889652,1.606620078672159,2.226521420205994,32.60291981,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20010601,133.23822423,5.0,62.5125848,1.0141253,37043.640710486114,9.91408957386E11,1.0,17165,18205,22.913728520000006,12.966953104230502,13.018409565125408,9.4604018,12.308820238466883,13.713115834715262,1.239775550725966,1.4649512661448407,27.4874152,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010609,127.90808175,9.0,61.6999222,1.0152023,37051.63421231481,9.92099595944E11,0.9374890766093795,16092,17103,29.27808176000002,16.084647045717727,15.703830050315268,14.084982860000025,14.805927809677657,16.936528983216625,1.5856769029462388,1.7574574194987642,28.300077799999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010625,126.08778909,11.0,61.51552161,1.016503,37067.634196921295,9.93481994614E11,0.9957471599184387,17092,18126,29.513925140000026,20.613259263654445,20.403989625344295,18.542080940000005,20.256004848472553,21.017416176475265,2.2360631847783066,1.1251155485307194,28.48447839,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010727,129.89041814,15.0,57.58865928,1.0154875,37099.634174467596,9.96246792674E11,0.5342848820273813,9171,9757,26.372764759999995,21.567343890282466,21.695858523171143,16.84332500000005,21.167691779841107,21.849231421522116,-0.19714035043273334,0.7693668440483036,32.41134072,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010828,140.36240799,14.0,50.15399138,1.0100156,37131.63408175926,9.99011584664E11,1.0,17165,18205,31.780072399999995,23.420698334140116,23.1352504745938,22.360009279999986,23.081890095422708,23.675412741249666,2.8682747105529023,0.7884312039989773,39.84600862,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20010905,146.07220455,1.0,48.73820533,1.0081043,37139.63992262731,9.99703289315E11,1.0,17165,18205,25.682324719999997,20.597952020771263,20.425959793506486,17.99519773999998,20.425959793506486,20.77095953035373,0.7606981949798023,0.4509374155412724,41.26179467,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010913,146.00181898,42.0,45.39579944,1.0060384,37147.63404438658,1.000393981435E12,0.9420914651907952,16171,17111,27.039278660000036,20.635526740799474,20.565001924981022,17.14069274000002,20.44900536034814,20.565001924981022,2.1430599493549196,0.7217211390709974,44.60420056,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20010929,150.95502477,8.0,40.1823811,1.0015948,37163.63393949074,1.001776372372E12,0.880803961549665,15119,16060,20.439082040000017,17.036056821952325,17.123483344615334,13.404796880000049,16.593088678106657,17.498358757992694,-0.7026897628989053,0.5650311590106271,49.8176189,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20011108,160.38160537,2.0,27.85181716,0.990631,37203.63980923611,1.005232879518E12,1.0,17165,18205,11.504377760000011,8.75536391402134,8.630330917268894,5.481826520000027,8.605816209494435,8.962118187060398,-0.3732574087373837,0.43276239564111646,62.148182840000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20011116,158.47956707,50.0,25.14587985,0.9888039,37211.63363640046,1.005923546185E12,0.68482376929799,11755,12304,16.887759260000053,8.542498083951488,8.065729275919479,6.565338859999997,7.929663268349162,8.743081388060611,2.1954459621640305,1.15268664616367,64.85412015,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20020511,133.55819203,5.0,57.54883721,1.0100586,37387.631873645834,1.021129793883E12,0.9292164287794932,15950,16955,20.186148559999992,10.425852042204488,10.081332264826852,8.311947079999982,9.938213188680136,10.814591553760774,2.1725939046724716,1.371437602277594,32.45116279,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020604,132.15964422,11.0,62.57461496,1.0145243,37411.63992890046,1.023204089857E12,0.5384794640256335,9243,9922,16.197319220000054,8.495080482002598,8.396590908535039,5.317761560000008,7.634080302793225,9.156941025867953,0.6597426899913473,1.3647694902044456,27.425385040000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020620,129.52896833,9.0,62.89205846,1.0162051,37427.63984614583,1.024586482707E12,0.9993009030002913,17153,18183,31.55106506000004,20.88730815024627,21.052917239442124,18.39852410000003,19.924021434716337,21.430281786875227,1.2448701266483895,1.4231590553383158,27.10794154,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020706,129.26199609,25.0,61.81555258,1.0167028,37443.639804502316,1.025968879109E12,0.8450917564812118,14506,15319,27.914291779999985,20.83991955293986,21.039216551694796,17.07575036000003,20.26056752728827,21.429052579674813,0.15729281736982645,0.9044845632987873,28.184447419999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20020714,125.41743081,10.0,58.96997925,1.0164941,37451.63085755787,1.026659306093E12,1.0,17165,18205,34.24788283999999,23.389620127941203,23.28777947853687,21.41321774000005,22.663502459779203,23.770255593993134,2.303448988302642,1.2093406923252905,31.03002075,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020722,131.53543407,30.0,59.6028483,1.0159834,37459.63969546296,1.027351269688E12,0.9981357413341101,17133,18167,33.78303212000003,24.54025882655146,24.43466763425764,18.918063140000015,23.827959558440273,25.049318257622943,2.250883653208789,1.1141442973757112,30.397151700000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020908,146.75276589,0.0,47.80776426,1.0074121,37507.639487175926,1.031498451692E12,1.0,17165,18205,30.341085980000003,21.669332643444722,21.345483367867338,20.240836880000018,21.345483367867338,21.71013200114023,3.030831367535027,0.9683743033930162,42.19223574,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20020924,151.82013862,20.0,42.6027257,1.0030874,37523.639351527774,1.032880839972E12,1.0,17165,18205,24.74236922,19.46404844175862,19.316190007451393,17.87898505999999,19.316190007451393,19.671690897183293,2.337650827155655,0.41386120338350635,47.3972743,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20021018,153.35830506,35.0,33.31722168,0.9962377,37547.628970729165,1.034953543071E12,0.5384794640256335,9243,9745,15.028356379999991,12.917994215393025,13.062344901903314,8.629822940000054,12.529175010527018,13.451627168214198,-1.1766520762564392,0.8553834573846817,56.68277832,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20021103,155.6845196,9.0,28.25616775,0.9919311,37563.62869965278,1.03633591965E12,0.9998252257500728,17162,18198,10.051719260000027,8.360976802827391,8.496496419688583,1.92366770000001,7.9735103969494014,9.01605919999958,-1.6790090757654188,1.2193940562105847,61.74383225,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030615,125.43844757,35.0,61.17897221,1.0157787,37787.63104325232,1.055689722137E12,0.8214972327410428,14101,14888,25.668652640000005,17.133850269275765,16.891229951390628,14.447292980000043,16.39003110402673,17.666386410297505,1.774715457212279,1.308425618053594,28.821027790000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030701,124.59782462,14.0,60.56546763,1.0166731,37803.63129866898,1.057072144205E12,0.5965627730847655,10240,10884,33.30450932000002,22.75668437763455,22.621224248125838,20.16905846000003,22.484438503041638,23.195320140765887,2.1501080241715127,1.0085339169954597,29.43453237,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030717,126.32077102,33.0,58.79926256,1.0163524,37819.63148224537,1.058454560066E12,0.5648121176813283,9695,10288,31.181918900000028,22.903838076009485,22.715770777490356,20.56213076000006,22.584831600049466,23.268572077551582,1.8818081936703301,0.8857788291711056,31.200737439999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20030725,132.2233885,22.0,59.15064789,1.0157401,37827.639860717594,1.059146483966E12,0.4523157588115351,7764,8223,29.69166217999998,22.84414756227791,22.93083990767452,20.616819080000027,22.465058304218253,22.93083990767452,2.053357012137131,0.8339618540905761,30.849352109999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20030818,135.60092544,53.0,52.55930932,1.0122355,37851.631887407406,1.061219395072E12,0.716283134284882,12295,12947,30.935821460000057,24.294106687625884,24.01854639329729,21.129522080000015,23.92965610842465,24.572515204273817,1.1639130900095793,0.5932640963368923,37.44069068,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20030826,142.26742013,36.0,51.75406113,1.0105793,37859.63977289352,1.061911276378E12,0.8198077483250801,14072,14930,29.57544949999999,22.03261493672232,21.936978551760188,19.389749900000027,21.515461314142556,22.36428942104787,2.0655411594471693,0.6871547461567007,38.24593887,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20031013,156.70642311,1.0,36.24764597,0.9977285,37907.63960015046,1.066058461453E12,0.8554034372269153,14683,15556,18.97275146000004,14.539749882712883,14.66952479667517,13.268076080000014,14.317632671542512,14.66952479667517,3.102165123616788,0.43950374171917933,53.75235403,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20031021,155.38151636,74.0,32.85658503,0.9954717,37915.63255353009,1.066749052625E12,0.37524031459364987,6441,6771,16.375056260000008,13.365961810136437,13.547321964054538,11.99657264000001,12.72687437522173,13.547321964054538,0.18061271473354928,0.6326196129617385,57.14341497,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20031114,160.65629374,25.0,26.33798412,0.9893585,37939.63990673611,1.068823287942E12,0.795106321002039,13648,14426,8.335873220000053,5.965195606182289,6.194424924787433,-2.6017907799999875,5.845554698072887,6.543228120682339,-2.0441588366978496,1.3017984424874736,63.66201588,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20031122,158.29858807,13.0,23.7721038,0.9876741,37947.63286424769,1.069513879471E12,1.0,17165,18205,10.831027820000031,6.205787755955712,6.040394967269354,4.92127124000001,5.8988756499096455,6.455065445734657,2.195827030691881,0.5115090376064666,66.2278962,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20040703,126.83015003,13.0,61.20382048,1.0167044,38171.63533474537,1.088867692922E12,0.7212350713661521,12380,13294,30.26588953999999,21.568217197006003,21.052917554528662,19.044529880000027,20.9069084515879,21.964143903495206,1.7815929944109972,1.1715688307718557,28.796179520000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20040711,129.95399349,15.0,61.24354971,1.0165919,38179.64019539352,1.089559312882E12,0.843285755898631,14475,15364,30.29323370000003,22.093348048355,22.028335152522658,19.55381485999999,21.631024473257728,22.43390591457855,2.621791872034379,0.8359513869513194,28.756450289999997,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20041007,154.49493655,0.0,37.78579189,0.9992356,38267.636947604165,1.097162232273E12,1.0,17165,18205,21.73109360000001,16.786825413846454,16.843408945368058,15.68119820000004,16.40932857086111,16.98883642356085,2.2405601756524907,0.5324655577648073,52.21420811,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20041108,159.54793155,5.0,27.57791812,0.9905786,38299.63741224537,1.099927072418E12,0.8909408680454413,15293,16241,10.796847619999994,8.61531194587411,8.910428964711045,3.1541549000000373,8.386935939457203,9.057553552068901,-1.5176064131603908,0.7854810450923649,62.42208188,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050503,139.43024504,61.0,57.04120657,1.0082058,38475.63897050926,1.115133607052E12,0.4870958345470434,8361,8974,17.332101860000023,7.82966505869888,7.2356666519823705,5.956931300000008,7.092556834877794,8.215251755779605,2.335681718704662,1.508526830971528,32.95879343,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20050511,138.28519369,21.0,59.24028386,1.010108,38483.64063243056,1.115824950642E12,0.6819108651325372,11705,12394,26.793181220000008,14.318982998841646,14.24534849389055,11.193337939999992,13.27459826140127,14.783836801198168,2.2387733727627825,1.7362994748122198,30.759716140000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050519,135.5516534,49.0,60.56360388,1.0118195,38491.63903597222,1.116516012708E12,0.7908534809204777,13575,14345,23.57340638000005,11.479922622137105,11.31020584926523,9.039985340000044,10.74695160414777,11.454064736542383,2.3795926371664704,1.6654110635352977,29.436396119999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050604,131.75409098,2.0,62.48057206,1.0145541,38507.639134247685,1.117898421199E12,1.0,17165,18205,32.54229085999998,20.625188028214396,20.36053550273206,17.66364980000003,19.702483592488107,21.026574676193267,2.097415242492505,1.7272358347289474,27.51942794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050620,129.2377601,16.0,62.79826206,1.016219,38523.63921444445,1.119280828128E12,0.9928925138362947,17043,18059,29.233647500000018,20.392801702736087,20.326259755545884,18.360925880000025,19.888630940278325,20.47501955118268,2.4738294288384335,0.9832631000599176,27.20173794,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20050714,130.48460555,48.0,60.93068888,1.0164828,38547.640500995374,1.121354539286E12,0.708301776871541,12158,12964,30.635035700000003,22.866930879925704,22.77203980644814,19.92637904000003,22.205123281847854,23.33224933653586,1.6875202230909028,1.1164523638571502,29.069311120000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_2_1_LE07_013030_20050730,133.92348054,25.0,58.21442314,1.0151521,38563.64048362269,1.122736937785E12,0.6585493737256044,11304,11998,30.488060840000003,23.890761866258092,24.083380047812216,20.69543354000001,23.66908043347488,24.083380047812216,1.9031237248114101,0.7234077641466635,31.78557686,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050807,135.87606617,46.0,56.38619898,1.0140613,38571.63950706019,1.12342805341E12,0.5328284299446548,9146,9657,26.406944960000033,14.655126282427325,14.857669661419159,6.75674798,12.907556197230765,16.165957711191805,-0.06297403948943851,2.843917363151819,33.61380102,"{""type"":""MultiPoint"",""coordinates"":[]}"
1_1_2_1_LT05_013030_20050823,141.32563422,30.0,52.42319905,1.0111232,38587.63957048611,1.12481045889E12,0.6616370521409846,11357,12071,31.082796320000057,23.01412030590207,23.181438433797048,19.58457704,22.739518335101874,23.344158919668622,1.5145491639849566,0.6771613194628936,37.57680095,"{""type"":""MultiPoint"",""coordinates"":[]}"
