"X1","system:index","azimuth","cloud_cover","elev","esd","l_exceltime","landsat_time","pct_lake","pixel_count","surface_temp_count","surface_temp_max","surface_temp_mean","surface_temp_median","surface_temp_min","surface_temp_p25","surface_temp_p75","surface_temp_skew","surface_temp_stdDev","sza",".geo","landsat_time_utc","scene","temp_avg","t_stdev","depth_avg","d_stdev","temp_med","insitu_count","HerrickCoveSouth_median","HerrickCoveSouth_mean","HerrickCoveSouth_std","HerrickCoveSouth_count","Newbury_median","Newbury_mean","Newbury_std","Newbury_count","NorthSunapeeHarbor_median","NorthSunapeeHarbor_mean","NorthSunapeeHarbor_std","NorthSunapeeHarbor_count","SouthOfTheFells_median","SouthOfTheFells_mean","SouthOfTheFells_std","SouthOfTheFells_count","loon_median","loon_mean","loon_std","loon_count","harbor_median","harbor_mean","harbor_std","harbor_count","GeorgesMills_median","GeorgesMills_mean","GeorgesMills_std","GeorgesMills_count","HerrickCove_median","HerrickCove_mean","HerrickCove_std","HerrickCove_count","StateBeach_median","StateBeach_mean","StateBeach_std","StateBeach_count","date","LSmission","collection","month","doy","freeze_QAQC","temp_spread","spread_QAQC","IQR","IQR_QAQC"
124,"2_1_LC08_013030_20160922",155.64857824,0.01,44.12501793,1.0035061,42635.6480075116,1474558387849,1,17165,18205,28.76879678,22.3075247822148,22.1812173782872,21.6798233,22.0711156549463,22.43183545214,3.48174538639625,0.578216231584567,45.87498207,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-09-22 15:33:07,"LC08_013030_20160922",21.50625,0.443136144832651,1.4875,0.0353553390593274,21.66,8,NA,NA,NA,NA,21.33,21.33,NA,1,20.49,20.49,NA,1,NA,NA,NA,NA,21.71,21.705,0.12144957801491,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-09-22,"LS 8",2,"09","266","P",7.1,"P",0.299999999999997,"P"
125,"2_1_LC08_013030_20161024",162.28449524,22.58,33.0642366,0.9944494,42667.6480870139,1477323194718,0.844509175648121,14496,15394,14.5224894200001,12.1640258941739,12.4437085786523,8.32561916000003,11.9410424190573,12.5597805178105,-1.42474534085388,0.621335097610591,56.9357634,"{""type"":""MultiPoint"",""coordinates"":[]}",2016-10-24 15:33:14,"LC08_013030_20161024",13.4266,0.405871408207082,1.5,0,13.17,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.894,13.894,0.0554256258422056,4,13.11,13.115,0.058223706512039,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016-10-24,"LS 8",2,"10","298","P",6.2,"P",0.699999999999999,"P"
126,"2_1_LC08_013030_20170504",144.08742426,20.2,58.70404718,1.0084302,42859.6473540162,1493911931387,0.907427905621905,15576,16514,15.5513134400001,6.47440150719328,6.68721524528488,-6.88115182000001,5.68889668385757,7.56027076780221,-0.809100897064055,2.05167628911009,31.29595282,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-05-04 15:32:11,"LC08_013030_20170504",8.18333333333333,0.354833294191323,1.5,0,8.3,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.3,8.18333333333333,0.354833294191323,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-05-04,"LS 8",2,"05","124","F",22.5,"F",1.9,"P"
128,"2_1_LC08_013030_20170621",134.26765186,38.01,64.43097667,1.0162964,42907.6476631829,1498059158099,0.813049810661229,13956,14718,29.1584510600001,21.6861015548573,21.3076952571163,14.70364448,21.0676676482153,22.4425734684405,0.777624824630908,1.05300268039737,25.56902333,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-06-21 15:32:38,"LC08_013030_20170621",20.1711111111111,1.30585646650431,1.48888888888889,0.0333333333333334,20.57,9,21.31,21.31,NA,1,16.8,16.8,NA,1,20.01,20.01,NA,1,NA,NA,NA,NA,20.57,20.57,0,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-06-21,"LS 8",2,"06","172","P",14.5,"F",1.3,"P"
129,"1_2_1_LE07_013030_20170715",136.15875088,55,62.58043528,1.0164352,42931.6496920023,1500132933389,0.417710457325954,7170,7640,27.63059612,21.813776099831,21.6718870008025,19.27695524,21.1980028449906,22.1454382193706,1.59685483549734,0.857097578975939,27.41956472,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-07-15 15:35:33,"LE07_013030_20170715",21.7911111111111,0.794330605674433,1.48888888888889,0.0333333333333334,22.24,9,21.14,21.14,NA,1,20.02,20.02,NA,1,21.48,21.48,NA,1,NA,NA,NA,NA,22.29,22.2466666666667,0.170254711143826,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-15,"LS 7",2,"07","196","P",8.3,"P",0.900000000000002,"P"
130,"2_1_LC08_013030_20170723",136.58370464,50.68,60.94443102,1.0158982,42939.6477736806,1500823967646,0.86874453830469,14912,15828,33.23614892,25.6706044120157,25.5599063646852,23.17349804,25.4408311180618,25.8115140549759,1.99283666876419,0.626634029452403,29.05556898,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-07-23 15:32:47,"LC08_013030_20170723",24.1411111111111,0.458923861997948,1.48888888888889,0.0333333333333334,24.11,9,24.87,24.87,NA,1,24.55,24.55,NA,1,23.15,23.15,NA,1,NA,NA,NA,NA,24.11,24.1166666666667,0.0103279555898856,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-23,"LS 8",2,"07","204","P",10,"P",0.400000000000002,"P"
131,"1_2_1_LE07_013030_20170731",139.58562656,3,59.70322169,1.0150403,42947.6496769676,1501515332090,0.871657442470143,14962,15836,33.1814606,22.847521698013,22.8679984876251,21.17395634,22.4584357777956,22.8933978724451,2.89306467675944,1.01865984886622,30.29677831,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-07-31 15:35:32,"LE07_013030_20170731",22.4522222222222,0.48378140150738,1.48888888888889,0.0333333333333334,22.74,9,21.97,21.97,NA,1,21.83,21.83,NA,1,21.65,21.65,NA,1,NA,NA,NA,NA,22.775,22.77,0.0252982212813481,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-07-31,"LS 7",2,"07","212","P",12,"F",0.399999999999999,"P"
132,"2_1_LC08_013030_20170824",146.22676986,22.47,53.44886176,1.010927,42971.647903912,1503588778898,0.475152927468686,8156,8570,26.6530424,21.5829833301605,21.5607428939955,18.46346648,21.3134054293529,21.9437725719221,0.248669210452892,0.500402784033962,36.55113824,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-08-24 15:32:58,"LC08_013030_20170824",22.3766666666667,0.385519130524025,1.48888888888889,0.0333333333333334,22.55,9,22.64,22.64,NA,1,22,22,NA,1,21.48,21.48,NA,1,NA,NA,NA,NA,22.55,22.545,0.0273861278752577,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-08-24,"LS 8",2,"08","236","P",8.2,"P",0.599999999999998,"P"
133,"1_2_1_LE07_013030_20170901",149.82034806,21,51.30168087,1.0091146,42979.6496583449,1504280130481,0.300495193708127,5158,5616,22.5890166200001,19.1491587860002,19.2327412531962,13.1689535,18.8950785906492,19.5717298657264,-1.5764655132091,0.953154432178461,38.69831913,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-09-01 15:35:30,"LE07_013030_20170901",20.1766666666667,0.257050578680539,1.48888888888889,0.0333333333333334,20.34,9,20,20,NA,1,19.86,19.86,NA,1,19.69,19.69,NA,1,NA,NA,NA,NA,20.34,20.34,0.0063245553203355,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-01,"LS 7",2,"09","244","P",9.4,"P",0.700000000000003,"P"
134,"2_1_LC08_013030_20170909",151.60365988,61.93,48.5586222,1.0070687,42987.6479208449,1504971180361,0.26315176230702,4517,4808,21.98402708,17.6531304195151,17.6789017744131,14.21828564,17.3106589471291,18.1816581821097,-0.56782596457289,0.631268470386639,41.4413778,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-09-09 15:33:00,"LC08_013030_20170909",18.6322222222222,0.302645740833146,1.48888888888889,0.0333333333333334,18.76,9,18.86,18.86,NA,1,18.4,18.4,NA,1,17.9,17.9,NA,1,NA,NA,NA,NA,18.76,18.755,0.00836660026533907,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-09,"LS 8",2,"09","252","P",7.8,"P",0.899999999999999,"P"
135,"1_2_1_LE07_013030_20170917",154.88249609,8,46.08854595,1.004999,42995.6496304977,1505662528075,0.884590736964754,15184,16070,30.42653648,21.794604788983,21.9875855370104,19.76231408,21.5593034862674,22.0135698682051,2.17081575188289,0.762140007975974,43.91145405,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-09-17 15:35:28,"LE07_013030_20170917",20.7577777777778,0.221798206585276,1.48888888888889,0.0333333333333334,20.83,9,20.48,20.48,NA,1,20.67,20.67,NA,1,20.33,20.33,NA,1,NA,NA,NA,NA,20.895,20.89,0.0644980619863874,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-17,"LS 7",2,"09","260","P",10.6,"F",0.399999999999999,"P"
136,"2_1_LC08_013030_20170925",156.37240745,3.35,43.16117086,1.0027526,43003.647981713,1506353585620,0.998543547917274,17140,18166,32.24834114,24.6682692667884,24.5653846329024,22.74966356,24.3121093890669,24.9344963729278,2.1417153764189,0.845175299332025,46.83882914,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-09-25 15:33:05,"LC08_013030_20170925",21.3266666666667,0.297702312162114,1.5,0,21.32,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.32,21.3266666666667,0.297702312162115,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-09-25,"LS 8",2,"09","268","P",9.5,"P",0.599999999999998,"P"
137,"1_2_1_LE07_013030_20171003",159.09341814,4,40.51219885,1.0004927,43011.6496478356,1507044929573,0.795106321002039,13648,14511,23.56657034,17.8794248046883,17.8848268734041,14.7275706200001,17.5098865705158,18.2644856048794,2.10874230182513,0.461589295749679,49.48780115,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-10-03 15:35:29,"LE07_013030_20171003",18.6066666666667,0.0717402722790118,1.5,0,18.615,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.615,18.6066666666667,0.0717402722790123,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-03,"LS 7",2,"10","276","P",8.9,"P",0.800000000000001,"P"
138,"2_1_LC08_013030_20171011",160.11483282,67.15,37.56598033,0.9981547,43019.6480397338,1507735990633,0.482027381299155,8274,8856,19.37607782,14.6630191198569,15.9380966386798,-0.00409558000001198,13.4403145027302,16.9382582300651,-1.46987265219157,3.08325534904885,52.43401967,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-10-11 15:33:10,"LC08_013030_20171011",18.0333333333333,0.032041639575196,1.5,0,18.045,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18.045,18.0333333333333,0.0320416395751959,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-10-11,"LS 8",2,"10","284","F",19.4,"F",3.5,"F"
141,"1_2_1_LE07_013030_20171104",163.87946937,54,29.76898669,0.9916552,43043.6496691435,1509809731414,0.724497524031459,12436,13239,9.2553206,6.16044631301562,6.15267155987871,1.01789240000005,5.41638607705175,6.83299517412486,-0.425392215697192,1.05850891438629,60.23101331,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-11-04 15:35:31,"LE07_013030_20171104",13,0,1.5,0,13,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,13,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-04,"LS 7",2,"11","308","P",8.3,"P",1.4,"P"
142,"2_1_LC08_013030_20171112",163.71901035,28.47,27.38811643,0.9897209,43051.6480249653,1510500789357,1,17165,18204,9.19721426000001,8.04546737635532,8.31305287821562,3.13364678000005,7.68885090518958,8.69157949637504,-1.33603177172803,0.964669095519147,62.61188357,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-11-12 15:33:09,"LC08_013030_20171112",10.18,0,1.5,0,10.18,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.18,10.18,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-12,"LS 8",2,"11","316","P",6.1,"P",0.999999999999999,"P"
143,"2_1_LC08_013030_20171128",163.57854245,49.63,23.72063951,0.9864813,43067.6479498264,1511883182865,0.980133993591611,16824,17799,3.36949016000006,1.39797037000392,1.56386438501119,-3.35717319999998,1.06398173672557,2.06411777300077,-1.23299679271128,0.928993815957221,66.27936049,"{""type"":""MultiPoint"",""coordinates"":[]}",2017-11-28 15:33:02,"LC08_013030_20171128",6.14,0,1.5,0,6.14,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.14,6.14,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2017-11-28,"LS 8",2,"11","332","F",6.8,"P",1,"P"
144,"2_1_LC08_013030_20180523",139.42024726,0.29,62.59185055,1.0125102,43243.6470848958,1527089508135,1,17165,18205,27.24094184,15.79388714098,15.5634356919971,14.24221178,14.8174758512035,16.1817217791473,1.91290714037011,1.59030502224736,27.40814945,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-05-23 15:31:48,"LC08_013030_20180523",13.9866666666667,0.086216781042517,0.85,0,13.97,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.97,13.9866666666667,0.0862167810425161,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-23,"LS 8",2,"05","143","P",13,"F",1.4,"P"
145,"1_2_1_LE07_013030_20180531",137.93598512,32,63.7309947,1.0139012,43251.6478180208,1527780771477,0.867055053888727,14883,15773,23.9562246200001,13.3495704664275,13.7854741600679,3.49595690000001,12.0569683080374,15.0632325167395,-0.358833023997553,2.69272222601469,26.2690053,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-05-31 15:32:51,"LE07_013030_20180531",16.59,0.341935666463737,0.45,0.309838667696593,16.39,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.39,16.59,0.341935666463737,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-05-31,"LS 7",2,"05","151","P",20.5,"F",3,"F"
146,"1_2_1_LE07_013030_20180702",133.61339619,15,63.7110563,1.0166839,43283.6474040625,1530545535711,0.666647247305564,11443,12115,34.78109396,23.4820790124552,23.0815941982121,21.02698148,23.0815941982121,23.5905350468717,2.20271940323874,1.18424466616816,26.2889437,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-07-02 15:32:15,"LE07_013030_20180702",23.6545833333333,0.248175589428947,0.1875,0.21174738846498,23.68,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.45,23.5783333333333,0.268657154504894,6,NA,NA,NA,NA,23.97,23.97,0,6,23.68,23.68,0,6,23.39,23.39,0,6,2018-07-02,"LS 7",2,"07","183","P",13.8,"F",0.5,"P"
147,"2_1_LC08_013030_20180710",134.11927854,24.33,62.86432354,1.016655,43291.647242662,1531236721766,0.823011942907078,14127,15032,35.55356648,25.0707911504292,24.931666124539,12.77929922,24.56358458194,25.5619115728567,0.395141460677248,1.43081231543735,27.13567646,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-07-10 15:32:01,"LC08_013030_20180710",24.3804166666667,0.576394182502902,0.1875,0.21174738846498,24.25,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.85,23.965,0.206082507748716,6,NA,NA,NA,NA,24.25,24.2666666666667,0.0408248290463877,6,25.32,25.32,0,6,23.97,23.97,0,6,2018-07-10,"LS 8",2,"07","191","P",22.8,"F",1,"P"
148,"1_2_1_LE07_013030_20180718",135.09932315,2,61.68721521,1.0162793,43299.6471967245,1531927917797,0.881677832799301,15134,16078,32.46025838,24.5195996626409,24.4399177109376,21.66956924,24.0943237336914,24.9315418715815,0.703910969011778,0.783107270210595,28.31278479,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-07-18 15:31:57,"LE07_013030_20180718",24.50875,0.519425372302225,0.1875,0.21174738846498,24.645,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.23,24.2566666666667,0.0752772652709068,6,NA,NA,NA,NA,25.03,25.045,0.0367423461417486,6,24.93,24.93,0,6,23.77,23.8033333333333,0.051639777949433,6,2018-07-18,"LS 7",2,"07","199","P",10.8,"F",0.799999999999997,"P"
149,"1_2_1_LE07_013030_20180819",143.7430742,19,54.70633965,1.0120151,43331.6467901852,1534692682672,0.851966210311681,14624,15497,28.9226076800001,23.3391237040505,23.398837254167,20.77746602,23.0409803138237,23.398837254167,3.03931703261394,0.476379551025984,35.29366035,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-08-19 15:31:22,"LE07_013030_20180819",23.95875,0.175927665471525,0.5125,0.358211135214002,23.87,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.85,23.8783333333333,0.0530722777603002,6,NA,NA,NA,NA,23.87,23.8366666666667,0.0516397779494326,6,24.25,24.25,0,6,23.87,23.87,0,6,2018-08-19,"LS 7",2,"08","231","P",8.1,"P",0.399999999999999,"P"
150,"2_1_LC08_013030_20180827",146.97596312,24.93,52.60094779,1.0102946,43339.6475151389,1535383945308,0.444916982231285,7637,8159,29.66431802,23.3525817649365,23.3124395794593,21.54993854,23.0648961752015,23.429012747725,2.73328895525972,0.69260686680025,37.39905221,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-08-27 15:32:25,"LC08_013030_20180827",23.49625,0.548062298109162,0.5125,0.358211135214002,23.735,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.13,23.29,0.260691388427005,6,NA,NA,NA,NA,23.77,23.77,0,6,24.16,24.16,0,6,22.765,22.765,0.0492950301754644,6,2018-08-27,"LS 8",2,"08","239","P",8.2,"P",0.299999999999997,"P"
151,"1_2_1_LE07_013030_20180904",149.0863873,24,50.0208082,1.0084507,43347.6465603241,1536075062812,0.53434314011069,9172,9735,29.9172515,22.6826071061599,22.5869766010502,19.16074256,22.1114372800167,23.0579929108766,1.31916238063456,0.871934938194542,39.9791918,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-09-04 15:31:02,"LE07_013030_20180904",23.7458333333333,0.191922010126547,0.2875,0.240583529740938,23.77,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.5,23.6633333333333,0.259358182185691,6,NA,NA,NA,NA,23.97,23.97,0,6,23.77,23.77,0,6,23.58,23.58,0,6,2018-09-04,"LS 7",2,"09","247","P",10.7,"F",1,"P"
152,"2_1_LC08_013030_20181014",160.51838499,11.47,36.58507033,0.9974157,43387.6477298495,1539531163859,0.996213224584911,17100,18131,15.50346116,13.5710864852481,14.19302227611,5.12635244000001,13.1877082035201,14.4367209873401,-2.17159856458488,1.37966557253073,53.41492967,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-10-14 15:32:43,"LC08_013030_20181014",15.2833333333333,0.0152752523165201,0.85,0,15.28,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15.28,15.2833333333333,0.0152752523165202,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-14,"LS 8",2,"10","287","P",10.4,"F",1.2,"P"
153,"1_2_1_LE07_013030_20181022",160.95405142,45,33.68153256,0.9951671,43395.6457838542,1540222195725,0.837401689484416,14374,15233,13.08692102,10.4422784106804,10.5251986840584,4.26501140000005,10.1803873477828,10.8580030540193,-2.131039247086,0.645924754031529,56.31846744,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-10-22 15:29:55,"LE07_013030_20181022",11.255,0.00999999999999979,1.5,0,11.26,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.26,11.255,0.00999999999999954,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-10-22,"LS 7",2,"10","295","P",8.8,"P",0.700000000000001,"P"
154,"1_2_1_LE07_013030_20181107",162.48680647,30,28.64553661,0.9909771,43411.6455432176,1541604574934,0.484882027381299,8323,8878,13.4765753,8.06451385004011,7.97886634135639,4.52136289999999,7.97886634135639,8.35689213600833,2.31524805146643,0.607220802234772,61.35446339,"{""type"":""MultiPoint"",""coordinates"":[]}",2018-11-07 15:29:34,"LE07_013030_20181107",8.275,0.0191485421551271,1.5,0,8.27,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.27,8.275,0.0191485421551277,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2018-11-07,"LS 7",2,"11","311","P",9,"P",0.4,"P"
155,"1_2_1_LE07_013030_20190518",137.12954709,5,60.68392321,1.0114827,43603.6413177662,1558193009855,0.855519953393533,14685,15592,21.69007736,10.7700676605351,10.2591536829765,8.71185542000001,9.85471665697557,11.4376896609547,1.932759569746,1.58413368536539,29.31607679,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-05-18 15:23:29,"LE07_013030_20190518",9.275,0.0378593889720018,1.5,0,9.29,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.29,9.275,0.0378593889720016,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-18,"LS 7",2,"05","138","P",13,"F",1.5,"P"
156,"2_1_LC08_013030_20190526",139.13906051,33.12,63.09598096,1.0130392,43611.6476223727,1558884754573,0.609845616079231,10468,11067,26.60860814,15.1023197072648,14.6876820100001,12.33837464,13.8124288853489,15.5569864111127,1.775474536523,2.31368077558412,26.90401904,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-05-26 15:32:34,"LC08_013030_20190526",12.365,0.0350713558334996,1.5,0,12.365,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.365,12.365,0.0350713558334999,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-05-26,"LS 8",2,"05","146","P",14.3,"F",1.8,"P"
157,"1_2_1_LE07_013030_20190603",132.9852241,20,62.6770968,1.014316,43619.6409200463,1559575375492,0.860646664724731,14773,15645,25.12860548,15.1373988840761,15.0177567142596,13.27491212,14.3151042643171,15.6913777477804,1.74864588118129,1.07062308109136,27.3229032,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-06-03 15:22:55,"LE07_013030_20190603",14.4883333333333,0.0116904519444999,1.5,0,14.49,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,14.49,14.4883333333333,0.0116904519444996,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-03,"LS 7",2,"06","154","P",11.8,"F",1.4,"P"
158,"2_1_LC08_013030_20190627",133.9596474,31.28,64.19120022,1.0165905,43643.6477668518,1561649567056,0.686921060297116,11791,12605,31.50321278,22.6914716442324,22.6841467430769,17.1236026400001,22.1869872117007,23.3134921469583,0.445191760516105,1.47755441212419,25.80879978,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-06-27 15:32:47,"LC08_013030_20190627",21.82,0.204352636391117,1.5,0,21.78,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.78,21.82,0.204352636391118,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-06-27,"LS 8",2,"06","178","P",14.4,"F",1.1,"P"
159,"1_2_1_LE07_013030_20190705",129.3490062,6,61.97603131,1.0167008,43651.6400987384,1562340104531,0.864200407806583,14834,15712,35.5398944,24.7387836867919,24.9550768888938,19.47178238,24.4970200029255,25.3986278998368,0.723116061990077,1.68337682678008,28.02396869,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-07-05 15:21:44,"LE07_013030_20190705",24.5983333333333,0.124806516923863,1.5,0,24.615,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.615,24.5983333333333,0.124806516923862,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-05,"LS 7",2,"07","186","P",16,"F",0.899999999999999,"P"
160,"2_1_LC08_013030_20190713",134.75528932,26.46,62.60385571,1.016552,43659.6478034491,1563031970218,0.498863967375473,8563,9029,30.9050592800001,24.7566071828591,24.6908200585403,22.9274006000001,24.4392025114137,24.932343420661,2.549914855604,0.665066587624285,27.39614429,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-07-13 15:32:50,"LC08_013030_20190713",24.92,0.137404512298542,1.5,0,24.935,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,24.935,24.92,0.137404512298541,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-13,"LS 8",2,"07","194","P",8,"P",0.5,"P"
161,"2_1_LC08_013030_20190729",137.95031611,15.71,59.91697256,1.0153943,43675.6478686111,1564414375848,0.785610253422662,13485,14157,34.66146326,25.6940680475353,25.5625068044374,24.03142106,25.3188522200375,25.8068318824803,2.77006054103047,0.805341369143921,30.08302744,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-07-29 15:32:55,"LC08_013030_20190729",25.8516666666667,0.169282800858993,1.5,0,25.87,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.87,25.8516666666667,0.169282800858994,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-07-29,"LS 8",2,"07","210","P",10.7,"F",0.5,"P"
162,"1_2_1_LE07_013030_20190806",135.24104759,12,56.61412127,1.014301,43683.6392124884,1565104827959,0.833906204485872,14314,15178,30.35817608,23.819207216154,23.9418319827257,22.38735344,23.5618147133294,23.9418319827257,2.84067434967865,0.684642601928768,33.38587873,"{""type"":""MultiPoint"",""coordinates"":[]}",2019-08-06 15:20:27,"LE07_013030_20190806",25.3633333333333,0.122746350930146,1.5,0,25.395,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.395,25.3633333333333,0.122746350930147,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2019-08-06,"LS 7",2,"08","218","P",8,"P",0.299999999999997,"P"
