,system:index,azimuth,cloud_cover,elev,emiss,esd,l_exceltime,landsat_time,pct_lake,pixel_count,surface_temp_count,surface_temp_max,surface_temp_mean,surface_temp_median,surface_temp_min,surface_temp_p25,surface_temp_p75,surface_temp_skew,surface_temp_stdDev,sza,v_exceltime,vapor_time,water_column,scene,temp_avg,t_stdev,depth_avg,d_stdev,temp_med,insitu_count,HerrickCoveSouth_median,HerrickCoveSouth_mean,HerrickCoveSouth_std,HerrickCoveSouth_count,Newbury_median,Newbury_mean,Newbury_std,Newbury_count,NorthSunapeeHarbor_median,NorthSunapeeHarbor_mean,NorthSunapeeHarbor_std,NorthSunapeeHarbor_count,SouthOfTheFells_median,SouthOfTheFells_mean,SouthOfTheFells_std,SouthOfTheFells_count,loon_median,loon_mean,loon_std,loon_count,harbor_median,harbor_mean,harbor_std,harbor_count,GeorgesMills_median,GeorgesMills_mean,GeorgesMills_std,GeorgesMills_count,HerrickCove_median,HerrickCove_mean,HerrickCove_std,HerrickCove_count,StateBeach_median,StateBeach_mean,StateBeach_std,StateBeach_count
224,2_1_LC08_013030_20141120,163.79796000000002,37.96,25.451114999999998,0.9779510005476144,0.9880979,41963.64795,1416497582880.0,0.7218697123519459,17065,17962,4.665182328661519,3.6609136745762036,3.809626470606229,-4.096539622690175,3.4399998464528334,4.188162642436433,-1.7266739974815586,0.8364976910658455,64.54888534545897,41963.75,1416506400000,0.3200000047683716,LC08_013030_20141120,6.8792,0.07466785713336693,1.5,0.0,6.915,10.0,,,,,,,,,,,,,,,,,6.775,6.800500000000001,0.051000000000000156,4.0,6.9350000000000005,6.9316666666666675,0.01471960144387951,6.0,,,,,,,,,,,,
225,1_2_1_LE07_013030_20141128,163.13995,47.0,23.682423,0.9779510005476144,0.9865431,41971.6466912037,1417188674120.0,0.4542724196277496,10739,11147,2.1785827062983967,-1.9332210715807137,-0.9513636279893172,-16.11400683479281,-3.5292977729701223,0.3124969643190525,-1.660101380550971,3.1966033440008554,66.31757736206055,41971.75,1417197600000,0.3599999904632569,LE07_013030_20141128,5.389,0.052799410771123226,1.5,0.0,5.3549999999999995,10.0,,,,,,,,,,,,,,,,,5.45,5.45,0.0,4.0,5.35,5.348333333333333,0.007527726527090502,6.0,,,,,,,,,,,,
226,1_2_1_LE07_013030_20150507,143.52886999999998,0.0,59.35243199999999,0.9779510005476144,1.0090339,42131.6473994213,1431012735310.0,0.6441201353637902,15227,16061,20.800799108642835,9.759013686787734,9.320508362732387,6.403635515792103,8.74345316444202,10.465475316164435,1.2986980844792546,1.6856018239079291,30.64756774902344,42131.75,1431021600000,1.3300000190734864,LE07_013030_20150507,11.065750000000001,0.09339298688873841,1.5,0.0,11.09,4.0,,,,,,,,,,,,,,,,,11.09,11.065750000000001,0.09339298688873868,4.0,,,,,,,,,,,,,,,,
227,1_2_1_LE07_013030_20150523,139.78596000000002,0.0,62.641277,0.9779510005476144,1.0124792,42147.64746875,1432395141300.0,0.6389593908629442,15105,15907,16.020031353872838,10.173501993037675,10.465796986570837,5.810704839569302,9.894807577137763,10.465796986570837,-1.2779613775351637,0.9057736807034644,27.358722686767575,42147.75,1432404000000,0.9800000190734864,LE07_013030_20150523,13.437500000000002,0.14455564095991905,1.5,0.0,13.461500000000003,4.0,,,,,,,,,,,,,,,,,13.461500000000003,13.437500000000002,0.14455564095991846,4.0,,,,,,,,,,,,,,,,
228,1_2_1_LE07_013030_20150624,133.98425,13.0,64.32255,0.9779510005476144,1.0164187,42179.64756747685,1435159949830.0,0.5951776649746193,14070,14837,26.407451375899388,18.067170950405973,18.169554078732244,13.276452510761125,17.63584467465823,18.169554078732244,0.4432858171686358,0.8033537086093873,25.677452087402344,42179.75,1435168800000,1.829999923706055,LE07_013030_20150624,20.764000000000003,0.7126507637764173,1.4700000000000002,0.048304589153964836,21.135000000000005,10.0,20.97,20.97,,1.0,20.67,20.67,,1.0,19.03,19.03,,1.0,20.01,20.01,,1.0,21.16,21.16,0.026076809620808775,6.0,,,,,,,,,,,,,,,,
229,2_1_LC08_013030_20150702,133.72997,38.16,63.768753000000004,0.9779510005476144,1.0166498,42187.64743414352,1435851138310.0,0.6160744500846024,14564,15253,23.016670558284268,17.69531341063188,17.815422356417308,8.835545597600808,17.559563466559347,17.92378570986844,-2.3621005086670825,0.764774851623874,26.23124694824219,42187.75,1435860000000,1.2800000190734864,LC08_013030_20150702,20.166999999999998,0.7584054910724795,1.4700000000000002,0.048304589153964836,20.57,10.0,20.32,20.32,,1.0,18.23,18.23,,1.0,20.17,20.17,,1.0,19.52,19.52,,1.0,20.57,20.571666666666665,0.004082482904638108,6.0,,,,,,,,,,,,,,,,
230,1_2_1_LE07_013030_20150710,134.27905,21.0,62.96398000000001,0.9779510005476144,1.0166405,42195.64764814815,1436542356800.0,0.4678087986463621,11059,11692,23.3787101711828,18.73541152709456,18.700203142544503,13.83077431636103,18.169031970944488,19.229012172167682,0.045898136476123313,0.7385514160955947,27.03601837158203,42195.75,1436551200000,1.5399999618530271,LE07_013030_20150710,22.309999999999995,0.49928838248940793,1.4700000000000002,0.048304589153964836,22.58,10.0,22.630000000000006,22.630000000000006,,1.0,21.49,21.49,,1.0,22.14,22.14,,1.0,21.32,21.32,,1.0,22.58,22.586666666666662,0.01032795558988783,6.0,,,,,,,,,,,,,,,,
231,2_1_LC08_013030_20151022,161.84605,64.71,33.964413,0.9779510005476144,0.9951999,42299.6478912037,1445527977800.0,0.4645939086294416,10983,11491,8.649707518162288,6.94756515268425,7.1893533515839625,4.416788818215111,6.6936071943344375,7.434884247181575,-0.8756398907874746,0.6750329539285329,56.03558731079102,42299.75,1445536800000,1.6799999237060548,LC08_013030_20151022,13.221,0.05542562584220412,1.5,0.0,13.221,4.0,,,,,,,,,,,,,,,,,13.221,13.221,0.05542562584220412,4.0,,,,,,,,,,,,,,,,
232,1_2_1_LE07_013030_20151030,162.93169,32.0,31.3858,0.9779510005476144,0.9930648999999999,42307.64814664352,1446219199870.0,0.5414551607445008,12800,13459,9.32102596332334,8.036451410187349,8.163774274129715,0.938406638075583,8.163774274129715,8.743959327504394,-2.4844972710680824,1.1670417847973518,58.61420059204102,42307.75,1446228000000,0.4300000190734864,LE07_013030_20151030,11.21175,0.04849999999999888,1.5,0.0,11.235999999999999,4.0,,,,,,,,,,,,,,,,,11.235999999999999,11.21175,0.04849999999999858,4.0,,,,,,,,,,,,,,,,
233,2_1_LC08_013030_20151123,163.74684,1.18,24.829836,0.9779510005476144,0.9874693999999999,42331.64794861111,1448292782760.0,0.7272842639593908,17193,18138,6.747076907554969,5.767933016698095,6.065963591428165,0.9813370964060572,5.4410791453243945,6.320956171106785,-1.5523681783123309,0.9450993227167273,65.17016410827637,42331.75,1448301600000,0.1,LC08_013030_20151123,8.282,0.0,1.5,0.0,8.282,4.0,,,,,,,,,,,,,,,,,8.282,8.282,0.0,4.0,,,,,,,,,,,,,,,,
234,2_1_LC08_013030_20160517,141.12831,52.34,61.746155,0.9779510005476144,1.0114498,42507.6475462963,1463499148000.0,0.2807106598984772,6636,7085,12.673146227871186,7.259784666697102,7.053969470278213,-3.753269577445784,6.69246058338345,8.186973416115444,-0.603554290804132,1.7793223737391064,28.25384521484375,42507.75,1463508000000,1.1699999809265138,LC08_013030_20160517,11.235,0.09690201236300527,1.5,0.0,11.255,6.0,,,,,,,,,,,,,,,,,11.255,11.235,0.09690201236300426,6.0,,,,,,,,,,,,,,,,
235,1_2_1_LE07_013030_20160525,140.4399,12.0,63.393753000000004,0.9779510005476144,1.0129819,42515.64955243055,1464190521330.0,0.5921742808798647,13999,14744,23.387922893304,13.317083566630886,13.829678934357462,8.161605212637607,12.159151792760445,14.381158083576135,0.2490037577236832,1.8499270207213376,26.60624694824219,42515.75,1464199200000,2.3799999237060554,LE07_013030_20160525,15.205,0.19552493447128422,1.5,0.0,15.28,6.0,,,,,,,,,,,,,,,,,15.28,15.205,0.19552493447128436,6.0,,,,,,,,,,,,,,,,
236,2_1_LC08_013030_20160618,134.57008000000002,1.38,64.500114,0.9779510005476144,1.0160778,42539.64764930555,1466263956900.0,0.7272842639593908,17193,18138,27.596334692788616,18.922798341813067,18.687137133620293,17.337466040224527,18.572263251777667,19.055896304070263,1.9821464038250385,0.9811300493345134,25.49988555908203,42539.75,1466272800000,0.9899999618530274,LC08_013030_20160618,19.441999999999997,0.975167222127113,1.52,0.07888106377466156,19.744999999999997,10.0,17.09,17.09,,1.0,19.53,19.53,,1.0,18.54,18.54,,1.0,19.36,19.36,,1.0,19.934999999999995,19.98333333333333,0.29676028485406797,6.0,,,,,,,,,,,,,,,,
237,2_1_LC08_013030_20160704,134.01465,0.37,63.574863,0.9779510005476144,1.0167509,42555.64775833333,1467646366320.0,0.7272842639593908,17193,18138,27.611806738189305,20.06702250326498,19.932803449059378,19.471112043300046,19.80569600208153,20.181664114183246,2.504125210944669,0.6717484964028411,26.42513656616211,42555.75,1467655200000,1.8899999618530277,LC08_013030_20160704,22.039,0.32507947746153854,1.52,0.07888106377466156,22.200000000000003,10.0,21.97,21.97,,1.0,21.99,21.99,,1.0,21.64,21.64,,1.0,21.32,21.32,,1.0,22.244999999999997,22.245000000000005,0.0512835256198328,6.0,,,,,,,,,,,,,,,,
238,2_1_LC08_013030_20160720,136.03628999999998,10.8,61.431236,0.9779510005476144,1.0160836,42571.647830324066,1469028772540.0,0.7238155668358714,17111,18041,23.22570414635242,19.50049812864624,19.44042296394989,15.540002665606199,19.44042296394989,19.554905532961573,1.7279001887934806,0.30657983136432154,28.56876373291016,42571.75,1469037600000,2.370000076293945,LC08_013030_20160720,23.391,0.35325313555264815,1.52,0.07888106377466156,23.54,10.0,23.66,23.66,,1.0,23.33,23.33,,1.0,23.14,23.14,,1.0,22.48,22.48,,1.0,23.54,23.55,0.021908902300207558,6.0,,,,,,,,,,,,,,,,
239,2_1_LC08_013030_20160805,140.11158999999998,6.34,58.271564,0.9779510005476144,1.014357,42587.6478625,1470411175320.0,0.5525380710659898,13062,13797,21.822718536021448,17.592730127048732,18.565566142768137,11.454722394748106,16.065462145070384,19.187470503233264,-0.9378426997770924,2.234150678686297,31.728435516357425,42587.75,1470420000000,2.370000076293945,LC08_013030_20160805,24.654999999999998,0.34667467939457824,1.52,0.07888106377466156,24.749999999999996,10.0,24.87,24.87,,1.0,24.37,24.37,,1.0,23.83,23.83,,1.0,24.53,24.53,,1.0,24.805,24.825,0.1300384558505686,6.0,,,,,,,,,,,,,,,,
240,1_2_1_LE07_013030_20160829,148.94914,21.0,52.162724,0.9779510005476144,1.0097582,42611.64970555555,1472484934560.0,0.5741116751269035,13572,14329,24.901158962061647,19.948836137453238,20.280214485667734,11.59822621649008,19.75592948896643,20.280214485667734,-2.1825215309570023,0.8819680431858565,37.83727645874024,42611.75,1472493600000,1.6600000381469728,LE07_013030_20160829,23.647000000000002,0.25254482550408586,1.52,0.07888106377466156,23.689999999999998,10.0,24.17,24.17,,1.0,23.16,23.16,,1.0,23.49,23.49,,1.0,23.49,23.49,,1.0,23.7,23.69333333333333,0.01505545305418001,6.0,,,,,,,,,,,,,,,,
241,1_2_1_LE07_013030_20160914,154.10805,73.0,47.036526,0.9779510005476144,1.0057406,42627.649725694435,1473867336300.0,0.5589678510998308,13214,13868,18.70272603859444,15.296506318381985,15.476251533211665,12.158938518882453,14.929936667792392,15.476251533211665,-0.8181354222360132,0.61563758829413,42.96347427368164,42627.75,1473876000000,2.4700000762939456,LE07_013030_20160914,21.934,0.1386602562620838,1.52,0.07888106377466156,21.9,10.0,22.3,22.3,,1.0,21.99,21.99,,1.0,21.81,21.81,,1.0,21.82,21.82,,1.0,21.9,21.903333333333332,0.01966384160500198,6.0,,,,,,,,,,,,,,,,
242,2_1_LC08_013030_20161024,162.2845,22.48,33.064236,0.9779510005476144,0.9944494,42667.64808703704,1477323194720.0,0.6579103214890016,15553,16424,11.695245352311911,10.760128220185546,11.19292472851666,-0.5893870741391305,10.690090868063622,11.315315484306893,-3.2525890297709266,1.1601558275793828,56.93576431274414,42667.75,1477332000000,0.6400000095367432,LC08_013030_20161024,13.5408,0.2460807455558696,1.5,0.0,13.39,10.0,,,,,,,,,,,,,,,,,13.845999999999998,13.821999999999997,0.04799999999999965,4.0,13.370000000000005,13.353333333333333,0.046761807778001666,6.0,,,,,,,,,,,,
243,1_2_1_LE07_013030_20161101,163.73408999999998,25.0,30.622875,0.9779510005476144,0.9923516,42675.64968958333,1478014533180.0,0.3418781725888325,8082,8544,8.163338209426103,4.985295021239078,4.614058710558719,0.9383934997245748,3.403552681756434,6.993453922206775,0.20994336644691045,1.8458085977920584,59.37712478637695,42675.75,1478023200000,1.2800000190734864,LE07_013030_20161101,11.0377,0.09016410963718692,1.5,0.0,11.024999999999999,10.0,,,,,,,,,,,,,,,,,11.09,11.114249999999998,0.09339298688873802,4.0,10.995000000000001,10.986666666666665,0.03983298465677256,6.0,,,,,,,,,,,,
244,2_1_LC08_013030_20170504,144.08742,20.11,58.70405,0.9779510005476144,1.0084302,42859.64735405093,1493911931390.0,0.6945854483925551,16420,17284,12.726948744476447,5.276739053880203,5.68901155695221,-11.561440991528382,4.4388015987863945,6.565675875053182,-1.7626016893047067,2.2531950644643493,31.29595184326172,42859.75,1493920800000,0.6099999904632569,LC08_013030_20170504,8.741666666666667,0.04535048695071136,1.5,0.0,8.72,6.0,,,,,,,,,,,,,,,,,,,,,8.72,8.741666666666667,0.04535048695071144,6.0,,,,,,,,,,,,
246,1_2_1_LE07_013030_20170613,136.47784,22.0,64.842834,0.9779510005476144,1.0156151,42899.64965648148,1497368130320.0,0.250253807106599,5916,6499,22.87363328174885,15.03834691178908,14.930224111071118,12.71911420252034,14.381412262405824,15.47642513965907,1.3280320146777755,1.1960720856452114,25.15716552734375,42899.75,1497376800000,2.1899999618530277,LE07_013030_20170613,20.586666666666662,0.08891943919451545,1.5,0.0,20.56,6.0,,,,,,,,,,,,,,,,,,,,,20.56,20.586666666666662,0.0889194391945152,6.0,,,,,,,,,,,,
247,2_1_LC08_013030_20170621,134.26765,37.93,64.43098,0.9779510005476144,1.0162964,42907.64766319444,1498059158100.0,0.6344331641285956,14998,15777,23.125466222319066,17.88286304053784,18.058440368852395,7.589921068491875,17.942580297228428,18.176329062950163,-3.835410673556373,1.0586872224113766,25.56902313232422,42907.75,1498068000000,2.039999961853028,LC08_013030_20170621,20.536,0.8834930673185842,1.52,0.10327955589886446,20.875,10.0,21.64,21.64,,1.0,18.4,18.4,,1.0,20.01,20.01,,1.0,20.03,20.03,,1.0,20.88,20.88,0.01414213562372933,6.0,,,,,,,,,,,,,,,,
248,2_1_LC08_013030_20170723,136.58371,50.96,60.944430000000004,0.9779510005476144,1.0158982,42939.64777368056,1500823967646.0,0.6790609137055837,16053,16944,23.32076668924849,19.324247808465074,19.441015271354683,16.1935372742646,19.323699181543084,19.550673542235735,-1.7963012909239804,0.5605002985858653,29.05556869506836,42939.75,1500832800000,1.65,LC08_013030_20170723,24.336,0.2842221353487826,1.52,0.10327955589886446,24.424999999999997,10.0,24.7,24.7,,1.0,23.68,23.68,,1.0,24.01,24.01,,1.0,24.38,24.38,,1.0,24.434999999999995,24.43166666666667,0.014719601443878868,6.0,,,,,,,,,,,,,,,,
249,2_1_LC08_013030_20170824,146.22678,22.41,53.448859999999996,0.9779510005476144,1.0109270000000001,42971.64790393518,1503588778900.0,0.46417089678511003,10973,11491,22.138287472556566,18.249738351031507,18.690867009727935,8.28938535538813,18.189663240409292,18.936949070534233,-2.69359681270712,1.411285353833054,36.55113983154297,42971.75,1503597600000,1.7799999237060549,LC08_013030_20170824,22.814,0.3015220647905481,1.52,0.10327955589886446,22.99,10.0,22.98,22.98,,1.0,22.5,22.5,,1.0,22.31,22.31,,1.0,22.34,22.34,,1.0,22.99,23.001666666666665,0.020412414523195067,6.0,,,,,,,,,,,,,,,,
250,1_2_1_LE07_013030_20170901,149.82034,21.0,51.30168,0.9779510005476144,1.0091146,42979.649658333336,1504280130480.0,0.2846869712351946,6730,7172,18.168420908938366,15.482865170495169,16.560884531512283,6.993562584025292,14.930802442345307,16.560884531512283,-1.5406240741346835,1.8709433177253167,38.69831848144531,42979.75,1504288800000,1.1399999618530274,LE07_013030_20170901,20.145,0.2800892714832195,1.52,0.10327955589886446,20.325000000000003,10.0,19.84,19.84,,1.0,19.7,19.7,,1.0,20.17,20.17,,1.0,19.71,19.71,,1.0,20.340000000000003,20.338333333333335,0.013291601358250199,6.0,,,,,,,,,,,,,,,,
251,2_1_LC08_013030_20170909,151.60365,61.77,48.55862,0.9779510005476144,1.0070688,42987.64792083333,1504971180360.0,0.3092216582064298,7310,7757,17.09912706176518,14.118497887170827,14.690689965287945,7.780297340585233,13.44104481259097,15.059036191182832,-1.3653613975967371,1.30586075723381,41.44137954711914,42987.75,1504980000000,1.75,LC08_013030_20170909,18.811,0.12242457995753109,1.52,0.10327955589886446,18.845,10.0,19.03,19.03,,1.0,18.56,18.56,,1.0,18.71,18.71,,1.0,18.74,18.74,,1.0,18.85,18.845,0.018708286933867856,6.0,,,,,,,,,,,,,,,,
252,1_2_1_LE07_013030_20170917,154.88249,8.0,46.088547,0.9779510005476144,1.004999,42995.64963055556,1505662528080.0,0.6433587140439933,15209,16023,22.87605605292378,18.67901180213059,18.702501666441027,16.561413794863675,18.17077403847902,18.702501666441027,0.7690779719972901,0.4578158762957633,43.91145324707031,42995.75,1505671200000,2.4000000000000004,LE07_013030_20170917,21.616,0.6668866303786415,1.52,0.10327955589886446,21.825,10.0,20.65,20.65,,1.0,21.33,21.33,,1.0,20.82,20.82,,1.0,20.84,20.84,,1.0,22.055000000000007,22.08666666666667,0.2907690951023967,6.0,,,,,,,,,,,,,,,,
253,1_2_1_LE07_013030_20171003,159.09341,4.0,40.5122,0.9779510005476144,1.0004927,43011.64964780092,1507044929570.0,0.6094331641285956,14407,15216,18.168981754235197,14.526022261064274,14.3820649613481,9.320287000445546,14.3820649613481,14.930688656163394,-1.3751596363557779,0.4372435697657485,49.48780059814453,43011.75,1507053600000,1.5100000381469727,LE07_013030_20171003,18.72666666666667,0.02250925735484587,1.5,0.0,18.73,6.0,,,,,,,,,,,,,,,,,18.73,18.72666666666667,0.022509257354845144,6.0,,,,,,,,,,,,,,,,
254,2_1_LC08_013030_20171011,160.11484,66.99,37.565979999999996,0.9779510005476144,0.9981546999999998,43019.648039699074,1507735990630.0,0.4798223350253807,11343,11966,14.877914486088027,10.272360284549283,11.941078214049051,-6.937430764268366,7.438167298215316,13.813063091283631,-1.0257411278414914,4.11007152956558,52.43402099609375,43019.75,1507744800000,1.0899999618530274,LC08_013030_20171011,18.05333333333333,0.0121106014163901,1.5,0.0,18.055,6.0,,,,,,,,,,,,,,,,,18.055,18.05333333333333,0.012110601416388872,6.0,,,,,,,,,,,,,,,,
257,1_2_1_LE07_013030_20171104,163.87947,54.0,29.768985999999998,0.9779510005476144,0.9916552,43043.649669097234,1509809731410.0,0.5874788494077834,13888,14676,5.2140975200518325,3.6693890456819536,4.010653921899953,-0.951374422141686,3.4035982748366336,4.010653921899953,-0.7362598933516651,0.9317806102641488,60.23101425170898,43043.75,1509818400000,1.1100000381469728,LE07_013030_20171104,13.075000000000001,0.009999999999999787,1.5,0.0,13.08,4.0,,,,,,,,,,,,,,,,,13.08,13.075000000000001,0.00999999999999949,4.0,,,,,,,,,,,,,,,,
258,2_1_LC08_013030_20171112,163.71901,28.4,27.388116999999998,0.9779510005476144,0.9897209000000001,43051.648025,1510500789360.0,0.7272842639593908,17193,18138,8.263132064319526,7.251437593450012,7.440854443091843,2.7322184928624385,6.938689591063472,7.8211179657049295,-1.5126467793701288,0.9186067061531444,62.61188316345215,43051.75,1510509600000,0.5099999904632568,LC08_013030_20171112,10.225,0.009999999999999787,1.5,0.0,10.22,4.0,,,,,,,,,,,,,,,,,10.22,10.225,0.00999999999999954,4.0,,,,,,,,,,,,,,,,
259,2_1_LC08_013030_20171128,163.57854,49.36,23.72064,0.9779510005476144,0.9864813,43067.64794976852,1511883182860.0,0.716243654822335,16932,17802,2.332072865235182,0.9627634192598088,1.1857812267529633,-3.479926401360637,0.562754704375204,1.5596166730910963,-1.3063398259471397,0.9337586663574676,66.27935981750488,43067.75,1511892000000,1.2100000381469729,LC08_013030_20171128,6.23,0.011547005383792781,1.5,0.0,6.23,4.0,,,,,,,,,,,,,,,,,6.23,6.23,0.011547005383792866,4.0,,,,,,,,,,,,,,,,
260,2_1_LC08_013030_20180523,139.42023999999998,0.28,62.59185,0.9779510005476144,1.0125102,43243.6470849537,1527089508140.0,0.7272842639593908,17193,18138,21.948189533379626,14.088993854520474,13.6836850303507,13.119640504620376,13.563499482691373,14.186095283224276,2.0685644215913506,1.12489967248417,27.40814971923828,43243.75,1527098400000,0.9100000381469728,LC08_013030_20180523,14.350000000000003,0.010000000000002451,0.85,0.0,14.350000000000005,3.0,,,,,,,,,,,,,,,,,14.350000000000005,14.350000000000003,0.010000000000002007,3.0,,,,,,,,,,,,,,,,
261,2_1_LC08_013030_20180608,135.84161,39.36,64.2172,0.9779510005476144,1.0150348,43259.64701782407,1528471902340.0,0.5467851099830795,12926,13671,20.871235280396675,15.751357781551645,15.563340535981624,12.251964329191546,15.451674825108636,15.805643412383244,1.5283413249269255,0.744804061417582,25.782798767089844,43259.75,1528480800000,1.0899999618530274,LC08_013030_20180608,18.136666666666667,0.3890259329024076,0.21666666666666673,0.2388698882852583,18.33,18.0,,,,,,,,,,,,,,,,,17.52,17.634999999999998,0.21314314438892892,6.0,,,,,18.43,18.411666666666665,0.10980285363626395,6.0,18.33,18.363333333333333,0.051639777949432204,6.0,,,,
262,2_1_LC08_013030_20180710,134.11928,24.28,62.864323,0.9779510005476144,1.0166549999999999,43291.647242708335,1531236721770.0,0.6805837563451776,16089,16983,28.13907750407383,21.36001305338552,21.560240404747134,10.548878866403255,21.18836206750729,21.80759174978821,-2.49062571641896,1.3886082949913894,27.135677337646484,43291.75,1531245600000,2.4600000381469727,LC08_013030_20180710,25.095357142857143,0.7933309156959294,0.3999999999999998,0.5671566509057852,24.93,28.0,25.56,25.56,,1.0,24.72,24.72,,1.0,24.18,24.18,,1.0,23.86,23.86,,1.0,24.03,24.19666666666667,0.3067680991672191,6.0,,,,,24.79,24.820000000000004,0.09359487165437995,6.0,26.1,26.116666666666664,0.0752772652709075,6.0,25.755000000000003,25.59166666666667,0.37215140288149684,6.0
263,1_2_1_LE07_013030_20180718,135.09932,2.0,61.687214000000004,0.9779510005476144,1.0162792999999999,43299.647196759266,1531927917800.0,0.6405668358714044,15143,16002,25.89573536215945,20.920125863998827,20.798914942754813,18.698800478143397,20.798914942754813,21.31823909152692,0.2830761376321132,0.4732078217970968,28.312786102294922,43299.75,1531936800000,0.7199999809265137,LE07_013030_20180718,24.86892857142857,0.6332358947601588,0.3999999999999998,0.5671566509057852,25.035,28.0,25.04,25.04,,1.0,23.51,23.51,,1.0,24.18,24.18,,1.0,23.52,23.52,,1.0,24.14,24.223333333333333,0.16990193249832602,6.0,,,,,25.075000000000003,25.09166666666667,0.11617515511789407,6.0,25.51,25.543333333333333,0.05163977794943131,6.0,25.12,25.155,0.2873847595123996,6.0
264,1_2_1_LE07_013030_20180819,143.74307,19.0,54.706340000000004,0.9779510005476144,1.0120151,43331.646790162034,1534692682670.0,0.6184856175972927,14621,15428,22.867269888613286,20.166717405716373,20.279573315318736,18.168965173323052,19.755390229038614,20.279573315318736,0.44426335106916975,0.34719891715149165,35.29365921020508,43331.75,1534701600000,1.5,LE07_013030_20180819,24.33178571428572,0.36982531984136363,0.6785714285714286,0.5323651927133276,24.4,28.0,24.17,24.17,,1.0,23.51,23.51,,1.0,24.35,24.35,,1.0,23.86,23.86,,1.0,23.8,23.91333333333333,0.1994659536529135,6.0,,,,,24.74,24.74,0.06324555320336848,6.0,24.595,24.595,0.0492950301754641,6.0,24.3,24.31833333333333,0.11839200423451987,6.0
265,1_2_1_LE07_013030_20180904,149.08638,24.0,50.02081,0.9779510005476144,1.0084507,43347.646560300935,1536075062810.0,0.4535532994923858,10722,11323,21.838884305898336,18.348958787106493,18.700181398134536,13.830783122126508,18.169015153047464,18.700181398134536,-1.3023891697097605,0.7267560699620956,39.979190826416016,43347.75,1536084000000,1.5300000190734864,LE07_013030_20180904,24.506428571428565,0.7106398488045789,0.4857142857142856,0.5443067529158913,24.45,28.0,24.69,24.69,,1.0,24.02,24.02,,1.0,23.66,23.66,,1.0,23.68,23.68,,1.0,23.6,23.961666666666662,0.6002804899933577,6.0,,,,,24.595,24.611666666666668,0.15841927492154037,6.0,24.3,24.236666666666665,0.1422204861005159,6.0,25.755000000000003,25.545,0.486158410397269,6.0
266,2_1_LC08_013030_20181014,160.51838999999998,11.37,36.58507,0.9779510005476144,0.9974156999999999,43387.64772986111,1539531163860.0,0.7249576988155668,17138,18080,12.792593611133134,11.646972125978568,12.197018317090526,3.6378391502591003,11.439601307233872,12.311004309395852,-2.2018105120461384,1.2374104581729723,53.4149284362793,43387.75,1539540000000,1.3199999809265135,LC08_013030_20181014,15.413333333333334,0.01154700538379227,0.85,0.0,15.42,3.0,,,,,,,,,,,,,,,,,15.42,15.413333333333334,0.011547005383792526,3.0,,,,,,,,,,,,,,,,
267,1_2_1_LE07_013030_20181022,160.95406,45.0,33.681534,0.9779510005476144,0.9951671000000001,43395.645783796295,1540222195720.0,0.6189932318104907,14633,15431,9.320983956034766,8.2068097783699,8.163730914304352,0.3124967593601209,8.163730914304352,8.743916033653063,-2.8846851599782948,0.8652499471765119,56.31846618652344,43395.75,1540231200000,0.6699999809265137,LE07_013030_20181022,11.44,0.0,1.5,0.0,11.44,4.0,,,,,,,,,,,,,,,,,11.44,11.44,0.0,4.0,,,,,,,,,,,,,,,,
268,1_2_1_LE07_013030_20181107,162.4868,30.0,28.645536,0.9779510005476144,0.9909771,43411.6455431713,1541604574930.0,0.45029610829103217,10645,11200,9.894778471613767,6.160592835273863,6.4038437846136365,0.3124961391650101,5.810686162490463,6.4038437846136365,-1.5160960665311911,0.8930291592047505,61.35446357727051,43411.75,1541613600000,1.0199999809265137,LE07_013030_20181107,8.515,0.009999999999999787,1.5,0.0,8.52,4.0,,,,,,,,,,,,,,,,,8.52,8.515,0.010000000000000083,4.0,,,,,,,,,,,,,,,,
269,1_2_1_LE07_013030_20181123,162.70648,5.0,24.552137,0.9779510005476144,0.9874639000000001,43427.645276157404,1542986951860.0,0.6302453468697123,14899,15473,2.7929708988644326,0.4933812139081265,0.9384067945396638,-8.216697990417183,0.3124969658303741,1.5604048276816531,-1.9461615616094676,1.6526833426907337,65.44786262512207,43427.75,1542996000000,0.29000000953674315,LE07_013030_20181123,3.84,0.028284271247461926,1.5,0.0,3.8499999999999996,4.0,,,,,,,,,,,,,,,,,3.8499999999999996,3.84,0.028284271247461978,4.0,,,,,,,,,,,,,,,,
270,1_2_1_LE07_013030_20190518,137.12955,5.0,60.68391999999999,0.9779510005476144,1.0114827,43603.641317824084,1558193009860.0,0.6238578680203045,14748,15541,19.228199440218347,8.391894154634919,8.163403868785977,6.993510510717588,8.163403868785977,8.743574829123382,2.7652587013131367,1.1244720886470008,29.31607818603516,43603.75,1558202400000,1.2100000381469729,LE07_013030_20190518,9.76,0.016329931618554172,1.5,0.0,9.76,4.0,,,,,,,,,,,,,,,,,9.76,9.76,0.01632993161855399,4.0,,,,,,,,,,,,,,,,
